timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-17 19:43:48,0,0,0,0,0,5040,-520,2220,0,-3751,0
2024-11-17 19:44:18,0,0,0,0,0,5290,-500,1850,0,-3751,0
2024-11-17 19:44:48,0,0,0,0,0,5570,-600,1350,0,-3778,0
2024-11-17 19:45:18,0,0,0,0,0,5810,-590,880,0,-3800,0
2024-11-17 19:45:48,0,0,0,0,0,6020,-420,460,0,-3802,0
2024-11-17 19:46:18,0,0,0,0,0,6240,-260,20,0,-3789,0
2024-11-17 19:46:48,0,0,0,0,0,6330,-130,-320,0,-3767,0
2024-11-17 19:47:18,0,0,0,0,0,6330,-80,-500,0,-3758,0
2024-11-17 19:47:48,0,0,0,0,0,6290,-40,-680,0,-3744,0
2024-11-17 19:48:18,0,0,0,0,0,6200,-70,-790,0,-3741,0
2024-11-17 19:48:48,0,0,0,0,0,6090,-190,-970,0,-3755,0
2024-11-17 19:49:19,0,0,0,0,0,5930,-240,-1040,0,-3773,0
2024-11-17 19:49:49,0,0,0,0,0,5730,-170,-1000,0,-3768,0
2024-11-17 19:50:19,0,0,0,0,0,5520,-150,-900,0,-3767,0
2024-11-17 19:50:49,0,0,0,0,0,5320,-170,-800,0,-3782,0
2024-11-17 19:51:19,0,0,0,0,0,5120,-70,-610,0,-3773,0
2024-11-17 19:51:49,0,0,0,0,0,4890,0,-370,0,-3766,0
2024-11-17 19:52:19,0,0,0,0,0,4590,110,-40,0,-3761,0
2024-11-17 19:52:49,0,0,0,0,0,4260,270,440,0,-3733,0
2024-11-17 19:53:19,0,0,0,0,0,3940,370,860,0,-3707,0
2024-11-17 19:53:49,0,0,0,0,0,3590,370,1340,0,-3703,0
2024-11-17 19:54:19,0,0,0,0,0,3280,440,1730,0,-3682,0
2024-11-17 19:54:49,0,0,0,0,0,3070,420,1940,0,-3672,0
2024-11-17 19:55:19,0,0,0,0,0,2820,380,2150,0,-3664,0
2024-11-17 19:55:49,0,0,0,0,0,2590,310,2340,0,-3667,0
2024-11-17 19:56:19,0,0,0,0,0,2250,300,2660,0,-3658,0
2024-11-17 19:56:49,0,0,0,0,0,1760,260,2990,0,-3648,0
2024-11-17 19:57:19,0,0,0,0,0,1320,160,3300,0,-3650,0
2024-11-17 19:57:49,0,0,0,0,0,880,50,3580,0,-3656,0
2024-11-17 19:58:19,0,0,0,0,0,260,-50,4000,0,-3664,0
2024-11-17 19:58:49,0,0,0,0,0,-350,-60,4330,0,-3660,0
2024-11-17 19:59:19,0,0,0,0,0,-1040,-80,4730,0,-3647,0
2024-11-17 19:59:49,0,0,0,0,0,-1860,-160,5190,0,-3639,0
2024-11-17 20:00:19,0,0,0,0,0,-2590,-260,5540,0,-3638,0
2024-11-17 20:00:49,0,0,0,0,0,-3020,-330,5670,0,-3640,0
2024-11-17 20:01:19,0,0,0,0,0,-3280,-400,5650,0,-3642,0
2024-11-17 20:01:49,0,0,0,0,0,-3320,-440,5560,0,-3642,0
2024-11-17 20:02:19,0,0,0,0,0,-2960,-510,5210,0,-3662,0
2024-11-17 20:02:49,0,0,0,0,0,-2270,-410,4800,0,-3656,0
2024-11-17 20:03:19,0,0,0,0,0,-1490,-380,4360,0,-3652,0
2024-11-17 20:03:49,0,0,0,0,0,-720,-340,3950,0,-3649,0
2024-11-17 20:04:19,0,0,0,0,0,310,-370,3480,0,-3656,0
2024-11-17 20:04:49,0,0,0,0,0,1200,-380,3050,0,-3669,0
2024-11-17 20:05:19,0,0,0,0,0,1760,-310,2710,0,-3662,0
2024-11-17 20:05:49,0,0,0,0,0,2220,-260,2350,0,-3652,0
2024-11-17 20:06:19,0,0,0,0,0,2540,-310,2060,0,-3664,0
2024-11-17 20:06:50,0,0,0,0,0,3070,-240,1840,0,-3661,0
2024-11-17 20:07:20,0,0,0,0,0,3800,-150,1610,0,-3647,0
2024-11-17 20:07:50,0,0,0,0,0,4400,-190,1470,0,-3650,0
2024-11-17 20:08:20,0,0,0,0,0,4740,-190,1370,0,-3648,0
2024-11-17 20:08:50,0,0,0,0,0,5130,-190,1230,0,-3648,0
2024-11-17 20:09:20,0,0,0,0,0,5460,-180,1160,0,-3643,0
2024-11-17 20:09:50,0,0,0,0,0,6020,-210,1270,0,-3649,0
2024-11-17 20:10:20,0,0,0,0,0,6640,-240,1420,0,-3664,0
2024-11-17 20:10:50,0,0,0,0,0,7340,-190,1720,0,-3668,0
2024-11-17 20:11:20,0,0,0,0,0,8120,-140,2170,0,-3675,0
2024-11-17 20:11:50,0,0,0,0,0,9010,20,2770,0,-3669,0
2024-11-17 20:12:20,0,0,0,0,0,9980,260,3480,0,-3654,0
2024-11-17 20:12:50,0,0,0,0,0,10770,510,4120,0,-3618,0
2024-11-17 20:13:20,0,0,0,0,0,11530,670,4770,0,-3595,0
2024-11-17 20:13:50,0,0,0,0,0,12180,760,5370,0,-3587,0
2024-11-17 20:14:20,0,0,0,0,0,12780,810,5930,0,-3594,0
2024-11-17 20:14:50,0,0,0,0,0,13140,980,6330,0,-3575,0
2024-11-17 20:15:20,0,0,0,0,0,13420,1110,6620,0,-3553,0
2024-11-17 20:15:50,0,0,0,0,0,13620,1110,6830,0,-3554,0
2024-11-17 20:16:20,0,0,0,0,0,13800,1140,7050,0,-3550,0
2024-11-17 20:16:50,0,0,0,0,0,13960,1180,7240,0,-3545,0
2024-11-17 20:17:20,0,0,0,0,0,14010,1150,7260,0,-3544,0
2024-11-17 20:17:50,0,0,0,0,0,13920,1100,7110,0,-3551,0
2024-11-17 20:18:20,0,0,0,0,0,13750,1120,6850,0,-3542,0
2024-11-17 20:18:50,0,0,0,0,0,13470,1050,6320,0,-3535,0
2024-11-17 20:19:20,0,0,0,0,0,13090,800,5580,0,-3562,0
2024-11-17 20:19:50,0,0,0,0,0,12680,610,4840,0,-3596,0
2024-11-17 20:20:20,0,0,0,0,0,12290,510,4180,0,-3618,0
2024-11-17 20:20:50,0,0,0,0,0,11840,490,3400,0,-3629,0
2024-11-17 20:21:20,0,0,0,0,0,11340,460,2490,0,-3638,0
2024-11-17 20:21:50,0,0,0,0,0,10770,450,1390,0,-3646,0
2024-11-17 20:22:20,0,0,0,0,0,10120,360,80,0,-3664,0
2024-11-17 20:22:50,0,0,0,0,0,9450,320,-1400,0,-3679,0
2024-11-17 20:23:20,0,1,0,0,-1,8750,310,-2980,0,-3687,0
2024-11-17 20:23:50,0,1,0,0,-1,8050,270,-4590,0,-3703,0
2024-11-17 20:24:20,0,1,0,0,-1,7430,340,-6100,0,-3703,0
2024-11-17 20:24:51,0,1,0,0,-1,6800,360,-7620,0,-3708,0
2024-11-17 20:25:21,0,1,0,0,-1,6210,430,-9080,0,-3706,0
2024-11-17 20:25:51,0,1,0,0,-1,5630,460,-10490,0,-3705,0
2024-11-17 20:26:21,0,0,0,0,0,5050,470,-11830,0,-3708,0
2024-11-17 20:26:51,0,0,0,0,0,4500,460,-13050,0,-3727,0
2024-11-17 20:27:21,0,0,0,0,0,4000,550,-14040,0,-3731,0
2024-11-17 20:27:51,0,0,0,0,0,3550,720,-14810,0,-3723,0
2024-11-17 20:28:21,0,0,0,0,0,3110,880,-15280,0,-3698,0
2024-11-17 20:28:51,0,0,0,0,0,2620,920,-15630,0,-3693,0
2024-11-17 20:29:21,0,0,0,0,0,2180,950,-15620,0,-3696,0
2024-11-17 20:29:51,0,0,0,0,0,1700,1070,-15320,0,-3685,0
2024-11-17 20:30:21,0,0,0,0,0,1230,1160,-14930,0,-3668,0
2024-11-17 20:30:51,0,0,0,0,0,710,1200,-14450,0,-3662,0
2024-11-17 20:31:21,0,0,0,0,0,170,1250,-13880,0,-3655,0
2024-11-17 20:31:51,0,0,0,0,0,-350,1210,-13180,0,-3664,0
2024-11-17 20:32:21,0,1,0,0,1,-900,1170,-12130,0,-3685,0
2024-11-17 20:32:51,0,1,0,0,1,-1410,1300,-10770,0,-3672,0
2024-11-17 20:33:21,0,1,0,0,1,-1920,1380,-9450,0,-3657,0
2024-11-17 20:33:51,0,1,0,0,1,-2490,1370,-7870,0,-3649,0
2024-11-17 20:34:47,0,1,0,0,1,-3520,2810,-3030,0,-3596,0
2024-11-17 20:35:17,0,1,0,-1,1,-4020,2320,-660,0,-3583,0
2024-11-17 20:35:47,0,1,0,0,1,-4410,1630,1390,0,-3612,0
2024-11-17 20:36:17,0,1,0,0,1,-4740,1080,3000,0,-3644,0
2024-11-17 20:36:47,0,1,0,0,1,-5100,680,4550,0,-3675,0
2024-11-17 20:37:17,0,1,0,0,1,-5460,430,5850,0,-3692,0
2024-11-17 20:37:47,0,1,0,0,1,-5780,210,7060,0,-3705,0
2024-11-17 20:38:17,0,1,0,0,1,-6150,10,8290,0,-3709,0
2024-11-17 20:38:47,0,1,0,0,1,-6470,-250,9370,0,-3726,0
2024-11-17 20:39:17,0,1,0,0,1,-6770,-490,10500,0,-3742,0
2024-11-17 20:39:47,0,1,0,0,1,-7100,-720,11630,0,-3759,0
2024-11-17 20:40:17,0,1,0,0,1,-7410,-920,12610,0,-3774,0
2024-11-17 20:41:00,0,0,0,0,0,-7760,-1110,13490,0,-3802,0
2024-11-17 20:41:30,0,0,0,0,0,-7980,-1090,13720,0,-3804,0
2024-11-17 20:42:00,0,0,0,0,0,-8120,-1080,13720,0,-3810,0
2024-11-17 20:42:30,0,0,0,0,0,-8160,-950,13250,0,-3801,0
2024-11-17 20:43:01,0,0,0,0,0,-8210,-830,12680,0,-3783,0
2024-11-17 20:43:31,0,0,0,0,0,-8110,-710,11630,0,-3764,0
2024-11-17 20:44:01,0,0,0,0,0,-7940,-650,10460,0,-3752,0
2024-11-17 20:44:31,0,0,0,0,0,-7750,-620,9270,0,-3751,0
2024-11-17 20:45:01,0,0,0,0,0,-7430,-550,7910,0,-3750,0
2024-11-17 20:45:31,0,0,0,0,0,-7080,-460,6560,0,-3744,0
