timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-17 19:43:48,2,189587,9516,890,0
2024-11-17 19:44:18,2,189617,9516,890,0
2024-11-17 19:44:48,2,189647,9516,890,0
2024-11-17 19:45:18,2,189677,9516,890,0
2024-11-17 19:45:48,2,189707,9516,890,0
2024-11-17 19:46:18,2,189737,9516,890,0
2024-11-17 19:46:48,2,189767,9516,890,0
2024-11-17 19:47:18,2,189797,9516,890,0
2024-11-17 19:47:48,2,189827,9516,890,0
2024-11-17 19:48:18,2,189857,9516,890,0
2024-11-17 19:48:48,2,189887,9516,890,0
2024-11-17 19:49:19,2,189917,9516,890,0
2024-11-17 19:49:49,2,189947,9516,890,0
2024-11-17 19:50:19,2,189977,9516,890,0
2024-11-17 19:50:49,2,190007,9516,890,0
2024-11-17 19:51:19,2,190037,9516,890,0
2024-11-17 19:51:49,2,190067,9516,890,0
2024-11-17 19:52:19,2,190097,9516,890,0
2024-11-17 19:52:49,2,190127,9516,890,0
2024-11-17 19:53:19,2,190157,9516,890,0
2024-11-17 19:53:49,2,190187,9516,890,0
2024-11-17 19:54:19,2,190217,9516,890,0
2024-11-17 19:54:49,2,190247,9516,890,0
2024-11-17 19:55:19,2,190277,9516,890,0
2024-11-17 19:55:49,2,190307,9516,890,0
2024-11-17 19:56:19,2,190337,9516,890,0
2024-11-17 19:56:49,2,190367,9516,890,0
2024-11-17 19:57:19,2,190397,9516,890,0
2024-11-17 19:57:49,2,190427,9516,890,0
2024-11-17 19:58:19,2,190457,9516,890,0
2024-11-17 19:58:49,2,190487,9516,890,0
2024-11-17 19:59:19,2,190517,9516,890,0
2024-11-17 19:59:49,2,190547,9516,890,0
2024-11-17 20:00:19,2,190577,9516,890,0
2024-11-17 20:00:49,2,190607,9516,890,0
2024-11-17 20:01:19,2,190637,9516,890,0
2024-11-17 20:01:49,2,190667,9516,890,0
2024-11-17 20:02:19,2,190697,9516,890,0
2024-11-17 20:02:49,2,190727,9516,890,0
2024-11-17 20:03:19,2,190757,9516,890,0
2024-11-17 20:03:49,2,190787,9516,890,0
2024-11-17 20:04:19,2,190817,9516,890,0
2024-11-17 20:04:49,2,190847,9516,890,0
2024-11-17 20:05:19,2,190877,9516,890,0
2024-11-17 20:05:49,2,190907,9516,890,0
2024-11-17 20:06:19,2,190937,9516,890,0
2024-11-17 20:06:50,2,190967,9516,890,0
2024-11-17 20:07:20,2,190997,9516,890,0
2024-11-17 20:07:50,2,191027,9516,890,0
2024-11-17 20:08:20,2,191057,9516,890,0
2024-11-17 20:08:50,2,191087,9516,890,0
2024-11-17 20:09:20,2,191117,9516,890,0
2024-11-17 20:09:50,2,191147,9516,890,0
2024-11-17 20:10:20,2,191177,9516,890,0
2024-11-17 20:10:50,2,191207,9516,890,0
2024-11-17 20:11:20,2,191237,9516,890,0
2024-11-17 20:11:50,2,191267,9516,890,0
2024-11-17 20:12:20,2,191297,9516,890,0
2024-11-17 20:12:50,2,191327,9516,890,0
2024-11-17 20:13:20,2,191357,9516,890,0
2024-11-17 20:13:50,2,191387,9516,890,0
2024-11-17 20:14:20,2,191417,9516,890,0
2024-11-17 20:14:50,2,191447,9516,890,0
2024-11-17 20:15:20,2,191477,9516,890,0
2024-11-17 20:15:50,2,191507,9516,890,0
2024-11-17 20:16:20,2,191537,9516,890,0
2024-11-17 20:16:50,2,191567,9516,890,0
2024-11-17 20:17:20,2,191597,9516,890,0
2024-11-17 20:17:50,2,191627,9516,890,0
2024-11-17 20:18:20,2,191657,9516,890,0
2024-11-17 20:18:50,2,191687,9516,890,0
2024-11-17 20:19:20,2,191717,9516,890,0
2024-11-17 20:19:50,2,191747,9516,890,0
2024-11-17 20:20:20,2,191777,9516,890,0
2024-11-17 20:20:50,2,191807,9516,890,0
2024-11-17 20:21:20,2,191837,9516,890,0
2024-11-17 20:21:50,2,191867,9516,890,0
2024-11-17 20:22:20,2,191897,9516,890,0
2024-11-17 20:22:50,2,191927,9516,890,0
2024-11-17 20:23:20,2,191957,9516,890,0
2024-11-17 20:23:50,2,191987,9516,890,0
2024-11-17 20:24:20,2,192017,9516,890,0
2024-11-17 20:24:51,2,192047,9516,890,0
2024-11-17 20:25:21,2,192077,9516,890,0
2024-11-17 20:25:51,2,192107,9516,890,0
2024-11-17 20:26:21,2,192137,9516,890,0
2024-11-17 20:26:51,2,192167,9516,890,0
2024-11-17 20:27:21,2,192197,9516,890,0
2024-11-17 20:27:51,2,192227,9516,890,0
2024-11-17 20:28:21,2,192257,9516,890,0
2024-11-17 20:28:51,2,192287,9516,890,0
2024-11-17 20:29:21,2,192317,9516,890,0
2024-11-17 20:29:51,2,192347,9516,890,0
2024-11-17 20:30:21,2,192377,9516,890,0
2024-11-17 20:30:51,2,192408,9516,890,0
2024-11-17 20:31:21,2,192438,9516,890,0
2024-11-17 20:31:51,2,192468,9516,890,0
2024-11-17 20:32:21,2,192498,9516,890,0
2024-11-17 20:32:51,2,192528,9516,890,0
2024-11-17 20:33:21,2,192558,9516,890,0
2024-11-17 20:33:51,2,192588,9516,890,0
2024-11-17 20:34:47,4,192644,9516,890,0
2024-11-17 20:35:17,4,192674,9516,890,0
2024-11-17 20:35:47,4,192704,9516,890,0
2024-11-17 20:36:17,4,192734,9516,890,0
2024-11-17 20:36:47,4,192764,9516,890,0
2024-11-17 20:37:17,4,192794,9516,890,0
