timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-17 19:43:48,96911,0,2,167
2024-11-17 19:44:18,96911,0,2,167
2024-11-17 19:44:48,96911,0,2,167
2024-11-17 19:45:18,97273,0,2,167
2024-11-17 19:45:48,96911,0,2,167
2024-11-17 19:46:18,96911,0,2,167
2024-11-17 19:46:48,96911,0,2,167
2024-11-17 19:47:18,97092,0,2,167
2024-11-17 19:47:48,97092,0,2,167
2024-11-17 19:48:18,97273,0,2,167
2024-11-17 19:48:48,97092,0,2,167
2024-11-17 19:49:19,97092,0,2,167
2024-11-17 19:49:49,97273,0,2,167
2024-11-17 19:50:19,97092,0,2,167
2024-11-17 19:50:49,97092,0,2,167
2024-11-17 19:51:19,96911,0,2,167
2024-11-17 19:51:49,97092,0,2,167
2024-11-17 19:52:19,97092,0,2,167
2024-11-17 19:52:49,96911,0,2,167
2024-11-17 19:53:19,96911,0,2,167
2024-11-17 19:53:49,96911,0,2,167
2024-11-17 19:54:19,96911,0,2,167
2024-11-17 19:54:49,96911,0,2,167
2024-11-17 19:55:19,97092,0,2,167
2024-11-17 19:55:49,96911,0,2,167
2024-11-17 19:56:19,96911,0,2,167
2024-11-17 19:56:49,96911,0,2,167
2024-11-17 19:57:19,97092,0,2,167
2024-11-17 19:57:49,97092,0,2,167
2024-11-17 19:58:19,97092,0,2,167
2024-11-17 19:58:49,97092,0,2,167
2024-11-17 19:59:19,96911,0,2,167
2024-11-17 19:59:49,96911,0,2,167
2024-11-17 20:00:19,96911,0,2,167
2024-11-17 20:00:49,96911,0,2,167
2024-11-17 20:01:19,96911,0,2,167
2024-11-17 20:01:49,97092,0,2,167
2024-11-17 20:02:19,97092,0,2,167
2024-11-17 20:02:49,96911,0,2,167
2024-11-17 20:03:19,96911,0,2,167
2024-11-17 20:03:49,96911,0,2,167
2024-11-17 20:04:19,96911,0,2,167
2024-11-17 20:04:49,96911,0,2,167
2024-11-17 20:05:19,97092,0,2,167
2024-11-17 20:05:49,96911,0,2,167
2024-11-17 20:06:19,97092,0,2,167
2024-11-17 20:06:50,96730,0,2,167
2024-11-17 20:07:20,97092,0,2,167
2024-11-17 20:07:50,97092,0,2,167
2024-11-17 20:08:20,97092,0,2,167
2024-11-17 20:08:50,97092,0,2,167
2024-11-17 20:09:20,97092,0,2,167
2024-11-17 20:09:50,97092,0,2,167
2024-11-17 20:10:20,97092,0,2,167
2024-11-17 20:10:50,96911,0,2,167
2024-11-17 20:11:20,96911,0,2,167
2024-11-17 20:11:50,96911,0,2,167
2024-11-17 20:12:20,96911,0,2,167
2024-11-17 20:12:50,97092,0,2,167
2024-11-17 20:13:20,97092,0,2,167
2024-11-17 20:13:50,97092,0,2,167
2024-11-17 20:14:20,97092,0,2,167
2024-11-17 20:14:50,97092,0,2,167
2024-11-17 20:15:20,97092,0,2,167
2024-11-17 20:15:50,97092,0,2,167
2024-11-17 20:16:20,97092,0,2,167
2024-11-17 20:16:50,96911,0,2,167
2024-11-17 20:17:20,97092,0,2,167
2024-11-17 20:17:50,96911,0,2,167
2024-11-17 20:18:20,96911,0,2,167
2024-11-17 20:18:50,97092,0,2,167
2024-11-17 20:19:20,97092,0,2,167
2024-11-17 20:19:50,96911,0,2,167
2024-11-17 20:20:20,96911,0,2,167
2024-11-17 20:20:50,97092,0,2,167
2024-11-17 20:21:20,97092,0,2,167
2024-11-17 20:21:50,97273,0,2,167
2024-11-17 20:22:20,96911,0,2,167
2024-11-17 20:22:50,97092,0,2,167
2024-11-17 20:23:20,97092,0,2,167
2024-11-17 20:23:50,97092,0,2,167
2024-11-17 20:24:20,97092,0,2,167
2024-11-17 20:24:51,96911,0,2,167
2024-11-17 20:25:21,97092,0,2,167
2024-11-17 20:25:51,97092,0,2,167
2024-11-17 20:26:21,97092,0,2,167
2024-11-17 20:26:51,97092,0,2,167
2024-11-17 20:27:21,96911,0,2,167
2024-11-17 20:27:51,96911,0,2,167
2024-11-17 20:28:21,97273,0,2,167
2024-11-17 20:28:51,97273,0,2,167
2024-11-17 20:29:21,97092,0,2,167
2024-11-17 20:29:51,97092,0,2,167
2024-11-17 20:30:21,97092,0,2,167
2024-11-17 20:30:51,97092,0,2,167
2024-11-17 20:31:21,97092,0,2,167
2024-11-17 20:31:51,97092,0,2,167
2024-11-17 20:32:21,96911,0,2,167
2024-11-17 20:32:51,97092,0,2,167
2024-11-17 20:33:21,97273,0,2,167
2024-11-17 20:33:51,97092,0,2,167
2024-11-17 20:34:47,96594,0,6,167
2024-11-17 20:35:17,96697,0,3,167
2024-11-17 20:35:47,96749,0,7,167
2024-11-17 20:36:17,96880,0,3,167
2024-11-17 20:36:47,96783,0,6,167
2024-11-17 20:37:17,96715,0,8,167
2024-11-17 20:37:47,96816,0,5,167
2024-11-17 20:38:17,96594,0,6,167
2024-11-17 20:38:47,96783,0,6,167
2024-11-17 20:39:17,96664,0,4,167
2024-11-17 20:39:47,96559,0,7,167
2024-11-17 20:40:17,96629,0,5,167
2024-11-17 20:41:00,96911,0,2,167
2024-11-17 20:41:30,96911,0,2,167
2024-11-17 20:42:00,97063,0,3,167
2024-11-17 20:42:30,97092,0,2,167
2024-11-17 20:43:01,96911,0,2,167
2024-11-17 20:43:31,96911,0,2,167
2024-11-17 20:44:01,97092,0,2,167
2024-11-17 20:44:31,96911,0,2,167
2024-11-17 20:45:01,97273,0,2,167
2024-11-17 20:45:31,97092,0,2,167
