timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-17 19:43:48,960,-394,-1955,-9546,760,2882,0,0,0,263,884,9957,0,0,1,0,-3751,0
2024-11-17 19:44:18,945,-384,-1926,-9008,1581,4044,0,0,0,244,884,9958,2,0,1,0,-3752,0
2024-11-17 19:44:48,928,-385,-1903,-9306,1241,3442,0,0,0,227,943,9953,1,0,0,0,-3778,0
2024-11-17 19:45:18,920,-383,-1884,-8197,441,5712,0,0,0,162,932,9955,2,0,1,0,-3799,0
2024-11-17 19:45:48,923,-383,-1857,0,0,0,0,0,0,0,0,0,2,0,0,0,-3801,0
2024-11-17 19:46:18,918,-386,-1839,0,0,0,0,0,0,0,0,0,1,-1,1,0,-3789,0
2024-11-17 19:46:48,912,-389,-1827,0,0,0,0,0,0,0,0,0,0,0,1,0,-3770,0
2024-11-17 19:47:18,907,-387,-1824,0,0,0,0,0,0,0,0,0,1,-1,2,0,-3758,0
2024-11-17 19:47:48,901,-393,-1819,0,0,0,0,0,0,0,0,0,0,-1,2,0,-3745,0
2024-11-17 19:48:18,895,-394,-1818,0,0,0,0,0,0,0,0,0,0,-1,2,0,-3743,0
2024-11-17 19:48:48,893,-401,-1821,0,0,0,0,0,0,0,0,0,0,-2,2,0,-3755,0
2024-11-17 19:49:19,897,-399,-1821,0,0,0,0,0,0,0,0,0,-1,-2,3,0,-3769,0
2024-11-17 19:49:49,909,-399,-1824,0,0,0,0,0,0,0,0,0,-1,0,2,0,-3768,0
2024-11-17 19:50:19,930,-397,-1825,0,0,0,0,0,0,0,0,0,-1,-1,3,0,-3768,0
2024-11-17 19:50:49,948,-402,-1825,0,0,0,0,0,0,0,0,0,-1,-1,2,0,-3784,0
2024-11-17 19:51:19,982,-402,-1822,0,0,0,0,0,0,0,0,0,-2,-1,3,0,-3774,0
2024-11-17 19:51:49,1013,-399,-1819,0,0,0,0,0,0,0,0,0,-1,-2,4,0,-3766,0
2024-11-17 19:52:19,1050,-399,-1814,0,0,0,0,0,0,0,0,0,-2,-1,4,0,-3762,0
2024-11-17 19:52:49,1094,-402,-1802,0,0,0,0,0,0,0,0,0,-3,-1,4,0,-3733,0
2024-11-17 19:53:19,1128,-398,-1801,0,0,0,0,0,0,0,0,0,-1,-2,4,0,-3708,0
2024-11-17 19:53:49,1177,-394,-1790,0,0,0,0,0,0,0,0,0,-1,-3,4,0,-3702,0
2024-11-17 19:54:19,1216,-389,-1777,0,0,0,0,0,0,0,0,0,-2,-1,4,0,-3685,0
2024-11-17 19:54:49,1266,-379,-1763,0,0,0,0,0,0,0,0,0,-2,-1,3,0,-3671,0
2024-11-17 19:55:19,1303,-380,-1749,0,0,0,0,0,0,0,0,0,-2,-2,2,0,-3663,0
2024-11-17 19:55:49,1352,-380,-1732,0,0,0,0,0,0,0,0,0,-3,-3,3,0,-3666,0
2024-11-17 19:56:19,1402,-370,-1705,0,0,0,0,0,0,0,0,0,-2,-2,3,0,-3658,0
2024-11-17 19:56:49,1459,-360,-1675,0,0,0,0,0,0,0,0,0,-3,-2,3,0,-3649,0
2024-11-17 19:57:19,1513,-345,-1644,0,0,0,0,0,0,0,0,0,-3,-1,2,0,-3650,0
2024-11-17 19:57:49,1566,-338,-1610,0,0,0,0,0,0,0,0,0,-3,-2,2,0,-3655,0
2024-11-17 19:58:19,1628,-329,-1560,0,0,0,0,0,0,0,0,0,-4,-1,3,0,-3664,0
2024-11-17 19:58:49,1694,-312,-1498,0,0,0,0,0,0,0,0,0,-3,-2,2,0,-3660,0
2024-11-17 19:59:19,1758,-300,-1437,0,0,0,0,0,0,0,0,0,-4,-1,3,0,-3647,0
