timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-18 00:52:56,1183,-19,4340,0,0,0,0,0,0,0,0,0,2,-5,0,0,-3791,0
2024-11-18 00:53:26,1089,3,4387,0,0,0,0,0,0,0,0,0,2,-5,-1,0,-3785,0
2024-11-18 00:53:56,1008,28,4425,0,0,0,0,0,0,0,0,0,2,-5,0,0,-3773,0
2024-11-18 00:54:26,910,64,4464,0,0,0,0,0,0,0,0,0,2,-6,-1,0,-3759,0
2024-11-18 00:54:56,811,103,4502,0,0,0,0,0,0,0,0,0,2,-6,-1,0,-3739,0
2024-11-18 00:55:26,720,131,4530,0,0,0,0,0,0,0,0,0,2,-7,-3,0,-3716,0
2024-11-18 00:55:56,647,160,4550,0,0,0,0,0,0,0,0,0,2,-7,-3,0,-3696,0
2024-11-18 00:56:26,575,194,4562,0,0,0,0,0,0,0,0,0,2,-8,-2,0,-3673,0
2024-11-18 00:56:56,515,232,4575,0,0,0,0,0,0,0,0,0,3,-9,-3,0,-3655,0
2024-11-18 00:57:26,460,262,4586,0,0,0,0,0,0,0,0,0,3,-7,-1,0,-3655,0
2024-11-18 00:57:56,412,293,4591,0,0,0,0,0,0,0,0,0,3,-9,-1,0,-3647,0
2024-11-18 00:58:26,377,315,4593,0,0,0,0,0,0,0,0,0,2,-9,0,0,-3647,0
2024-11-18 00:58:56,332,350,4594,0,0,0,0,0,0,0,0,0,3,-8,-1,0,-3639,0
2024-11-18 00:59:26,293,370,4595,0,0,0,0,0,0,0,0,0,2,-8,-1,0,-3637,0
2024-11-18 00:59:57,251,394,4593,0,0,0,0,0,0,0,0,0,3,-8,0,0,-3642,0
2024-11-18 01:00:27,207,414,4597,0,0,0,0,0,0,0,0,0,3,-7,0,0,-3640,0
2024-11-18 01:00:57,172,425,4597,0,0,0,0,0,0,0,0,0,3,-9,1,0,-3632,0
2024-11-18 01:01:27,141,442,4596,0,0,0,0,0,0,0,0,0,2,-8,1,0,-3627,0
2024-11-18 01:01:57,110,477,4598,0,0,0,0,0,0,0,0,0,3,-8,3,0,-3613,0
2024-11-18 01:02:27,87,500,4595,0,0,0,0,0,0,0,0,0,2,-7,4,0,-3602,0
2024-11-18 01:02:57,70,526,4594,0,0,0,0,0,0,0,0,0,3,-8,5,0,-3570,0
2024-11-18 01:03:27,68,554,4594,0,0,0,0,0,0,0,0,0,3,-9,5,0,-3554,0
2024-11-18 01:03:57,61,567,4599,0,0,0,0,0,0,0,0,0,1,-9,4,0,-3549,0
2024-11-18 01:04:27,48,586,4600,0,0,0,0,0,0,0,0,0,2,-8,5,0,-3550,0
2024-11-18 01:04:57,21,601,4607,0,0,0,0,0,0,0,0,0,2,-8,5,0,-3538,0
2024-11-18 01:05:27,3,614,4616,9933,921,701,0,0,0,239,971,9950,2,-7,5,0,-3531,0
2024-11-18 01:05:57,-22,631,4616,9131,-521,4045,0,0,0,227,894,9957,1,-8,6,0,-3531,0
2024-11-18 01:06:27,-59,642,4620,9712,1462,1882,0,0,0,225,931,9954,1,-7,5,0,-3519,0
2024-11-18 01:06:57,-94,656,4630,9352,-340,3525,0,0,0,216,880,9959,0,-7,5,0,-3497,0
2024-11-18 01:07:27,-121,679,4634,9743,240,2241,0,0,0,237,911,9956,2,-8,5,0,-3481,0
2024-11-18 01:07:57,-144,686,4639,9692,-761,2343,0,0,0,256,889,9957,1,-7,5,0,-3480,0
2024-11-18 01:08:27,-182,705,4647,9660,561,2525,0,0,0,260,871,9959,0,-7,6,0,-3489,0
2024-11-18 01:08:57,-221,719,4652,9740,80,2265,0,0,0,253,866,9959,1,-7,6,0,-3489,0
2024-11-18 01:09:27,-275,719,4660,9675,-1042,2304,0,0,0,237,823,9963,1,-8,5,0,-3488,0
2024-11-18 01:09:57,-328,715,4664,9614,-1342,2403,0,0,0,209,778,9968,1,-7,5,0,-3502,0
2024-11-18 01:10:27,-391,722,4662,9529,-1742,2482,0,0,0,167,753,9970,2,-7,4,0,-3508,0
2024-11-18 01:10:57,-463,729,4662,9907,-520,1261,0,0,0,119,757,9971,1,-8,4,0,-3514,0
2024-11-18 01:11:27,-546,746,4655,9956,-40,941,0,0,0,59,755,9971,2,-8,5,0,-3523,0
2024-11-18 01:11:57,-620,772,4646,10000,-40,-20,0,0,0,3,788,9969,1,-8,5,0,-3524,0
2024-11-18 01:12:27,-681,799,4629,9949,-661,-761,0,0,0,-31,823,9966,2,-7,5,0,-3514,0
2024-11-18 01:12:57,-752,823,4614,9871,1161,-1101,0,0,0,-63,833,9965,1,-8,5,0,-3505,0
2024-11-18 01:13:27,-807,839,4603,9853,-1642,461,0,0,0,-65,792,9968,1,-7,5,0,-3499,0
2024-11-18 01:13:57,-864,861,4581,9991,420,0,0,0,0,-65,792,9968,0,-8,5,0,-3490,0
2024-11-18 01:14:27,-907,878,4566,9861,-1122,1223,0,0,0,-56,753,9971,-1,-9,5,0,-3495,0
2024-11-18 01:14:57,-970,900,4539,9858,-1663,-240,0,0,0,-59,786,9969,1,-9,6,0,-3496,0
2024-11-18 01:15:27,-1032,925,4503,9769,-1681,1321,0,0,0,-71,760,9971,0,-8,6,0,-3499,0
2024-11-18 01:16:12,-1127,979,4452,9940,-842,-701,0,0,0,-112,833,9965,-1,-8,7,0,-3485,0
2024-11-18 01:16:42,-1200,1012,4408,9990,140,420,0,0,0,-138,798,9967,-1,-9,6,0,-3475,0
2024-11-18 01:17:12,-1269,1037,4361,9918,220,-1262,0,0,0,-176,828,9964,-3,-9,7,0,-3456,0
2024-11-18 01:17:42,-1334,1060,4314,9393,-761,-3345,9654,-1933,-1751,-213,856,9961,-2,-9,8,0,-3442,0
2024-11-18 01:18:13,-1395,1093,4260,9909,-1021,-881,9580,-2095,-1956,-220,797,9966,-3,-9,8,0,-3413,0
