timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-17 15:37:03,2659,342,1507,0,0,0,0,0,0,0,0,0,4,-9,6,0,-3670,0
2024-11-17 15:37:34,2638,307,1656,0,0,0,0,0,0,0,0,0,4,-10,7,0,-3644,0
2024-11-17 15:38:04,2611,280,1800,0,0,0,0,0,0,0,0,0,5,-9,7,0,-3634,0
2024-11-17 15:38:34,2578,243,1930,0,0,0,0,0,0,0,0,0,3,-10,7,0,-3621,0
2024-11-17 15:39:04,2552,207,2041,0,0,0,0,0,0,0,0,0,3,-11,6,0,-3614,0
2024-11-17 15:39:34,2515,167,2174,0,0,0,0,0,0,0,0,0,1,-10,6,0,-3627,0
2024-11-17 15:40:04,2471,131,2295,0,0,0,0,0,0,0,0,0,3,-10,5,0,-3621,0
2024-11-17 15:40:34,2423,95,2415,0,0,0,0,0,0,0,0,0,1,-9,5,0,-3620,0
2024-11-17 15:41:04,2374,56,2532,0,0,0,0,0,0,0,0,0,2,-9,4,0,-3631,0
2024-11-17 15:41:34,2325,20,2633,0,0,0,0,0,0,0,0,0,2,-10,3,0,-3628,0
2024-11-17 15:42:04,2270,-14,2743,0,0,0,0,0,0,0,0,0,2,-9,3,0,-3639,0
2024-11-17 15:42:34,2210,-46,2843,0,0,0,0,0,0,0,0,0,2,-8,3,0,-3652,0
2024-11-17 15:43:04,2145,-77,2946,0,0,0,0,0,0,0,0,0,3,-8,3,0,-3633,0
2024-11-17 15:43:34,2092,-103,3035,0,0,0,0,0,0,0,0,0,3,-9,4,0,-3618,0
2024-11-17 15:44:04,2042,-112,3109,0,0,0,0,0,0,0,0,0,3,-9,4,0,-3624,0
2024-11-17 15:44:34,1989,-125,3196,0,0,0,0,0,0,0,0,0,4,-9,5,0,-3619,0
2024-11-17 15:45:04,1942,-138,3271,0,0,0,0,0,0,0,0,0,3,-9,5,0,-3615,0
