timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-07 20:18:09,0,0,0,0,0,8310,-1140,-650,0,-3788,0
2024-11-07 20:18:39,0,0,0,0,0,8290,-1170,-1350,0,-3802,0
2024-11-07 20:19:09,0,0,0,0,0,8310,-1140,-2150,0,-3811,0
2024-11-07 20:19:39,0,0,0,0,0,8300,-1100,-3200,0,-3801,0
2024-11-07 20:20:09,0,0,0,0,0,8330,-990,-4370,0,-3797,0
2024-11-07 20:20:39,0,0,0,0,0,8460,-850,-5790,0,-3774,0
2024-11-07 20:21:09,0,0,0,0,0,8600,-1010,-7560,0,-3773,0
2024-11-07 20:21:39,0,0,0,0,0,8750,-1280,-9620,0,-3779,0
2024-11-07 20:22:09,0,0,0,0,0,8880,-1630,-11850,0,-3791,0
2024-11-07 20:22:39,0,0,0,0,0,9080,-1940,-14230,0,-3789,0
2024-11-07 20:23:09,0,0,0,0,0,9240,-2260,-16470,0,-3793,0
2024-11-07 20:23:39,0,0,0,0,0,9280,-2510,-18110,0,-3806,0
2024-11-07 20:24:09,0,0,0,0,0,9380,-2550,-19570,0,-3784,0
2024-11-07 20:24:39,0,0,0,0,0,9330,-2580,-20670,0,-3785,0
2024-11-07 20:25:09,0,0,0,0,0,9120,-2330,-21170,0,-3751,0
2024-11-07 20:25:39,0,0,0,0,0,8710,-2130,-21290,0,-3732,0
2024-11-07 20:26:09,0,0,0,0,0,8010,-1850,-20880,0,-3723,0
2024-11-07 20:26:39,0,0,0,0,0,7160,-1550,-20200,0,-3724,0
2024-11-07 20:27:09,0,0,0,0,0,6100,-1220,-19260,0,-3733,0
2024-11-07 20:27:39,0,0,0,0,0,5000,-820,-18250,0,-3732,0
2024-11-07 20:28:09,0,0,0,0,0,3820,-590,-17250,0,-3750,0
2024-11-07 20:28:39,0,0,0,0,0,2670,-340,-16280,0,-3766,0
2024-11-07 20:29:09,0,0,0,0,0,1570,-220,-15400,0,-3795,0
2024-11-07 20:29:39,0,0,0,0,0,420,-160,-14490,0,-3844,0
2024-11-07 20:30:09,0,0,0,0,0,-570,60,-13720,0,-3861,0
2024-11-07 20:30:39,0,0,0,0,0,-1450,120,-13010,0,-3876,0
2024-11-07 20:31:09,0,0,0,0,0,-2200,140,-12390,0,-3895,0
2024-11-07 20:31:39,0,0,0,0,0,-2670,120,-11950,0,-3912,0
2024-11-07 20:32:09,0,0,0,0,0,-3060,130,-11450,0,-3924,0
2024-11-07 20:32:40,0,0,0,0,0,-3390,100,-10870,0,-3940,0
2024-11-07 20:33:10,0,0,0,0,0,-3330,190,-10470,0,-3930,0
2024-11-07 20:33:40,0,0,0,0,0,-2950,330,-10100,0,-3896,0
2024-11-07 20:34:10,0,0,0,0,0,-2670,430,-9800,0,-3842,0
2024-11-07 20:34:40,0,0,0,0,0,-2780,380,-9460,0,-3805,0
2024-11-07 20:35:10,0,0,0,0,0,-3110,150,-9110,0,-3813,0
2024-11-07 20:35:40,0,0,0,0,0,-3440,-30,-8750,0,-3824,0
2024-11-07 20:36:10,0,0,0,0,0,-3860,-160,-8380,0,-3839,0
2024-11-07 20:36:40,0,0,0,0,0,-4140,-120,-7940,0,-3827,0
2024-11-07 20:37:10,0,0,0,0,0,-4220,-110,-7430,0,-3800,0
2024-11-07 20:37:40,0,0,0,0,0,-4440,-130,-7020,0,-3788,0
2024-11-07 20:38:10,0,0,0,0,0,-4910,-140,-6760,0,-3771,0
2024-11-07 20:38:40,0,0,0,0,0,-5400,-160,-6570,0,-3763,0
2024-11-07 20:39:10,0,0,0,0,0,-5630,-150,-6150,0,-3740,0
2024-11-07 20:39:40,0,0,0,0,0,-5710,-200,-5560,0,-3723,0
2024-11-07 20:40:10,0,0,0,0,0,-5530,-310,-4670,0,-3711,0
2024-11-07 20:40:40,0,0,0,0,0,-5070,-420,-3470,0,-3715,0
2024-11-07 20:41:10,0,0,0,0,0,-4540,-440,-2140,0,-3705,0
2024-11-07 20:41:40,0,0,0,0,0,-4040,-400,-840,0,-3682,0
2024-11-07 20:42:10,0,0,0,0,0,-3760,-450,180,0,-3670,0
