timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-07 20:18:09,97092,0,2,167
2024-11-07 20:18:39,96911,0,2,167
2024-11-07 20:19:09,97092,0,2,167
2024-11-07 20:19:39,96911,0,2,167
2024-11-07 20:20:09,97092,0,2,167
2024-11-07 20:20:39,97092,0,2,167
2024-11-07 20:21:09,96911,0,2,167
2024-11-07 20:21:39,97092,0,2,167
2024-11-07 20:22:09,97092,0,2,167
2024-11-07 20:22:39,97092,0,2,167
2024-11-07 20:23:09,97092,0,2,167
2024-11-07 20:23:39,96911,0,2,167
2024-11-07 20:24:09,96911,0,2,167
2024-11-07 20:24:39,97092,0,2,167
2024-11-07 20:25:09,97092,0,2,167
2024-11-07 20:25:39,97092,0,2,167
2024-11-07 20:26:09,97092,0,2,167
2024-11-07 20:26:39,97092,0,2,167
2024-11-07 20:27:09,97092,0,2,167
2024-11-07 20:27:39,96911,0,2,167
2024-11-07 20:28:09,97092,0,2,167
2024-11-07 20:28:39,96911,0,2,167
2024-11-07 20:29:09,97092,0,2,167
2024-11-07 20:29:39,96911,0,2,167
2024-11-07 20:30:09,97092,0,2,167
2024-11-07 20:30:39,97092,0,2,167
2024-11-07 20:31:09,97092,0,2,167
2024-11-07 20:31:39,97092,0,2,167
2024-11-07 20:32:09,96911,0,2,167
2024-11-07 20:32:40,96911,0,2,167
2024-11-07 20:33:10,97092,0,2,167
2024-11-07 20:33:40,97092,0,2,167
2024-11-07 20:34:10,96911,0,2,167
2024-11-07 20:34:40,96911,0,2,167
2024-11-07 20:35:10,96911,0,2,167
2024-11-07 20:35:40,96911,0,2,167
2024-11-07 20:36:10,97092,0,2,167
2024-11-07 20:36:40,96911,0,2,167
2024-11-07 20:37:10,97092,0,2,167
2024-11-07 20:37:40,97092,0,2,167
2024-11-07 20:38:10,96911,0,2,167
2024-11-07 20:38:40,96911,0,2,167
2024-11-07 20:39:10,97092,0,2,167
2024-11-07 20:39:40,97092,0,2,167
2024-11-07 20:40:10,96911,0,2,167
2024-11-07 20:40:40,97092,0,2,167
2024-11-07 20:41:10,96911,0,2,167
2024-11-07 20:41:40,97092,0,2,167
2024-11-07 20:42:10,97092,0,2,167
2024-11-07 20:42:40,96911,0,2,167
2024-11-07 20:43:10,97092,0,2,167
2024-11-07 20:43:40,97092,0,2,167
2024-11-07 20:44:10,96911,0,2,167
2024-11-07 20:44:40,97092,0,2,167
2024-11-07 20:45:10,96911,0,2,167
2024-11-07 20:45:40,96911,0,2,167
2024-11-07 20:46:10,97092,0,2,167
2024-11-07 20:46:40,97092,0,2,167
2024-11-07 20:47:10,97092,0,2,167
2024-11-07 20:47:40,96911,0,2,167
2024-11-07 20:48:11,97092,0,2,167
2024-11-07 20:48:41,97092,0,2,167
2024-11-07 20:49:11,96911,0,2,167
2024-11-07 20:49:41,97092,0,2,167
2024-11-07 20:50:11,96911,0,2,167
2024-11-07 20:50:41,97092,0,2,167
2024-11-07 20:51:11,96911,0,2,167
2024-11-07 20:51:41,96911,0,2,167
2024-11-07 20:52:11,97092,0,2,167
2024-11-07 20:52:41,97092,0,2,167
2024-11-07 20:53:11,97092,0,2,167
2024-11-07 20:53:41,97092,0,2,167
2024-11-07 20:54:11,96911,0,2,167
2024-11-07 20:54:41,97092,0,2,167
2024-11-07 20:55:11,97092,0,2,167
2024-11-07 20:55:41,97092,0,2,167
2024-11-07 20:56:23,96940,0,7,167
2024-11-07 20:56:53,96664,0,4,167
2024-11-07 20:57:23,96664,0,4,167
2024-11-07 20:57:53,96406,0,6,167
2024-11-07 20:58:23,96629,0,5,167
2024-11-07 20:58:53,96783,0,6,167
2024-11-07 20:59:23,96664,0,4,167
2024-11-07 20:59:53,96816,0,5,167
2024-11-07 21:00:23,96664,0,4,167
2024-11-07 21:00:53,96594,0,6,167
2024-11-07 21:01:23,96664,0,4,167
2024-11-07 21:01:53,96783,0,6,167
2024-11-07 21:02:23,96783,0,6,167
2024-11-07 21:02:53,96664,0,4,167
2024-11-07 21:03:23,96559,0,7,167
2024-11-07 21:03:58,97092,0,2,167
2024-11-07 21:04:28,96911,0,2,167
2024-11-07 21:04:58,96911,0,2,167
2024-11-07 21:05:28,97092,0,2,167
2024-11-07 21:05:58,97092,0,2,167
2024-11-07 21:06:28,97092,0,2,167
2024-11-07 21:06:58,97092,0,2,167
2024-11-07 21:07:28,96911,0,2,167
2024-11-07 21:07:58,96911,0,2,167
2024-11-07 21:08:28,96911,0,2,167
2024-11-07 21:08:58,97092,0,2,167
2024-11-07 21:09:28,97092,0,2,167
2024-11-07 21:09:58,96911,0,2,167
2024-11-07 21:10:28,97092,0,2,167
2024-11-07 21:10:58,97092,0,2,167
2024-11-07 21:11:28,97092,0,2,167
2024-11-07 21:11:58,96911,0,2,167
2024-11-07 21:12:28,97092,0,2,167
2024-11-07 21:12:58,97092,0,2,167
2024-11-07 21:13:28,96911,0,2,167
2024-11-07 21:13:58,97092,0,2,167
2024-11-07 21:14:28,97092,0,2,167
2024-11-07 21:14:58,96911,0,2,167
2024-11-07 21:15:28,97092,0,2,167
2024-11-07 21:15:58,97092,0,2,167
2024-11-07 21:16:28,96911,0,2,167
2024-11-07 21:16:58,97092,0,2,167
2024-11-07 21:17:28,97092,0,2,167
2024-11-07 21:17:58,97092,0,2,167
2024-11-07 21:18:28,96911,0,2,167
2024-11-07 21:18:59,97092,0,2,167
2024-11-07 21:19:29,96911,0,2,167
2024-11-07 21:19:59,97092,0,2,167
2024-11-07 21:20:29,97092,0,2,167
2024-11-07 21:20:59,96911,0,2,167
2024-11-07 21:21:29,97092,0,2,167
