timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-17 11:30:19,0,0,0,0,0,-15410,150,4180,0,-3683,0
2024-11-17 11:30:49,0,0,0,0,0,-15360,280,3990,0,-3659,0
2024-11-17 11:31:19,0,0,0,0,0,-15240,220,3900,0,-3657,0
2024-11-17 11:31:49,0,0,0,0,0,-15180,140,4010,0,-3655,0
2024-11-17 11:32:19,0,0,0,0,0,-15030,-30,4240,0,-3670,0
2024-11-17 11:32:49,0,0,0,0,0,-14860,-160,4540,0,-3691,0
2024-11-17 11:33:19,0,0,0,0,0,-14720,-170,4930,0,-3694,0
2024-11-17 11:33:49,0,0,0,0,0,-14510,-270,5450,0,-3703,0
2024-11-17 11:34:19,0,0,0,0,0,-14290,-470,6140,0,-3725,0
2024-11-17 11:34:49,0,0,0,0,0,-14180,-720,7070,0,-3747,0
2024-11-17 11:35:19,0,0,0,0,0,-14060,-950,7990,0,-3769,0
2024-11-17 11:35:49,0,0,0,0,0,-13930,-1110,8930,0,-3780,0
2024-11-17 11:36:19,0,0,0,0,0,-13850,-1310,10140,0,-3793,0
2024-11-17 11:36:49,0,0,0,0,0,-13750,-1470,11390,0,-3793,0
2024-11-17 11:37:19,0,0,0,0,0,-13610,-2230,14830,0,-3811,0
2024-11-17 11:37:49,0,0,0,0,0,-13510,-2270,15450,0,-3815,0
2024-11-17 11:38:19,0,0,0,0,0,-13330,-2330,15880,0,-3829,0
2024-11-17 11:38:49,0,0,0,0,0,-13090,-2340,16140,0,-3844,0
2024-11-17 11:39:19,0,0,0,0,0,-12860,-2250,16260,0,-3847,0
2024-11-17 11:39:49,0,0,0,0,0,-12630,-2080,16380,0,-3824,0
2024-11-17 11:40:19,0,0,0,0,0,-12350,-2030,16450,0,-3818,0
2024-11-17 11:40:49,0,0,0,0,0,-12070,-1960,16460,0,-3810,0
2024-11-17 11:41:19,0,0,0,0,0,-11700,-1920,16340,0,-3807,0
2024-11-17 11:41:49,0,0,0,0,0,-11350,-1830,16120,0,-3805,0
2024-11-17 11:42:19,0,0,0,0,0,-10970,-1710,15780,0,-3810,0
2024-11-17 11:42:49,0,0,0,0,0,-10630,-1460,15280,0,-3793,0
2024-11-17 11:43:20,0,0,0,0,0,-10130,-1180,14580,0,-3768,0
2024-11-17 11:43:50,0,0,0,0,0,-9670,-890,13790,0,-3732,0
2024-11-17 11:44:20,0,1,0,0,-1,-9030,-710,12760,0,-3716,0
2024-11-17 11:44:50,0,1,0,0,-1,-8360,-530,11670,0,-3698,0
2024-11-17 11:45:20,0,0,0,0,0,-7660,-400,10630,0,-3679,0
2024-11-17 11:45:50,0,1,0,0,-1,-6960,-310,9640,0,-3663,0
2024-11-17 11:46:20,0,1,1,0,-1,-6180,-370,8650,0,-3679,0
2024-11-17 11:46:50,0,1,0,0,-1,-5390,-340,7540,0,-3694,0
2024-11-17 11:47:20,0,0,0,0,0,-4610,-250,6590,0,-3707,0
2024-11-17 11:47:50,0,0,0,0,0,-3890,-50,5680,0,-3704,0
2024-11-17 11:48:20,0,0,0,0,0,-3220,100,4910,0,-3701,0
2024-11-17 11:48:50,0,0,0,0,0,-2510,290,4160,0,-3687,0
2024-11-17 11:49:20,0,0,0,0,0,-1880,380,3480,0,-3685,0
2024-11-17 11:49:50,0,0,0,0,0,-1260,480,2850,0,-3680,0
2024-11-17 11:50:20,0,0,0,0,0,-680,540,2390,0,-3662,0
2024-11-17 11:50:50,0,0,0,0,0,-180,560,1970,0,-3651,0
2024-11-17 11:51:20,0,0,0,0,0,290,510,1590,0,-3653,0
2024-11-17 11:51:50,0,0,0,0,0,680,510,1230,0,-3648,0
2024-11-17 11:52:20,0,0,0,0,0,1100,450,830,0,-3648,0
2024-11-17 11:52:50,0,0,0,0,0,1470,380,480,0,-3650,0
2024-11-17 11:53:20,0,0,0,0,0,1740,310,260,0,-3653,0
2024-11-17 11:53:50,0,0,0,0,0,1930,260,100,0,-3657,0
2024-11-17 11:54:20,0,0,0,0,0,2050,230,10,0,-3660,0
2024-11-17 11:54:50,0,0,0,0,0,2180,270,-240,0,-3644,0
2024-11-17 11:55:20,0,0,0,0,0,2240,230,-340,0,-3645,0
2024-11-17 11:55:50,0,0,0,0,0,2120,220,-390,0,-3645,0
2024-11-17 11:56:20,0,0,0,0,0,1870,190,-420,0,-3645,0
2024-11-17 11:56:50,0,0,0,0,0,1510,270,-370,0,-3628,0
2024-11-17 11:57:20,0,1,-1,0,0,850,180,-210,0,-3631,0
2024-11-17 11:57:50,0,1,-1,0,0,-100,100,80,0,-3636,0
2024-11-17 11:58:20,0,1,-1,0,0,-1180,180,410,0,-3617,0
2024-11-17 11:58:50,0,1,-1,0,0,-2200,150,680,0,-3604,0
2024-11-17 11:59:20,0,1,-1,0,0,-3110,40,870,0,-3609,0
2024-11-17 11:59:50,0,0,0,0,0,-3840,0,1070,0,-3608,0
2024-11-17 12:00:20,0,0,0,0,0,-4260,-40,1200,0,-3610,0
2024-11-17 12:00:50,0,0,0,0,0,-4240,-40,1210,0,-3612,0
2024-11-17 12:01:20,0,0,0,0,0,-4190,-10,1280,0,-3605,0
2024-11-17 12:01:51,0,0,0,0,0,-4140,0,1350,0,-3601,0
2024-11-17 12:02:21,0,0,0,0,0,-3970,20,1410,0,-3602,0
2024-11-17 12:02:51,0,0,0,0,0,-3720,110,1480,0,-3588,0
2024-11-17 12:03:21,0,0,0,0,0,-3460,160,1580,0,-3569,0
2024-11-17 12:03:51,0,0,0,0,0,-3340,130,1700,0,-3563,0
2024-11-17 12:04:21,0,0,0,0,0,-3150,110,1860,0,-3552,0
2024-11-17 12:04:51,0,0,0,0,0,-2750,80,2040,0,-3538,0
2024-11-17 12:05:21,0,0,0,0,0,-2200,-10,2350,0,-3534,0
2024-11-17 12:05:51,0,0,0,0,0,-1520,-100,2740,0,-3534,0
2024-11-17 12:06:21,0,0,0,0,0,-810,-210,3130,0,-3538,0
2024-11-17 12:06:51,0,0,0,0,0,-280,-290,3620,0,-3540,0
2024-11-17 12:07:21,0,0,0,0,0,280,-390,4080,0,-3551,0
2024-11-17 12:07:51,0,0,0,0,0,930,-380,4550,0,-3556,0
2024-11-17 12:08:21,0,0,0,0,0,1550,-340,5010,0,-3550,0
2024-11-17 12:08:51,0,0,0,0,0,2150,-240,5450,0,-3534,0
2024-11-17 12:09:21,0,0,0,0,0,2840,-270,5980,0,-3545,0
2024-11-17 12:09:51,0,0,0,0,0,3550,-180,6430,0,-3543,0
2024-11-17 12:10:21,0,0,0,0,0,4240,-110,6920,0,-3549,0
2024-11-17 12:10:51,0,0,0,0,0,4970,30,7420,0,-3547,0
2024-11-17 12:11:21,0,0,0,0,0,5670,170,7940,0,-3544,0
2024-11-17 12:11:51,0,0,0,0,0,6410,370,8460,0,-3540,0
2024-11-17 12:12:21,0,0,0,0,0,7110,610,8970,0,-3521,0
2024-11-17 12:12:51,0,0,0,0,0,7650,720,9340,0,-3510,0
2024-11-17 12:13:21,0,0,0,0,0,8120,810,9560,0,-3505,0
2024-11-17 12:13:51,0,0,0,0,0,8410,930,9670,0,-3483,0
2024-11-17 12:14:21,0,0,0,0,0,8680,970,9720,0,-3463,0
2024-11-17 12:14:51,0,0,0,0,0,8970,890,9760,0,-3462,0
2024-11-17 12:15:21,0,0,0,0,0,9330,820,9790,0,-3473,0
2024-11-17 12:15:51,0,0,0,0,0,9650,830,9810,0,-3465,0
2024-11-17 12:16:21,0,0,0,0,0,9800,780,9650,0,-3464,0
2024-11-17 12:16:51,0,0,0,0,0,9960,760,9430,0,-3449,0
2024-11-17 12:17:21,0,0,0,0,0,10050,690,9110,0,-3441,0
2024-11-17 12:17:51,0,0,0,0,0,10110,570,8710,0,-3432,0
2024-11-17 12:18:21,0,0,0,0,0,10100,430,8240,0,-3423,0
2024-11-17 12:18:51,0,0,0,0,0,10060,150,7710,0,-3440,0
2024-11-17 12:19:21,0,0,0,0,0,9990,-70,7190,0,-3459,0
