timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 20:20:20,-107,0,-35,-1,-1,-3
2024-11-17 20:20:50,-103,-1,-29,-2,0,-4
2024-11-17 20:21:20,-99,-1,-22,-2,-1,-4
2024-11-17 20:21:50,-94,-2,-12,-1,-1,-4
2024-11-17 20:22:20,-88,-2,0,-2,-2,-5
2024-11-17 20:22:50,-82,-3,12,0,-1,-5
2024-11-17 20:23:20,-76,-4,26,-1,-1,-6
2024-11-17 20:23:50,-70,-5,39,-1,-2,-6
2024-11-17 20:24:20,-64,-6,52,0,-1,-6
2024-11-17 20:24:51,-58,-7,66,0,-2,-6
2024-11-17 20:25:21,-53,-7,79,0,-2,-6
2024-11-17 20:25:51,-48,-8,90,-1,-2,-7
2024-11-17 20:26:21,-43,-8,102,0,-3,-6
2024-11-17 20:26:51,-38,-8,113,-1,-3,-6
2024-11-17 20:27:21,-34,-9,122,1,-2,-5
2024-11-17 20:27:51,-29,-10,129,1,-1,-4
2024-11-17 20:28:21,-26,-11,132,-1,-3,-3
2024-11-17 20:28:51,-21,-11,135,0,-2,-1
2024-11-17 20:29:21,-17,-10,135,-1,-2,0
2024-11-17 20:29:51,-13,-11,133,1,-2,1
2024-11-17 20:30:21,-9,-11,130,-1,-2,2
2024-11-17 20:30:51,-5,-11,126,-1,-3,2
2024-11-17 20:31:21,0,-11,121,-2,-2,2
2024-11-17 20:31:51,4,-10,114,-1,-4,4
2024-11-17 20:32:21,8,-9,105,-1,-3,6
2024-11-17 20:32:51,13,-10,93,-1,-3,6
2024-11-17 20:33:21,17,-10,82,-2,-3,6
2024-11-17 20:33:51,22,-10,68,-2,-2,7
2024-11-17 20:34:47,31,-23,26,-2,-4,9
2024-11-17 20:35:17,35,-20,5,-2,-4,10
2024-11-17 20:35:47,38,-14,-11,-2,-5,9
2024-11-17 20:36:17,41,-10,-27,-2,-4,10
2024-11-17 20:36:47,44,-7,-39,-2,-4,10
2024-11-17 20:37:17,47,-6,-50,-2,-2,10
2024-11-17 20:37:47,50,-4,-61,-2,-1,11
2024-11-17 20:38:17,53,-3,-72,-3,-2,10
2024-11-17 20:38:47,56,-2,-80,-3,-2,8
2024-11-17 20:39:17,58,-1,-90,-2,-1,9
2024-11-17 20:39:47,62,0,-100,-3,-1,7
2024-11-17 20:40:17,65,0,-109,-1,0,6
2024-11-17 20:41:00,68,1,-116,0,-1,5
2024-11-17 20:41:30,70,1,-118,-1,0,4
2024-11-17 20:42:00,71,0,-118,0,0,3
2024-11-17 20:42:30,71,0,-114,1,1,2
2024-11-17 20:43:01,71,0,-109,2,1,0
2024-11-17 20:43:31,70,0,-100,2,0,-1
2024-11-17 20:44:01,69,0,-91,3,0,-1
2024-11-17 20:44:31,67,0,-80,2,0,-2
2024-11-17 20:45:01,65,0,-69,2,-1,-2
2024-11-17 20:45:31,61,0,-56,2,0,-2
