timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-17 10:28:45,0,0,0,0,0,-610,-960,8480,0,-3653,0
2024-11-17 10:29:15,0,0,0,0,0,-480,-1000,8200,0,-3663,0
2024-11-17 10:29:45,0,0,0,0,0,-400,-950,7700,0,-3671,0
2024-11-17 10:30:15,0,0,0,0,0,-310,-920,6920,0,-3675,0
2024-11-17 10:30:45,0,0,0,0,0,-210,-970,6000,0,-3694,0
2024-11-17 10:31:15,0,0,0,0,0,-100,-980,5190,0,-3710,0
2024-11-17 10:31:45,0,0,0,0,0,20,-900,4220,0,-3721,0
2024-11-17 10:32:15,0,1,0,0,-1,190,-950,3130,0,-3746,0
2024-11-17 10:32:45,0,1,0,0,-1,360,-920,1970,0,0,0
2024-11-17 10:33:15,0,1,0,0,-1,530,-910,630,0,-3807,0
2024-11-17 10:33:46,0,1,0,0,-1,700,-760,-660,0,-3826,0
2024-11-17 10:34:16,0,1,0,0,-1,890,-640,-1890,0,-3845,0
2024-11-17 10:34:46,0,1,0,0,-1,1130,-510,-3060,0,-3858,0
2024-11-17 10:35:16,0,0,0,0,0,1370,-350,-4080,0,-3863,0
2024-11-17 10:35:46,0,0,0,0,0,1630,-170,-5030,0,-3860,0
2024-11-17 10:36:16,0,0,0,0,0,1870,-50,-5910,0,-3850,0
2024-11-17 10:36:46,0,0,0,0,0,2060,-20,-6640,0,-3855,0
2024-11-17 10:37:16,0,0,0,0,0,2250,40,-7040,0,-3860,0
2024-11-17 10:37:46,0,0,0,0,0,2360,50,-7050,0,-3855,0
2024-11-17 10:38:16,0,0,0,0,0,2310,-20,-6640,0,-3853,0
2024-11-17 10:38:46,0,0,0,0,0,2220,-20,-6040,0,-3841,0
2024-11-17 10:39:16,0,0,0,0,0,2130,10,-5410,0,-3827,0
2024-11-17 10:39:46,0,0,0,0,0,2040,70,-4690,0,-3806,0
2024-11-17 10:40:16,0,0,0,0,0,1970,80,-3980,0,-3797,0
2024-11-17 10:40:46,0,0,0,0,0,1900,130,-3230,0,-3778,0
2024-11-17 10:41:16,0,0,0,0,0,1850,130,-2560,0,-3769,0
2024-11-17 10:41:46,0,0,0,0,0,1830,160,-1980,0,-3759,0
2024-11-17 10:42:16,0,0,0,0,0,1770,200,-1210,0,-3746,0
2024-11-17 10:42:46,0,0,0,0,0,1670,210,-450,0,-3731,0
2024-11-17 10:43:16,0,0,0,0,0,1560,160,390,0,-3735,0
2024-11-17 10:43:46,0,0,0,0,0,1380,150,1350,0,-3726,0
2024-11-17 10:44:16,0,0,0,0,0,1220,180,2210,0,-3713,0
2024-11-17 10:44:46,0,0,0,0,0,1000,180,3140,0,-3701,0
2024-11-17 10:45:16,0,0,0,0,0,860,160,3910,0,-3690,0
2024-11-17 10:45:46,0,0,0,0,0,770,110,4580,0,-3688,0
2024-11-17 10:46:16,0,0,0,0,0,790,40,5090,0,-3688,0
2024-11-17 10:46:46,0,0,0,0,0,880,10,5420,0,-3695,0
2024-11-17 10:47:16,0,0,0,0,0,1010,40,5750,0,-3689,0
2024-11-17 10:47:46,0,0,0,0,0,1080,40,6140,0,-3682,0
2024-11-17 10:48:16,0,0,0,0,0,1280,10,6310,0,-3678,0
2024-11-17 10:48:46,0,0,0,0,0,1480,0,6520,0,-3672,0
2024-11-17 10:49:16,0,0,0,0,0,1760,-40,6690,0,-3670,0
2024-11-17 10:49:46,0,0,0,0,0,2240,-120,6670,0,-3686,0
2024-11-17 10:50:16,0,0,0,0,0,2950,-110,6350,0,-3688,0
2024-11-17 10:50:46,0,0,0,0,0,4050,-130,5850,0,-3705,0
2024-11-17 10:51:17,0,1,1,0,0,5160,-150,5330,0,-3722,0
2024-11-17 10:51:47,0,0,0,0,0,6280,-110,4880,0,-3721,0
2024-11-17 10:52:17,0,0,0,0,0,7600,-110,4320,0,-3719,0
2024-11-17 10:52:47,0,1,1,0,0,9060,-140,3720,0,-3718,0
2024-11-17 10:53:17,0,1,1,0,0,10380,-270,3240,0,-3730,0
2024-11-17 10:53:47,0,0,0,0,0,11650,-370,2770,0,-3735,0
2024-11-17 10:54:17,0,0,0,0,0,12390,-490,2510,0,-3741,0
2024-11-17 10:54:47,0,0,0,0,0,12840,-540,2390,0,-3734,0
2024-11-17 10:55:17,0,0,0,0,0,13110,-680,2280,0,-3741,0
2024-11-17 10:55:47,0,0,0,0,0,13420,-710,2280,0,-3734,0
2024-11-17 10:56:17,0,0,0,0,0,14160,-750,2190,0,-3725,0
2024-11-17 10:56:47,0,0,0,0,0,15070,-800,2080,0,-3723,0
2024-11-17 10:57:17,0,0,0,0,0,15410,-830,2140,0,-3716,0
2024-11-17 10:57:47,0,0,0,0,0,15660,-860,2170,0,-3710,0
2024-11-17 10:58:17,0,0,0,0,0,16090,-870,2140,0,-3704,0
2024-11-17 10:58:47,0,0,0,0,0,16400,-900,2190,0,-3695,0
2024-11-17 10:59:17,0,0,0,0,0,16700,-940,2300,0,-3699,0
2024-11-17 10:59:47,0,0,0,0,0,16990,-880,2370,0,-3699,0
2024-11-17 11:00:17,0,0,0,0,0,16790,-790,2420,0,-3685,0
2024-11-17 11:00:47,0,0,0,0,0,16520,-750,2420,0,-3676,0
2024-11-17 11:01:17,0,0,0,0,0,16120,-780,2360,0,-3679,0
2024-11-17 11:01:47,0,0,0,0,0,15570,-770,2220,0,-3678,0
2024-11-17 11:02:17,0,0,0,0,0,14870,-830,1990,0,-3687,0
2024-11-17 11:02:47,0,0,0,0,0,14050,-850,1760,0,-3690,0
2024-11-17 11:03:17,0,0,0,0,0,13270,-830,1520,0,-3693,0
2024-11-17 11:03:47,0,0,0,0,0,12270,-780,1100,0,-3684,0
2024-11-17 11:04:17,0,0,0,0,0,11280,-820,680,0,-3689,0
2024-11-17 11:04:47,0,0,0,0,0,10280,-780,240,0,-3684,0
2024-11-17 11:05:17,0,0,0,0,0,9360,-770,-140,0,-3681,0
2024-11-17 11:05:47,0,0,0,0,0,8460,-740,-530,0,-3667,0
