timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-17 20:46:01,-1468,-129,3983,9756,-1563,-1543,0,0,0,-37,-1302,9915,3,-6,2,0,-3737,0
2024-11-17 20:46:31,-1517,-92,3907,9167,-500,-3963,9807,-455,-1904,-23,-1260,9920,3,-6,2,0,-3713,0
2024-11-17 20:47:01,-1566,-63,3834,9781,1042,-1804,9755,-384,-2166,9,-1116,9937,3,-7,2,0,-3706,0
2024-11-17 20:47:31,-1616,-27,3769,9971,-721,-260,9702,-314,-2402,19,-1007,9949,2,-7,4,0,-3715,0
2024-11-17 20:48:01,-1670,2,3682,9186,-740,-3882,9655,-282,-2588,14,-1012,9949,3,-6,5,0,-3728,0
2024-11-17 20:48:31,-1718,23,3615,9560,-2004,-2144,9602,-263,-2780,-2,-927,9957,1,-7,5,0,-3719,0
2024-11-17 20:49:01,-1769,49,3527,9164,40,-4002,9541,-280,-2980,-7,-932,9956,0,-7,6,0,-3712,0
2024-11-17 20:49:31,-1815,67,3446,9626,600,-2642,9469,-295,-3200,-9,-879,9961,0,-7,6,0,-3702,0
2024-11-17 20:50:01,-1853,82,3357,9596,902,-2665,9389,-317,-3428,-3,-863,9963,1,-8,7,0,-3706,0
2024-11-17 20:50:31,-1902,95,3265,9651,300,-2603,9310,-335,-3635,-21,-856,9963,1,-7,7,0,-3712,0
2024-11-17 20:51:01,-1945,114,3178,9035,-701,-4227,9248,-358,-3788,-51,-884,9961,-1,-6,7,0,-3709,0
2024-11-17 20:51:31,-1991,130,3085,8910,-2102,-4024,9161,-394,-3990,-73,-870,9962,-1,-6,6,0,-3687,0
2024-11-17 20:52:01,-2025,144,2997,9177,-200,-3967,9062,-460,-4203,-66,-879,9961,-2,-7,8,0,-3660,0
2024-11-17 20:52:31,-2051,154,2911,8959,-541,-4409,8947,-497,-4439,-47,-925,9957,-3,-7,9,0,-3646,0
2024-11-17 20:53:01,-2081,155,2820,9188,-1782,-3523,8831,-508,-4665,-37,-952,9955,-2,-7,8,0,-3656,0
2024-11-17 20:53:31,-2112,159,2737,8102,-40,-5861,8736,-522,-4838,-37,-1059,9944,-2,-7,8,0,-3656,0
2024-11-17 20:54:01,-2145,158,2638,8683,420,-4942,8613,-518,-5055,-33,-1068,9943,-2,-7,7,0,-3638,0
2024-11-17 20:54:31,-2174,167,2551,8369,-1422,-5286,8492,-495,-5258,-24,-1089,9941,-2,-6,6,0,-3627,0
2024-11-17 20:55:01,-2197,168,2460,8571,-2183,-4666,8346,-469,-5489,2,-1083,9941,-1,-7,6,0,-3629,0
2024-11-17 20:55:31,-2227,174,2367,8050,260,-5927,8224,-466,-5670,17,-1109,9938,-1,-8,6,0,-3652,0
2024-11-17 20:56:01,-2261,174,2268,8097,-1503,-5672,8119,-426,-5822,-12,-1087,9941,1,-6,5,0,-3674,0
2024-11-17 20:56:31,-2305,183,2150,7834,541,-6191,8008,-433,-5974,-44,-1052,9944,1,-6,5,0,-3668,0
2024-11-17 20:57:01,-2341,195,2048,8141,381,-5795,7891,-421,-6129,-70,-995,9950,0,-7,5,0,-3659,0
2024-11-17 20:57:31,-2372,195,1935,7114,-1142,-6934,7768,-384,-6286,-92,-983,9951,1,-8,6,0,-3650,0
2024-11-17 20:58:01,-2405,193,1831,6386,1161,-7607,7642,-388,-6438,-98,-943,9955,2,-6,6,0,-3648,0
2024-11-17 20:58:31,-2433,194,1733,7263,1120,-6782,7501,-390,-6602,-92,-828,9965,3,-7,6,0,-3629,0
2024-11-17 20:59:01,-2464,200,1626,6549,-1382,-7430,7349,-385,-6771,-82,-745,9972,1,-7,6,0,-3622,0
2024-11-17 20:59:31,-2492,200,1517,4367,140,-8995,7200,-425,-6926,-71,-699,9975,2,-7,6,0,-3629,0
2024-11-17 21:00:01,-2515,201,1406,8292,-501,-5568,7015,-438,-7113,-56,-488,9988,3,-7,6,0,-3627,0
2024-11-17 21:00:31,-2547,197,1302,7497,-1163,-6515,6872,-451,-7251,-54,-422,9991,2,-6,7,0,-3625,0
2024-11-17 21:01:01,-2569,189,1192,7307,-60,-6827,6706,-498,-7401,-42,-305,9995,4,-7,6,0,-3617,0
2024-11-17 21:01:32,-2599,183,1077,5022,-640,-8624,6542,-566,-7542,-37,-208,9998,4,-8,5,0,-3610,0
2024-11-17 21:02:02,-2621,171,965,7350,-381,-6770,6345,-641,-7703,0,-2,10000,4,-8,6,0,-3618,0
2024-11-17 21:02:32,-2643,159,846,7130,160,-7010,6158,-733,-7845,-2,98,10000,5,-8,6,0,-3618,0
2024-11-17 21:03:02,-2669,146,734,5104,-941,-8547,6002,-816,-7957,9,291,9996,5,-7,7,0,-3613,0
2024-11-17 21:03:32,-2689,136,618,5410,-501,-8395,5808,-934,-8086,23,434,9991,3,-8,7,0,-3607,0
2024-11-17 21:04:02,-2711,122,497,6615,-1243,-7396,5593,-1035,-8225,37,516,9987,2,-7,9,0,-3604,0
2024-11-17 21:04:32,-2733,104,373,4671,-1684,-8680,5395,-1086,-8350,66,621,9980,1,-7,7,0,-3592,0
2024-11-17 21:05:02,-2749,87,257,7218,-2386,-6496,5155,-1118,-8496,85,570,9983,0,-7,7,0,-3578,0
2024-11-17 21:05:32,-2767,73,144,6816,-1704,-7116,4946,-1128,-8618,120,577,9983,-1,-6,6,0,-3576,0
2024-11-17 21:06:02,-2781,53,26,3024,-1061,-9473,4758,-1099,-8727,171,616,9980,-3,-7,7,0,-3582,0
2024-11-17 21:06:32,-2800,34,-104,3846,-1022,-9174,4534,-1029,-8853,176,504,9986,-3,-6,7,0,-3587,0
2024-11-17 21:07:02,-2812,12,-236,5011,-982,-8598,4323,-964,-8966,167,405,9990,-2,-6,6,0,-3585,0
2024-11-17 21:07:32,-2822,-4,-378,2262,-440,-9731,4134,-918,-9059,192,403,9990,-3,-6,6,0,-3586,0
2024-11-17 21:08:02,-2836,-13,-510,1341,-180,-9908,3953,-863,-9145,197,347,9992,-3,-5,6,0,-3579,0
2024-11-17 21:08:32,-2842,-23,-641,2144,-761,-9738,3745,-781,-9239,188,241,9995,-4,-6,5,0,-3573,0
2024-11-17 21:09:02,-2845,-39,-793,4945,-240,-8689,3522,-706,-9333,124,112,9999,-4,-6,5,0,-3586,0
2024-11-17 21:09:32,-2844,-47,-948,4448,-1342,-8855,3336,-643,-9405,94,59,9999,-3,-5,5,0,-3583,0
2024-11-17 21:10:02,-2838,-58,-1100,2401,-300,-9703,3178,-619,-9462,99,51,9999,-3,-7,6,0,-3582,0
2024-11-17 21:10:32,-2823,-68,-1241,2986,-341,-9538,3005,-611,-9518,49,33,10000,-2,-6,6,0,-3572,0
2024-11-17 21:11:02,-2812,-78,-1391,2805,-220,-9596,2822,-616,-9574,19,31,10000,-2,-6,7,0,-3557,0
2024-11-17 21:11:32,-2798,-84,-1540,2185,-541,-9743,2617,-603,-9633,5,21,10000,-3,-6,5,0,-3547,0
2024-11-17 21:12:02,-2777,-81,-1692,3105,-741,-9477,2403,-570,-9690,-7,-14,10000,-3,-6,5,0,-3543,0
2024-11-17 21:12:32,-2753,-77,-1838,3363,-1141,-9348,2197,-521,-9742,-19,-54,10000,-4,-7,5,0,-3538,0
2024-11-17 21:13:02,-2729,-79,-1976,3144,-1061,-9433,2008,-489,-9784,-33,-91,10000,-3,-6,6,0,-3540,0
2024-11-17 21:13:32,-2701,-89,-2115,280,-160,-9995,1832,-494,-9818,-77,-150,9999,-3,-7,6,0,-3532,0
