timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-08 01:35:46,2,37603,9318,890,0
2024-11-08 01:36:16,2,37633,9318,890,0
2024-11-08 01:36:46,2,37663,9318,890,0
2024-11-08 01:37:16,2,37693,9318,890,0
2024-11-08 01:37:46,2,37723,9318,890,0
2024-11-08 01:38:16,2,37753,9318,890,0
2024-11-08 01:38:46,2,37783,9318,890,0
2024-11-08 01:39:16,2,37813,9318,890,0
2024-11-08 01:39:46,2,37843,9318,890,0
2024-11-08 01:40:16,2,37873,9318,890,0
2024-11-08 01:40:46,2,37903,9318,890,0
2024-11-08 01:41:16,2,37933,9318,890,0
2024-11-08 01:41:46,2,37963,9318,890,0
2024-11-08 01:42:38,4,38015,9318,890,0
2024-11-08 01:43:08,4,38045,9318,890,0
2024-11-08 01:43:38,4,38075,9318,890,0
2024-11-08 01:44:08,4,38105,9318,890,0
2024-11-08 01:44:38,4,38135,9318,890,0
2024-11-08 01:45:08,4,38165,9318,890,0
2024-11-08 01:45:38,4,38195,9318,890,0
2024-11-08 01:46:09,4,38225,9318,890,0
2024-11-08 01:46:39,4,38255,9318,890,0
2024-11-08 01:47:09,4,38285,9318,890,0
2024-11-08 01:47:39,4,38315,9318,890,0
2024-11-08 01:48:09,4,38345,9318,890,0
2024-11-08 01:48:39,4,38375,9318,890,0
2024-11-08 01:49:09,4,38406,9318,890,0
2024-11-08 01:49:39,4,38436,9318,890,0
2024-11-08 01:50:22,2,38479,9318,890,0
2024-11-08 01:50:52,2,38509,9318,890,0
2024-11-08 01:51:22,2,38539,9318,890,0
2024-11-08 01:51:52,2,38569,9318,890,0
2024-11-08 01:52:22,2,38599,9318,890,0
2024-11-08 01:52:52,2,38629,9318,890,0
2024-11-08 01:53:22,2,38659,9318,890,0
2024-11-08 01:53:52,2,38689,9318,890,0
2024-11-08 01:54:22,2,38719,9318,890,0
2024-11-08 01:54:52,2,38749,9318,890,0
2024-11-08 01:55:22,2,38779,9318,890,0
2024-11-08 01:55:52,2,38809,9318,890,0
2024-11-08 01:56:22,2,38839,9318,890,0
2024-11-08 01:56:52,2,38869,9318,890,0
2024-11-08 01:57:22,2,38899,9318,890,0
2024-11-08 01:57:52,2,38929,9318,890,0
2024-11-08 01:58:22,2,38959,9318,890,0
2024-11-08 01:58:52,2,38989,9318,890,0
2024-11-08 01:59:22,2,39019,9318,890,0
2024-11-08 01:59:52,2,39049,9318,890,0
2024-11-08 02:00:22,2,39079,9318,890,0
2024-11-08 02:00:52,2,39109,9318,890,0
2024-11-08 02:01:23,2,39139,9318,890,0
2024-11-08 02:01:53,2,39169,9318,890,0
2024-11-08 02:02:23,2,39199,9318,890,0
2024-11-08 02:02:53,2,39229,9318,890,0
2024-11-08 02:03:23,2,39259,9318,890,0
2024-11-08 02:03:53,2,39289,9318,890,0
2024-11-08 02:04:23,2,39319,9318,890,0
2024-11-08 02:04:53,2,39349,9318,890,0
2024-11-08 02:05:23,2,39379,9318,890,0
2024-11-08 02:05:53,2,39409,9318,890,0
2024-11-08 02:06:23,2,39439,9318,890,0
2024-11-08 02:06:53,2,39469,9318,890,0
2024-11-08 02:07:23,2,39499,9318,890,0
2024-11-08 02:07:53,2,39529,9318,890,0
2024-11-08 02:08:23,2,39559,9318,890,0
2024-11-08 02:08:53,2,39589,9318,890,0
2024-11-08 02:09:23,2,39619,9318,890,0
2024-11-08 02:09:53,2,39649,9318,890,0
2024-11-08 02:10:23,2,39679,9318,890,0
2024-11-08 02:10:53,2,39709,9318,890,0
2024-11-08 02:11:23,2,39739,9318,890,0
2024-11-08 02:11:53,2,39769,9318,890,0
2024-11-08 02:12:23,2,39799,9318,890,0
2024-11-08 02:12:53,2,39829,9318,890,0
2024-11-08 02:13:23,2,39859,9318,890,0
2024-11-08 02:13:53,2,39889,9318,890,0
2024-11-08 02:14:23,2,39919,9318,890,0
2024-11-08 02:14:53,2,39949,9318,890,0
2024-11-08 02:15:23,2,39979,9318,890,0
2024-11-08 02:15:53,2,40009,9318,890,0
2024-11-08 02:16:24,2,40039,9318,890,0
2024-11-08 02:16:54,2,40069,9318,890,0
2024-11-08 02:17:24,2,40099,9318,890,0
2024-11-08 02:17:54,2,40129,9318,890,0
2024-11-08 02:18:24,2,40159,9318,890,0
2024-11-08 02:18:54,2,40189,9318,890,0
2024-11-08 02:19:24,2,40219,9318,890,0
2024-11-08 02:19:54,2,40249,9318,890,0
2024-11-08 02:20:24,2,40279,9318,890,0
2024-11-08 02:20:54,2,40309,9318,890,0
2024-11-08 02:21:24,2,40339,9318,890,0
2024-11-08 02:21:54,2,40369,9318,890,0
2024-11-08 02:22:24,2,40399,9318,890,0
2024-11-08 02:22:54,2,40429,9318,890,0
2024-11-08 02:23:24,2,40459,9318,890,0
2024-11-08 02:23:54,2,40489,9318,890,0
2024-11-08 02:24:24,2,40519,9318,890,0
