timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-07 12:38:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:38:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:39:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:39:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:40:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:40:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:41:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:41:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:42:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:42:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:43:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:43:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:44:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:44:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:45:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:45:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:46:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:46:35,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:47:05,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:47:36,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:48:06,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:48:36,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:49:06,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:49:36,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:50:06,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:50:36,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 12:51:06,0,0,0,0,0,0,0,0,0,0,0
