timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-18 04:59:39,1958,784,-900,0,0,0,0,0,0,0,0,0,6,-3,0,0,-3572,0
2024-11-18 05:00:09,1991,779,-805,0,0,0,0,0,0,0,0,0,6,-4,0,0,-3553,0
2024-11-18 05:00:39,2021,772,-710,0,0,0,0,0,0,0,0,0,4,-3,0,0,-3527,0
2024-11-18 05:01:09,2047,766,-609,0,0,0,0,0,0,0,0,0,6,-4,1,0,-3501,0
2024-11-18 05:01:39,2065,761,-523,0,0,0,0,0,0,0,0,0,4,-4,0,0,-3472,0
2024-11-18 05:02:09,2088,750,-430,0,0,0,0,0,0,0,0,0,5,-4,1,0,-3470,0
2024-11-18 05:02:39,2103,744,-349,0,0,0,0,0,0,0,0,0,4,-4,1,0,-3469,0
2024-11-18 05:03:09,2123,743,-257,0,0,0,0,0,0,0,0,0,5,-5,1,0,-3463,0
2024-11-18 05:03:39,2142,737,-169,0,0,0,0,0,0,0,0,0,6,-5,0,0,-3474,0
2024-11-18 05:04:09,2159,731,-70,0,0,0,0,0,0,0,0,0,5,-4,1,0,-3478,0
2024-11-18 05:04:39,2176,726,28,0,0,0,0,0,0,0,0,0,6,-4,1,0,-3484,0
2024-11-18 05:05:09,2191,719,126,0,0,0,0,0,0,0,0,0,5,-3,0,0,-3476,0
2024-11-18 05:05:39,2206,713,234,0,0,0,0,0,0,0,0,0,6,-4,1,0,-3473,0
2024-11-18 05:06:09,2220,707,340,0,0,0,0,0,0,0,0,0,5,-4,0,0,-3489,0
2024-11-18 05:06:39,2229,702,451,0,0,0,0,0,0,0,0,0,6,-4,1,0,-3495,0
2024-11-18 05:07:09,2234,697,552,0,0,0,0,0,0,0,0,0,6,-3,1,0,-3490,0
2024-11-18 05:07:39,2243,687,671,0,0,0,0,0,0,0,0,0,4,-3,0,0,-3482,0
2024-11-18 05:08:09,2252,686,779,0,0,0,0,0,0,0,0,0,4,-3,1,0,-3470,0
2024-11-18 05:08:39,2253,672,894,0,0,0,0,0,0,0,0,0,4,-4,1,0,-3465,0
2024-11-18 05:09:09,2259,660,1006,0,0,0,0,0,0,0,0,0,3,-5,-2,0,-3469,0
2024-11-18 05:09:39,2257,641,1104,0,0,0,0,0,0,0,0,0,3,-5,-1,0,-3475,0
2024-11-18 05:10:09,2267,628,1209,0,0,0,0,0,0,0,0,0,4,-5,-1,0,-3499,0
2024-11-18 05:10:39,2264,611,1330,0,0,0,0,0,0,0,0,0,4,-4,-2,0,-3517,0
2024-11-18 05:11:09,2258,595,1441,0,0,0,0,0,0,0,0,0,4,-4,-1,0,-3525,0
2024-11-18 05:11:39,2250,582,1549,0,0,0,0,0,0,0,0,0,4,-4,-1,0,-3542,0
2024-11-18 05:12:09,2239,576,1653,0,0,0,0,0,0,0,0,0,6,-3,0,0,-3543,0
2024-11-18 05:12:39,2232,564,1765,0,0,0,0,0,0,0,0,0,5,-2,1,0,-3541,0
2024-11-18 05:13:09,2220,552,1868,0,0,0,0,0,0,0,0,0,5,-3,0,0,-3535,0
2024-11-18 05:13:39,2212,541,1969,0,0,0,0,0,0,0,0,0,5,-3,0,0,-3518,0
2024-11-18 05:14:09,2207,523,2058,0,0,0,0,0,0,0,0,0,5,-3,0,0,-3531,0
2024-11-18 05:14:39,2196,517,2160,0,0,0,0,0,0,0,0,0,6,-3,0,0,-3534,0
2024-11-18 05:15:10,2190,503,2257,0,0,0,0,0,0,0,0,0,6,-3,0,0,-3541,0
2024-11-18 05:15:40,2169,493,2349,0,0,0,0,0,0,0,0,0,5,-1,0,0,-3549,0
2024-11-18 05:16:10,2160,485,2450,0,0,0,0,0,0,0,0,0,6,-2,1,0,-3549,0
2024-11-18 05:16:40,2143,480,2529,0,0,0,0,0,0,0,0,0,6,-2,1,0,-3541,0
2024-11-18 05:17:10,2135,468,2621,0,0,0,0,0,0,0,0,0,5,-1,1,0,-3530,0
2024-11-18 05:17:40,2124,466,2704,0,0,0,0,0,0,0,0,0,6,-1,1,0,-3536,0
2024-11-18 05:18:10,2113,452,2790,0,0,0,0,0,0,0,0,0,6,-3,1,0,-3542,0
2024-11-18 05:18:40,2092,454,2878,0,0,0,0,0,0,0,0,0,6,-1,1,0,-3572,0
2024-11-18 05:19:10,2065,452,2974,0,0,0,0,0,0,0,0,0,6,0,1,0,-3584,0
2024-11-18 05:19:40,2029,453,3061,0,0,0,0,0,0,0,0,0,6,-1,1,0,-3593,0
2024-11-18 05:20:10,1977,454,3163,0,0,0,0,0,0,0,0,0,6,-1,2,0,-3603,0
2024-11-18 05:20:40,1922,458,3255,0,0,0,0,0,0,0,0,0,6,-1,2,0,-3593,0
2024-11-18 05:21:10,1875,463,3349,0,0,0,0,0,0,0,0,0,5,0,2,0,-3579,0
2024-11-18 05:21:40,1829,477,3432,0,0,0,0,0,0,0,0,0,5,-2,2,0,-3566,0
2024-11-18 05:22:10,1774,484,3519,0,0,0,0,0,0,0,0,0,5,-1,2,0,-3546,0
2024-11-18 05:22:40,1735,494,3602,0,0,0,0,0,0,0,0,0,5,-2,2,0,-3545,0
2024-11-18 05:23:10,1682,504,3682,0,0,0,0,0,0,0,0,0,6,-2,3,0,-3539,0
2024-11-18 05:23:40,1630,517,3757,0,0,0,0,0,0,0,0,0,5,-2,1,0,-3545,0
2024-11-18 05:24:10,1574,539,3825,0,0,0,0,0,0,0,0,0,5,-2,3,0,-3539,0
2024-11-18 05:24:40,1507,565,3896,0,0,0,0,0,0,0,0,0,5,-3,4,0,-3525,0
2024-11-18 05:25:10,1446,590,3966,0,0,0,0,0,0,0,0,0,4,-2,2,0,-3513,0
2024-11-18 05:25:40,1389,614,4027,0,0,0,0,0,0,0,0,0,4,-2,3,0,-3491,0
2024-11-18 05:26:10,1339,645,4077,0,0,0,0,0,0,0,0,0,3,-2,4,0,-3470,0
2024-11-18 05:26:40,1290,673,4126,0,0,0,0,0,0,0,0,0,2,-2,3,0,-3456,0
2024-11-18 05:27:10,1243,699,4172,0,0,0,0,0,0,0,0,0,3,-2,3,0,-3438,0
2024-11-18 05:27:40,1199,711,4213,0,0,0,0,0,0,0,0,0,3,-3,3,0,-3411,0
2024-11-18 05:28:10,1161,727,4254,0,0,0,0,0,0,0,0,0,3,-3,3,0,-3398,0
2024-11-18 05:28:40,1118,741,4288,0,0,0,0,0,0,0,0,0,3,-2,2,0,-3380,0
2024-11-18 05:29:10,1085,751,4320,0,0,0,0,0,0,0,0,0,2,-2,3,0,-3381,0
2024-11-18 05:29:40,1040,768,4347,0,0,0,0,0,0,0,0,0,1,-3,1,0,-3387,0
2024-11-18 05:30:10,988,768,4377,0,0,0,0,0,0,0,0,0,1,-3,0,0,-3394,0
