timestamp,timestamp,dc_id,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-12-03 00:05:03,AOCS_CNTRL_TLM,128,0,0,0,0,950,-390,2440,0,-3671,0
2024-12-03 00:05:33,AOCS_CNTRL_TLM,128,0,0,0,0,1070,-200,2280,0,-3661,0
2024-12-03 00:06:03,AOCS_CNTRL_TLM,128,0,0,0,0,1110,-30,1930,0,-3660,0
2024-12-03 00:06:33,AOCS_CNTRL_TLM,128,0,0,0,0,1090,100,1250,0,-3646,0
2024-12-03 00:07:03,AOCS_CNTRL_TLM,128,0,0,0,0,1070,210,460,0,-3625,0
2024-12-03 00:07:33,AOCS_CNTRL_TLM,128,0,0,0,0,1010,350,-720,0,-3586,0
2024-12-03 00:08:03,AOCS_CNTRL_TLM,128,0,0,0,0,940,230,-2050,0,-3577,0
2024-12-03 00:08:33,AOCS_CNTRL_TLM,128,0,0,0,0,910,130,-3210,0,-3579,0
2024-12-03 00:09:03,AOCS_CNTRL_TLM,128,0,0,0,0,940,120,-4070,0,-3571,0
2024-12-03 00:09:33,AOCS_CNTRL_TLM,128,0,0,0,0,1030,60,-4850,0,-3557,0
2024-12-03 00:10:03,AOCS_CNTRL_TLM,128,0,0,0,0,1090,-110,-5650,0,-3571,0
2024-12-03 00:10:33,AOCS_CNTRL_TLM,128,0,0,0,0,1130,-200,-6310,0,-3586,0
2024-12-03 00:11:03,AOCS_CNTRL_TLM,128,0,0,0,0,1130,-170,-6740,0,-3591,0
2024-12-03 00:11:33,AOCS_CNTRL_TLM,128,0,0,0,0,1110,-110,-7070,0,-3584,0
2024-12-03 00:12:03,AOCS_CNTRL_TLM,128,0,0,0,0,1120,-120,-7120,0,-3592,0
2024-12-03 00:12:33,AOCS_CNTRL_TLM,128,0,0,0,0,1090,-150,-6840,0,-3609,0
2024-12-03 00:13:03,AOCS_CNTRL_TLM,128,0,0,0,0,990,-30,-6190,0,-3602,0
2024-12-03 00:13:33,AOCS_CNTRL_TLM,128,0,0,0,0,810,-50,-5270,0,-3605,0
2024-12-03 00:14:03,AOCS_CNTRL_TLM,128,0,0,0,0,610,-120,-4210,0,-3617,0
2024-12-03 00:14:33,AOCS_CNTRL_TLM,128,0,0,0,0,340,-190,-3120,0,-3629,0
2024-12-03 00:15:03,AOCS_CNTRL_TLM,128,0,0,0,0,-60,-280,-1930,0,-3650,0
2024-12-03 00:15:33,AOCS_CNTRL_TLM,128,0,0,0,0,-530,-290,-440,0,-3665,0
2024-12-03 00:16:03,AOCS_CNTRL_TLM,128,0,0,0,0,-1050,-360,1240,0,-3678,0
2024-12-03 00:16:33,AOCS_CNTRL_TLM,128,0,0,0,0,-1640,-550,3150,0,-3706,0
2024-12-03 00:17:03,AOCS_CNTRL_TLM,128,0,0,0,0,-2260,-760,5140,0,-3741,0
2024-12-03 00:17:33,AOCS_CNTRL_TLM,128,0,0,0,0,-2890,-990,7060,0,-3779,0
2024-12-03 00:18:03,AOCS_CNTRL_TLM,128,0,0,0,0,-3420,-1100,8690,0,-3792,0
