timestamp,timestamp,dc_id,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-12-03 00:05:33,EPS_1,96911,0,2,165
2024-12-03 00:06:03,EPS_1,96911,0,2,165
2024-12-03 00:06:33,EPS_1,96911,0,2,164
2024-12-03 00:07:03,EPS_1,96911,0,2,165
2024-12-03 00:07:33,EPS_1,96911,0,2,165
2024-12-03 00:08:03,EPS_1,97092,0,2,164
2024-12-03 00:08:33,EPS_1,96911,0,2,164
2024-12-03 00:09:03,EPS_1,96911,0,2,164
2024-12-03 00:09:33,EPS_1,97092,0,2,165
2024-12-03 00:10:03,EPS_1,97092,0,2,165
2024-12-03 00:10:33,EPS_1,97092,0,2,164
2024-12-03 00:11:03,EPS_1,97092,0,2,165
2024-12-03 00:11:33,EPS_1,96911,0,2,164
2024-12-03 00:12:03,EPS_1,97092,0,2,164
2024-12-03 00:12:33,EPS_1,97092,0,2,164
2024-12-03 00:13:03,EPS_1,97092,0,2,165
2024-12-03 00:13:33,EPS_1,97092,0,2,165
2024-12-03 00:14:03,EPS_1,96911,0,2,165
2024-12-03 00:14:33,EPS_1,97092,0,2,165
2024-12-03 00:15:03,EPS_1,97273,0,2,165
2024-12-03 00:15:33,EPS_1,96911,0,2,164
2024-12-03 00:16:03,EPS_1,97092,0,2,165
2024-12-03 00:16:33,EPS_1,96911,0,2,164
2024-12-03 00:17:03,EPS_1,96911,0,2,165
2024-12-03 00:17:33,EPS_1,97092,0,2,164
2024-12-03 00:18:03,EPS_1,97092,0,2,164
2024-12-03 00:18:34,EPS_1,96911,0,2,165
2024-12-03 00:19:04,EPS_1,96911,0,2,165
2024-12-03 00:19:34,EPS_1,97092,0,2,164
2024-12-03 00:20:04,EPS_1,96911,0,2,164
2024-12-03 00:20:34,EPS_1,97092,0,2,165
2024-12-03 00:21:04,EPS_1,97092,0,2,164
2024-12-03 00:21:34,EPS_1,97092,0,2,165
2024-12-03 00:22:04,EPS_1,97092,0,2,164
2024-12-03 00:22:34,EPS_1,97092,0,2,164
2024-12-03 00:23:04,EPS_1,97092,0,2,164
2024-12-03 00:23:34,EPS_1,97092,0,2,165
2024-12-03 00:24:04,EPS_1,97092,0,2,164
2024-12-03 00:24:34,EPS_1,97273,0,2,164
2024-12-03 00:25:04,EPS_1,96911,0,2,165
2024-12-03 00:25:34,EPS_1,96911,0,2,165
2024-12-03 00:26:04,EPS_1,97092,0,2,165
2024-12-03 00:26:34,EPS_1,96911,0,2,164
2024-12-03 00:27:04,EPS_1,97092,0,2,164
2024-12-03 00:27:34,EPS_1,97092,0,2,165
2024-12-03 00:28:04,EPS_1,97273,0,2,164
2024-12-03 00:28:34,EPS_1,97092,0,2,165
2024-12-03 00:29:04,EPS_1,97092,0,2,164
2024-12-03 00:29:34,EPS_1,97273,0,2,164
2024-12-03 00:30:04,EPS_1,96911,0,2,164
2024-12-03 00:30:34,EPS_1,97273,0,2,165
2024-12-03 00:31:04,EPS_1,97092,0,2,164
2024-12-03 00:31:34,EPS_1,97092,0,2,165
2024-12-03 00:32:04,EPS_1,97092,0,2,165
2024-12-03 00:32:34,EPS_1,97092,0,2,165
2024-12-03 00:33:04,EPS_1,97092,0,2,165
2024-12-03 00:33:34,EPS_1,97092,0,2,164
2024-12-03 00:34:04,EPS_1,97273,0,2,164
2024-12-03 00:34:34,EPS_1,96911,0,2,165
2024-12-03 00:35:04,EPS_1,96911,0,2,164
2024-12-03 00:35:34,EPS_1,97092,0,2,164
2024-12-03 00:36:04,EPS_1,97273,0,2,164
2024-12-03 00:36:35,EPS_1,97092,0,2,165
2024-12-03 00:37:05,EPS_1,96911,0,2,164
2024-12-03 00:37:35,EPS_1,97092,0,2,165
2024-12-03 00:38:05,EPS_1,96911,0,2,164
2024-12-03 00:38:35,EPS_1,96911,0,2,165
2024-12-03 00:39:05,EPS_1,97092,0,2,164
2024-12-03 00:39:35,EPS_1,97273,0,2,164
2024-12-03 00:40:05,EPS_1,97092,0,2,165
2024-12-03 00:40:35,EPS_1,97092,0,2,165
2024-12-03 00:41:05,EPS_1,97092,0,2,164
2024-12-03 00:41:35,EPS_1,97273,0,2,164
2024-12-03 00:42:05,EPS_1,97092,0,2,164
2024-12-03 00:42:35,EPS_1,96911,0,2,164
2024-12-03 00:43:05,EPS_1,96911,0,2,164
2024-12-03 00:43:35,EPS_1,96911,0,2,165
2024-12-03 00:44:05,EPS_1,97273,0,2,164
2024-12-03 00:44:35,EPS_1,97092,0,2,165
2024-12-03 00:45:05,EPS_1,97092,0,2,165
2024-12-03 00:45:35,EPS_1,96911,0,2,164
2024-12-03 00:46:05,EPS_1,96911,0,2,164
2024-12-03 00:46:35,EPS_1,97092,0,2,164
2024-12-03 00:47:05,EPS_1,97092,0,2,165
2024-12-03 00:47:35,EPS_1,97273,0,2,164
2024-12-03 00:48:05,EPS_1,96911,0,2,164
2024-12-03 00:48:35,EPS_1,96911,0,2,164
2024-12-03 00:49:05,EPS_1,97092,0,2,164
2024-12-03 00:49:35,EPS_1,97092,0,2,164
2024-12-03 00:50:05,EPS_1,97092,0,2,164
2024-12-03 00:50:50,EPS_1,97092,0,2,164
2024-12-03 00:51:20,EPS_1,97273,0,2,164
2024-12-03 00:51:50,EPS_1,96911,0,2,164
2024-12-03 00:52:20,EPS_1,96911,0,2,164
2024-12-03 00:52:50,EPS_1,97092,0,2,164
2024-12-03 00:53:20,EPS_1,97092,0,2,164
2024-12-03 00:53:50,EPS_1,96911,0,2,164
2024-12-03 00:54:21,EPS_1,97273,0,2,164
2024-12-03 00:54:51,EPS_1,97092,0,2,164
