timestamp,timestamp,dc_id,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-12-03 00:28:04,OBC_0,2,178489,9836,890,0
2024-12-03 00:28:34,OBC_0,2,178519,9836,890,0
2024-12-03 00:29:04,OBC_0,2,178549,9836,890,0
2024-12-03 00:29:34,OBC_0,2,178579,9836,890,0
2024-12-03 00:30:04,OBC_0,2,178609,9836,890,0
2024-12-03 00:30:34,OBC_0,2,178639,9836,890,0
2024-12-03 00:31:04,OBC_0,2,178669,9836,890,0
2024-12-03 00:31:34,OBC_0,2,178699,9836,890,0
2024-12-03 00:32:04,OBC_0,2,178729,9836,890,0
2024-12-03 00:32:34,OBC_0,2,178759,9836,890,0
2024-12-03 00:33:04,OBC_0,2,178789,9836,890,0
2024-12-03 00:33:34,OBC_0,2,178819,9836,890,0
2024-12-03 00:34:04,OBC_0,2,178849,9836,890,0
2024-12-03 00:34:34,OBC_0,2,178879,9836,890,0
2024-12-03 00:35:04,OBC_0,2,178909,9836,890,0
2024-12-03 00:35:34,OBC_0,2,178939,9836,890,0
2024-12-03 00:36:04,OBC_0,2,178969,9836,890,0
2024-12-03 00:36:35,OBC_0,2,178999,9836,890,0
2024-12-03 00:37:05,OBC_0,2,179029,9836,890,0
2024-12-03 00:37:35,OBC_0,2,179059,9836,890,0
2024-12-03 00:38:05,OBC_0,2,179089,9836,890,0
2024-12-03 00:38:35,OBC_0,2,179119,9836,890,0
2024-12-03 00:39:05,OBC_0,2,179149,9836,890,0
2024-12-03 00:39:35,OBC_0,2,179179,9836,890,0
2024-12-03 00:40:05,OBC_0,2,179209,9836,890,0
2024-12-03 00:40:35,OBC_0,2,179239,9836,890,0
2024-12-03 00:41:05,OBC_0,2,179269,9836,890,0
2024-12-03 00:41:35,OBC_0,2,179299,9836,890,0
2024-12-03 00:42:05,OBC_0,2,179329,9836,890,0
2024-12-03 00:42:35,OBC_0,2,179359,9836,890,0
2024-12-03 00:43:05,OBC_0,2,179389,9836,890,0
2024-12-03 00:43:35,OBC_0,2,179419,9836,890,0
2024-12-03 00:44:05,OBC_0,2,179449,9836,890,0
2024-12-03 00:44:35,OBC_0,2,179479,9836,890,0
2024-12-03 00:45:05,OBC_0,2,179509,9836,890,0
2024-12-03 00:45:35,OBC_0,2,179539,9836,890,0
2024-12-03 00:46:05,OBC_0,2,179569,9836,890,0
2024-12-03 00:46:35,OBC_0,2,179599,9836,890,0
2024-12-03 00:47:05,OBC_0,2,179629,9836,890,0
2024-12-03 00:47:35,OBC_0,2,179659,9836,890,0
2024-12-03 00:48:05,OBC_0,2,179689,9836,890,0
2024-12-03 00:48:35,OBC_0,2,179719,9836,890,0
2024-12-03 00:49:05,OBC_0,2,179749,9836,890,0
2024-12-03 00:49:35,OBC_0,2,179779,9836,890,0
2024-12-03 00:50:05,OBC_0,2,179809,9836,890,0
2024-12-03 00:50:50,OBC_0,2,179854,9836,890,0
2024-12-03 00:51:20,OBC_0,2,179884,9836,890,0
2024-12-03 00:51:50,OBC_0,2,179914,9836,890,0
2024-12-03 00:52:20,OBC_0,2,179944,9836,890,0
2024-12-03 00:52:50,OBC_0,2,179974,9836,890,0
2024-12-03 00:53:20,OBC_0,2,180004,9836,890,0
2024-12-03 00:53:50,OBC_0,2,180034,9836,890,0
2024-12-03 00:54:21,OBC_0,2,180064,9836,890,0
2024-12-03 00:54:51,OBC_0,2,180094,9836,890,0
2024-12-03 00:55:21,OBC_0,2,180124,9836,890,0
2024-12-03 00:55:51,OBC_0,2,180154,9836,890,0
2024-12-03 00:56:21,OBC_0,2,180184,9836,890,0
2024-12-03 00:56:51,OBC_0,2,180214,9836,890,0
2024-12-03 00:57:21,OBC_0,2,180244,9836,890,0
2024-12-03 00:57:51,OBC_0,2,180274,9836,890,0
2024-12-03 00:58:21,OBC_0,2,180304,9836,890,0
2024-12-03 00:58:51,OBC_0,2,180334,9836,890,0
2024-12-03 00:59:21,OBC_0,2,180364,9836,890,0
2024-12-03 00:59:51,OBC_0,2,180394,9836,890,0
2024-12-03 01:00:21,OBC_0,2,180424,9836,890,0
2024-12-03 01:00:51,OBC_0,2,180454,9836,890,0
2024-12-03 01:01:21,OBC_0,2,180484,9836,890,0
2024-12-03 01:01:51,OBC_0,2,180514,9836,890,0
2024-12-03 01:02:21,OBC_0,2,180544,9836,890,0
2024-12-03 01:02:51,OBC_0,2,180574,9836,890,0
2024-12-03 01:03:21,OBC_0,2,180604,9836,890,0
2024-12-03 01:03:51,OBC_0,2,180634,9836,890,0
2024-12-03 01:04:21,OBC_0,2,180664,9836,890,0
2024-12-03 01:04:51,OBC_0,2,180694,9836,890,0
2024-12-03 01:05:21,OBC_0,2,180724,9836,890,0
2024-12-03 01:05:51,OBC_0,2,180754,9836,890,0
2024-12-03 01:06:21,OBC_0,2,180784,9836,890,0
2024-12-03 01:06:51,OBC_0,2,180814,9836,890,0
