timestamp,timestamp,dc_id,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-12-03 00:29:34,ADCS_1,226,2,-56,1,0,1
2024-12-03 00:30:04,ADCS_1,234,2,-56,1,0,1
2024-12-03 00:30:34,ADCS_1,241,1,-55,1,-1,1
2024-12-03 00:31:04,ADCS_1,244,0,-54,0,0,1
2024-12-03 00:31:34,ADCS_1,244,0,-52,0,0,1
2024-12-03 00:32:04,ADCS_1,243,0,-50,0,0,1
2024-12-03 00:32:34,ADCS_1,238,-2,-48,-1,0,0
2024-12-03 00:33:04,ADCS_1,229,-3,-48,-2,0,-1
2024-12-03 00:33:34,ADCS_1,215,-5,-48,-2,0,0
2024-12-03 00:34:04,ADCS_1,203,-7,-48,-1,1,-1
2024-12-03 00:34:34,ADCS_1,187,-9,-48,-1,1,0
2024-12-03 00:35:04,ADCS_1,172,-9,-48,-1,1,0
2024-12-03 00:35:34,ADCS_1,155,-9,-49,-1,1,0
2024-12-03 00:36:04,ADCS_1,138,-10,-51,-1,2,0
2024-12-03 00:36:35,ADCS_1,121,-10,-52,0,2,1
2024-12-03 00:37:05,ADCS_1,108,-10,-52,0,2,1
2024-12-03 00:37:35,ADCS_1,94,-10,-52,1,2,2
2024-12-03 00:38:05,ADCS_1,82,-9,-49,1,2,3
2024-12-03 00:38:35,ADCS_1,71,-9,-44,1,2,4
2024-12-03 00:39:05,ADCS_1,62,-8,-36,1,2,5
2024-12-03 00:39:35,ADCS_1,54,-8,-26,2,2,6
2024-12-03 00:40:05,ADCS_1,48,-8,-15,2,2,8
2024-12-03 00:40:35,ADCS_1,43,-8,0,2,2,9
2024-12-03 00:41:05,ADCS_1,38,-7,17,2,2,10
2024-12-03 00:41:35,ADCS_1,34,-8,37,2,1,11
2024-12-03 00:42:05,ADCS_1,32,-9,59,3,1,12
2024-12-03 00:42:35,ADCS_1,30,-9,81,2,1,12
2024-12-03 00:43:05,ADCS_1,26,-10,103,2,2,12
2024-12-03 00:43:35,ADCS_1,21,-9,124,2,1,11
2024-12-03 00:44:05,ADCS_1,16,-9,143,1,1,10
2024-12-03 00:44:35,ADCS_1,10,-8,159,1,2,9
2024-12-03 00:45:05,ADCS_1,3,-7,170,1,1,8
2024-12-03 00:45:35,ADCS_1,-3,-6,177,1,1,7
2024-12-03 00:46:05,ADCS_1,-11,-6,182,1,1,6
2024-12-03 00:46:35,ADCS_1,-19,-5,185,1,1,5
2024-12-03 00:47:05,ADCS_1,-27,-3,185,1,1,5
2024-12-03 00:47:35,ADCS_1,-34,-2,183,1,0,4
2024-12-03 00:48:05,ADCS_1,-41,-1,182,0,0,5
2024-12-03 00:48:35,ADCS_1,-47,0,180,0,0,4
2024-12-03 00:49:05,ADCS_1,-54,1,178,0,0,4
2024-12-03 00:49:35,ADCS_1,-59,3,174,0,-1,4
2024-12-03 00:50:05,ADCS_1,-64,3,170,0,-1,3
2024-12-03 00:50:50,ADCS_1,-78,6,173,0,-1,3
2024-12-03 00:51:20,ADCS_1,-79,5,176,0,-2,4
2024-12-03 00:51:50,ADCS_1,-80,5,176,0,-1,4
2024-12-03 00:52:20,ADCS_1,-80,5,170,-1,-2,4
2024-12-03 00:52:50,ADCS_1,-81,5,162,-1,-1,4
2024-12-03 00:53:20,ADCS_1,-81,5,153,-1,-2,4
2024-12-03 00:53:50,ADCS_1,-80,5,142,-1,-2,4
2024-12-03 00:54:21,ADCS_1,-80,6,135,-1,-1,4
2024-12-03 00:54:51,ADCS_1,-79,5,129,-1,-1,3
2024-12-03 00:55:21,ADCS_1,-78,5,126,-1,-2,4
2024-12-03 00:55:51,ADCS_1,-77,4,124,-1,-1,3
2024-12-03 00:56:21,ADCS_1,-76,3,124,-1,-1,3
2024-12-03 00:56:51,ADCS_1,-74,2,125,-1,-1,3
2024-12-03 00:57:21,ADCS_1,-73,1,127,-1,0,3
2024-12-03 00:57:51,ADCS_1,-71,-1,127,0,0,1
2024-12-03 00:58:21,ADCS_1,-69,-2,109,0,1,1
2024-12-03 00:58:51,ADCS_1,-67,-5,112,0,0,2
2024-12-03 00:59:21,ADCS_1,-64,-6,114,0,1,1
2024-12-03 00:59:51,ADCS_1,-60,-6,114,1,1,0
2024-12-03 01:00:21,ADCS_1,-56,-4,111,1,1,0
2024-12-03 01:00:51,ADCS_1,-51,-4,107,2,1,-2
2024-12-03 01:01:21,ADCS_1,-46,-2,101,2,1,-2
2024-12-03 01:01:51,ADCS_1,-38,-1,91,3,1,-4
2024-12-03 01:02:21,ADCS_1,-30,-3,81,3,0,-3
2024-12-03 01:02:51,ADCS_1,-22,-4,71,3,0,-3
2024-12-03 01:03:21,ADCS_1,-13,-5,61,4,1,-4
2024-12-03 01:03:51,ADCS_1,-5,-4,52,5,0,-4
2024-12-03 01:04:21,ADCS_1,5,-3,40,5,0,-5
2024-12-03 01:04:51,ADCS_1,15,-2,28,5,0,-4
2024-12-03 01:05:21,ADCS_1,23,-2,21,4,0,-3
2024-12-03 01:05:51,ADCS_1,29,0,15,3,0,-2
2024-12-03 01:06:21,ADCS_1,35,0,10,4,0,-2
2024-12-03 01:06:51,ADCS_1,41,2,6,3,0,-1
