timestamp,timestamp,rolling_cntr,obc_opmode,msg_type,tlm_data_status,data_len,data
2024-11-17 07:28:15,1731857295,73,2,32,1,72,"[208, 1, 76, 5, 236, 1, 72, 9, 76, 2, 248, 39, 255, 255, 160, 5, 76, 15, 255, 255, 255, 255, 68, 8, 36, 4, 255, 255, 72, 7, 236, 18, 12, 9, 132, 15, 16, 9, 76, 9, 212, 4, 20, 3, 252, 10, 132, 7, 196, 5, 255, 255, 255, 255, 200, 1, 255, 255, 255, 255, 132, 3, 255, 255, 180, 4, 255, 255, 84, 38, 255, 255]"
2024-11-17 07:28:45,1731857325,74,2,16,1,11,"[2, 154, 98, 2, 0, 44, 37, 122, 3, 0, 0]"
2024-11-17 07:28:45,1731857325,75,2,18,1,12,"[5, 0, 7, 0, 183, 255, 2, 0, 1, 0, 0, 0]"
2024-11-17 07:28:45,1731857325,76,2,19,1,6,"[70, 243, 143, 0, 32, 0]"
2024-11-17 07:28:45,1731857325,77,2,26,1,16,"[68, 123, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 167, 0, 0, 0]"
2024-11-17 07:28:45,1731857325,78,2,17,1,36,"[82, 255, 51, 253, 83, 237, 5, 217, 236, 255, 129, 2, 0, 0, 0, 0, 0, 0, 91, 1, 174, 255, 10, 39, 254, 255, 249, 255, 251, 255, 0, 0, 190, 241, 0, 0]"
2024-11-17 07:28:45,1731857325,79,2,25,1,36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 253, 255, 255, 64, 252, 255, 255, 32, 33, 0, 0, 0, 0, 187, 241, 0, 0]"
2024-11-17 07:28:45,1731857325,80,2,30,1,46,"[255, 32, 165, 165, 165, 165, 255, 255, 252, 255, 255, 255, 165, 165, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-11-17 07:28:45,1731857325,81,2,27,1,46,"[0, 0, 38, 3, 0, 0, 0, 0, 0, 0, 255, 255, 0, 0, 5, 3, 6, 0, 91, 3, 5, 0, 145, 3, 1, 0, 0, 0, 0, 0, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127]"
2024-11-17 07:28:45,1731857325,82,2,32,1,72,"[208, 1, 76, 5, 236, 1, 72, 9, 76, 2, 248, 39, 255, 255, 160, 5, 76, 15, 255, 255, 255, 255, 68, 8, 36, 4, 255, 255, 72, 7, 236, 18, 12, 9, 132, 15, 16, 9, 76, 9, 212, 4, 20, 3, 252, 10, 132, 7, 196, 5, 255, 255, 255, 255, 200, 1, 255, 255, 255, 255, 132, 3, 255, 255, 180, 4, 255, 255, 84, 38, 255, 255]"
2024-11-17 07:29:15,1731857355,83,2,16,1,11,"[2, 184, 98, 2, 0, 44, 37, 122, 3, 0, 0]"
2024-11-17 07:29:15,1731857355,84,2,18,1,12,"[4, 0, 8, 0, 185, 255, 1, 0, 1, 0, 254, 255]"
2024-11-17 07:29:15,1731857355,85,2,19,1,6,"[70, 243, 15, 0, 32, 0]"
2024-11-17 07:29:15,1731857355,86,2,26,1,16,"[68, 123, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 167, 0, 0, 0]"
2024-11-17 07:29:15,1731857355,87,2,17,1,36,"[138, 255, 53, 253, 79, 237, 75, 218, 220, 0, 213, 245, 0, 0, 0, 0, 0, 0, 163, 1, 146, 255, 7, 39, 253, 255, 250, 255, 249, 255, 0, 0, 178, 241, 0, 0]"
2024-11-17 07:29:15,1731857355,88,2,25,1,36,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 254, 255, 255, 24, 252, 255, 255, 8, 32, 0, 0, 0, 0, 177, 241, 0, 0]"
2024-11-17 07:29:15,1731857355,89,2,30,1,46,"[255, 32, 165, 165, 165, 165, 255, 255, 252, 255, 255, 255, 165, 165, 255, 255, 255, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-11-17 07:29:15,1731857355,90,2,27,1,46,"[0, 0, 38, 3, 0, 0, 0, 0, 0, 0, 255, 255, 0, 0, 3, 3, 9, 0, 92, 3, 6, 0, 145, 3, 2, 0, 0, 0, 0, 0, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127, 255, 127]"
2024-11-17 07:29:15,1731857355,91,2,32,1,72,"[208, 1, 76, 5, 236, 1, 72, 9, 76, 2, 248, 39, 255, 255, 160, 5, 76, 15, 255, 255, 255, 255, 68, 8, 36, 4, 255, 255, 72, 7, 236, 18, 12, 9, 132, 15, 16, 9, 76, 9, 212, 4, 20, 3, 252, 10, 132, 7, 196, 5, 255, 255, 255, 255, 200, 1, 255, 255, 255, 255, 132, 3, 255, 255, 180, 4, 255, 255, 84, 38, 255, 255]"
2024-11-17 07:29:45,1731857385,92,2,16,1,11,"[2, 214, 98, 2, 0, 44, 37, 122, 3, 0, 0]"
2024-11-17 07:29:45,1731857385,93,2,18,1,12,"[4, 0, 7, 0, 190, 255, 0, 0, 2, 0, 252, 255]"
2024-11-17 07:29:45,1731857385,94,2,19,1,6,"[70, 243, 15, 0, 32, 0]"
2024-11-17 07:29:45,1731857385,95,2,26,1,16,"[143, 122, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 167, 0, 0, 0]"
