timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-07 21:21:59,-2148,371,65,1503,-301,-9882,2034,-859,-9753,155,-140,9998,4,-2,10,0,-3650,0
2024-11-07 21:22:29,-2139,348,-66,641,-140,-9978,1744,-895,-9806,175,-59,9998,4,-2,9,0,-3662,0
2024-11-07 21:22:59,-2120,325,-218,-540,220,-9983,1448,-943,-9850,175,52,9998,4,-2,9,0,-3675,0
2024-11-07 21:23:29,-2101,301,-374,-781,521,-9956,1168,-961,-9885,99,145,9998,3,-1,9,0,-3678,0
2024-11-07 21:23:59,-2084,271,-525,-20,0,-10000,886,-961,-9914,21,182,9998,3,-2,9,0,-3668,0
2024-11-07 21:24:29,-2061,235,-674,500,-881,-9949,601,-980,-9934,-28,230,9997,4,-2,9,0,-3655,0
2024-11-07 21:24:59,-2033,197,-817,381,-1542,-9873,287,-1005,-9945,-54,293,9996,4,-3,10,0,-3642,0
2024-11-07 21:25:29,-2010,164,-941,-40,-1761,-9844,24,-1030,-9947,-82,358,9993,3,-3,10,0,-3647,0
2024-11-07 21:25:59,-1985,129,-1080,-460,-1421,-9888,-237,-1019,-9945,-147,398,9991,3,-3,9,0,-3648,0
2024-11-07 21:26:29,-1950,94,-1212,-841,-1061,-9908,-545,-982,-9937,-176,412,9990,3,-4,9,0,-3612,0
2024-11-07 21:26:59,-1927,53,-1327,-1181,-1121,-9867,-863,-935,-9919,-183,407,9990,2,-4,8,0,-3609,0
2024-11-07 21:27:29,-1897,6,-1455,-2644,-1582,-9514,-1172,-897,-9890,-188,391,9991,3,-4,9,0,-3603,0
2024-11-07 21:27:59,-1877,-33,-1556,-2382,-1261,-9630,-1464,-900,-9851,-199,438,9988,3,-4,9,0,-3593,0
2024-11-07 21:28:29,-1857,-82,-1666,-2885,-1503,-9456,-1794,-926,-9794,-190,501,9986,3,-4,9,0,-3574,0
2024-11-07 21:28:59,-1836,-134,-1773,-2841,-1261,-9505,-2171,-970,-9713,-155,600,9981,3,-5,10,0,-3558,0
2024-11-07 21:29:29,-1827,-180,-1874,-2862,-821,-9547,-2538,-1008,-9620,-110,696,9975,3,-4,11,0,-3557,0
2024-11-07 21:29:59,-1812,-219,-1978,-2365,-561,-9700,-2885,-993,-9523,-89,748,9972,2,-4,10,0,-3562,0
2024-11-07 21:30:29,-1795,-263,-2088,-1601,-340,-9865,-3244,-965,-9410,-63,786,9969,2,-4,8,0,-3549,0
2024-11-07 21:30:59,-1783,-293,-2175,-2926,-641,-9541,-3544,-905,-9307,-28,732,9973,1,-5,7,0,-3547,0
2024-11-07 21:31:29,-1774,-331,-2282,-3727,-621,-9259,-3878,-840,-9179,9,668,9978,1,-4,6,0,-3544,0
2024-11-07 21:31:59,-1765,-374,-2386,-3543,-661,-9328,-4226,-812,-9027,45,649,9979,1,-4,6,0,-3557,0
2024-11-07 21:32:29,-1743,-418,-2493,-3487,-481,-9360,-4542,-804,-8872,70,640,9979,1,-4,6,0,-3573,0
2024-11-07 21:32:59,-1722,-460,-2606,-3885,-240,-9211,-4846,-786,-8712,87,605,9981,1,-4,6,0,-3591,0
2024-11-07 21:33:30,-1698,-491,-2717,-5133,-60,-8582,-5086,-771,-8575,66,543,9985,1,-3,6,0,-3615,0
2024-11-07 21:34:00,-1664,-524,-2834,-5611,-601,-8256,-5344,-762,-8418,40,499,9987,1,-4,5,0,-3623,0
2024-11-07 21:34:30,-1627,-541,-2957,-5694,-581,-8200,-5595,-726,-8256,14,412,9992,1,-4,4,0,-3636,0
