timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 16:39:08,-3,2,-16,3,1,0
2024-11-17 16:39:38,-4,2,-17,2,0,1
2024-11-17 16:40:08,-4,2,-18,2,1,0
2024-11-17 16:40:38,-2,3,-19,1,0,-1
2024-11-17 16:41:08,0,2,-19,0,0,-1
2024-11-17 16:41:38,0,1,-19,1,1,0
2024-11-17 16:42:08,2,1,-18,1,0,-1
2024-11-17 16:42:38,3,1,-18,1,0,0
2024-11-17 16:43:08,5,1,-17,1,0,-1
2024-11-17 16:43:38,6,1,-17,0,0,-1
2024-11-17 16:44:08,8,1,-16,0,0,-2
2024-11-17 16:44:38,11,2,-14,-2,0,-1
2024-11-17 16:45:08,15,2,-12,-1,1,-2
2024-11-17 16:45:38,17,1,-11,1,1,-1
2024-11-17 16:46:08,18,1,-10,0,0,-1
2024-11-17 16:46:38,21,2,-7,0,0,-2
2024-11-17 16:47:08,24,3,-5,-1,0,-2
2024-11-17 16:47:38,26,3,-2,0,0,-2
2024-11-17 16:48:08,28,4,0,1,0,-1
2024-11-17 16:48:38,28,4,0,0,1,-2
2024-11-17 16:49:08,29,5,1,0,0,-1
2024-11-17 16:49:39,29,6,1,1,1,0
2024-11-17 16:50:09,29,6,1,1,2,0
2024-11-17 16:50:39,27,6,0,1,1,1
2024-11-17 16:51:09,25,5,-3,2,1,2
2024-11-17 16:51:39,22,4,-7,1,1,2
2024-11-17 16:52:09,19,4,-11,1,0,2
2024-11-17 16:52:39,17,4,-15,0,1,2
2024-11-17 16:53:09,14,4,-20,2,0,3
2024-11-17 16:53:39,11,4,-26,1,0,2
2024-11-17 16:54:09,8,3,-31,0,1,3
2024-11-17 16:54:39,6,2,-35,0,0,1
2024-11-17 16:55:09,3,1,-39,0,1,2
2024-11-17 16:55:39,2,0,-42,1,-1,1
2024-11-17 16:56:09,0,0,-45,0,0,1
2024-11-17 16:56:39,0,0,-48,2,-1,2
2024-11-17 16:57:09,-1,0,-50,0,0,1
2024-11-17 16:57:39,-3,0,-52,1,1,2
2024-11-17 16:58:09,-5,0,-55,1,0,2
2024-11-17 16:58:39,-7,0,-59,0,-1,2
2024-11-17 16:59:09,-10,0,-65,1,0,3
2024-11-17 16:59:39,-12,0,-68,0,0,3
2024-11-17 17:00:09,-14,0,-71,1,0,2
2024-11-17 17:00:39,-15,1,-74,0,0,4
2024-11-17 17:01:09,-16,1,-76,1,0,2
2024-11-17 17:01:39,-17,1,-76,1,0,1
2024-11-17 17:02:09,-17,1,-75,1,1,0
2024-11-17 17:02:39,-17,1,-71,1,0,-2
2024-11-17 17:03:09,-16,1,-65,1,0,-2
2024-11-17 17:03:39,-15,2,-58,0,0,-2
2024-11-17 17:04:09,-13,2,-50,2,0,-4
2024-11-17 17:04:39,-12,2,-42,2,0,-4
2024-11-17 17:05:09,-10,2,-31,1,0,-5
2024-11-17 17:05:39,-8,3,-19,0,1,-6
2024-11-17 17:06:09,-6,3,-6,2,0,-7
2024-11-17 17:06:39,-5,4,6,1,1,-6
2024-11-17 17:07:10,-3,5,17,1,0,-7
2024-11-17 17:07:40,-2,5,30,2,1,-6
2024-11-17 17:08:10,-2,5,41,2,1,-6
2024-11-17 17:08:40,-2,5,51,2,0,-6
2024-11-17 17:09:10,-1,5,62,1,0,-6
2024-11-17 17:09:40,-1,4,71,2,1,-5
2024-11-17 17:10:10,-1,4,80,3,0,-5
2024-11-17 17:10:40,-1,5,89,1,0,-4
2024-11-17 17:11:10,-1,5,97,1,0,-4
2024-11-17 17:11:40,-1,5,103,1,0,-3
2024-11-17 17:12:10,-1,4,106,2,0,-1
2024-11-17 17:12:40,-1,4,110,0,1,-1
2024-11-17 17:13:10,-1,3,111,0,1,0
2024-11-17 17:13:40,0,2,110,0,0,0
2024-11-17 17:14:10,0,1,108,-1,0,2
2024-11-17 17:14:40,2,-1,103,-2,0,3
2024-11-17 17:15:10,4,-2,97,-2,0,4
2024-11-17 17:15:40,7,-3,88,-2,0,5
2024-11-17 17:16:10,11,-3,78,-3,-1,6
2024-11-17 17:16:40,15,-3,67,-4,0,6
2024-11-17 17:17:10,20,-3,55,-4,-1,6
2024-11-17 17:17:40,24,-2,42,-3,0,7
2024-11-17 17:18:10,29,-2,28,-3,-1,8
2024-11-17 17:18:40,35,-2,14,-4,-1,7
2024-11-17 17:19:10,39,-2,3,-3,-1,6
2024-11-17 17:19:40,43,-1,-8,-4,0,7
2024-11-17 17:20:10,48,-1,-19,-3,-1,5
2024-11-17 17:20:40,51,-1,-29,-3,-1,5
2024-11-17 17:21:10,54,-1,-37,-3,0,5
2024-11-17 17:21:40,57,-1,-45,-2,0,3
2024-11-17 17:22:10,60,-1,-53,-2,-1,4
2024-11-17 17:22:40,62,-2,-60,-2,0,4
2024-11-17 17:23:10,64,-2,-66,0,-1,2
2024-11-17 17:23:40,65,-2,-70,0,0,1
2024-11-17 17:24:10,66,-2,-74,0,-1,1
2024-11-17 17:24:40,66,-1,-76,0,0,1
2024-11-17 17:25:11,65,-1,-77,1,-1,1
2024-11-17 17:25:41,63,-2,-78,0,-1,0
2024-11-17 17:26:11,61,-2,-77,2,0,-1
2024-11-17 17:26:41,59,-2,-76,1,0,0
2024-11-17 17:27:11,57,-2,-75,1,-1,-1
2024-11-17 17:27:41,54,0,-74,1,-1,0
2024-11-17 17:28:11,52,0,-73,1,-1,-1
2024-11-17 17:28:41,49,1,-72,1,-1,-1
2024-11-17 17:29:11,47,2,-72,1,0,0
2024-11-17 17:29:41,46,2,-72,0,-1,0
2024-11-17 17:30:11,45,2,-72,0,0,-1
2024-11-17 17:30:41,44,2,-74,0,0,1
2024-11-17 17:31:11,45,1,-77,0,0,0
2024-11-17 17:31:41,44,1,-79,1,-1,0
2024-11-17 17:32:11,43,1,-82,0,0,0
2024-11-17 17:32:41,42,1,-82,0,0,-2
2024-11-17 17:33:11,40,1,-84,1,1,0
2024-11-17 17:33:41,39,2,-85,0,0,-1
2024-11-17 17:34:11,37,2,-86,0,0,0
2024-11-17 17:34:41,36,2,-87,0,1,0
2024-11-17 17:35:11,34,2,-88,0,0,-1
2024-11-17 17:35:41,32,2,-89,0,0,0
2024-11-17 17:36:11,30,2,-90,0,1,-1
2024-11-17 17:36:41,28,2,-91,-1,0,-1
2024-11-17 17:37:11,27,1,-91,0,0,-1
2024-11-17 17:37:41,25,2,-92,0,0,-1
2024-11-17 17:38:11,23,2,-91,0,0,-1
2024-11-17 17:38:41,21,2,-92,0,0,-2
2024-11-17 17:39:11,20,2,-93,0,0,-1
2024-11-17 17:39:41,19,2,-95,-1,-1,0
2024-11-17 17:40:11,19,1,-98,0,-1,-1
