timestamp,timestamp,dc_id,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-12-02 23:03:47,ADCS_1,103,-5,-20,-3,1,-4
2024-12-02 23:04:17,ADCS_1,91,-6,-32,-2,1,-4
2024-12-02 23:04:47,ADCS_1,78,-8,-47,-3,1,-4
2024-12-02 23:05:17,ADCS_1,65,-8,-62,-2,2,-4
2024-12-02 23:05:47,ADCS_1,52,-8,-78,-2,2,-4
2024-12-02 23:06:17,ADCS_1,38,-8,-96,-2,2,-4
2024-12-02 23:06:47,ADCS_1,26,-8,-114,-2,2,-4
2024-12-02 23:07:18,ADCS_1,15,-9,-132,-2,2,-4
2024-12-02 23:07:48,ADCS_1,3,-9,-152,-2,2,-4
2024-12-02 23:08:18,ADCS_1,-7,-10,-171,-2,2,-3
2024-12-02 23:08:48,ADCS_1,-18,-10,-192,-2,2,-2
2024-12-02 23:09:18,ADCS_1,-27,-10,-208,-1,2,-1
2024-12-02 23:09:48,ADCS_1,-33,-10,-217,-1,3,1
2024-12-02 23:10:18,ADCS_1,-36,-8,-221,-1,3,2
2024-12-02 23:10:48,ADCS_1,-38,-6,-221,-2,2,3
2024-12-02 23:11:18,ADCS_1,-39,-5,-214,-1,2,4
2024-12-02 23:11:48,ADCS_1,-38,-4,-200,-2,1,5
2024-12-02 23:12:18,ADCS_1,-35,-1,-179,-2,1,6
2024-12-02 23:12:48,ADCS_1,-32,0,-151,-2,0,7
2024-12-02 23:13:18,ADCS_1,-29,0,-121,-2,0,7
2024-12-02 23:13:48,ADCS_1,-27,0,-86,-2,0,6
2024-12-02 23:14:18,ADCS_1,-24,0,-52,-2,0,6
2024-12-02 23:14:48,ADCS_1,-22,0,-22,-2,0,4
2024-12-02 23:15:18,ADCS_1,-20,0,5,-2,0,4
2024-12-02 23:15:56,ADCS_1,-3,-1,34,-1,0,2
2024-12-02 23:16:26,ADCS_1,-2,-2,41,-1,0,0
2024-12-02 23:16:56,ADCS_1,-2,-2,44,-1,1,-1
2024-12-02 23:17:26,ADCS_1,-1,-2,46,-1,0,-2
2024-12-02 23:17:56,ADCS_1,0,-2,48,0,1,-3
2024-12-02 23:18:26,ADCS_1,2,-3,48,1,0,-6
2024-12-02 23:18:56,ADCS_1,5,-5,45,1,0,-7
2024-12-02 23:19:26,ADCS_1,9,-7,39,2,1,-9
2024-12-02 23:19:56,ADCS_1,14,-7,32,2,1,-9
2024-12-02 23:20:26,ADCS_1,18,-6,25,2,1,-10
2024-12-02 23:20:56,ADCS_1,23,-6,16,3,1,-8
2024-12-02 23:21:26,ADCS_1,29,-6,9,2,1,-8
2024-12-02 23:21:56,ADCS_1,35,-5,2,2,1,-7
2024-12-02 23:22:26,ADCS_1,41,-4,-2,2,0,-7
2024-12-02 23:22:56,ADCS_1,46,-4,-6,1,0,-6
2024-12-02 23:23:30,ADCS_1,50,-3,-5,1,1,-5
2024-12-02 23:24:00,ADCS_1,52,-3,48,1,1,-4
2024-12-02 23:24:30,ADCS_1,54,-6,43,1,1,-4
2024-12-02 23:25:01,ADCS_1,58,-7,34,2,1,-6
2024-12-02 23:25:31,ADCS_1,62,-8,24,2,2,-6
2024-12-02 23:26:01,ADCS_1,67,-7,14,2,1,-6
2024-12-02 23:26:31,ADCS_1,71,-7,5,3,1,-6
2024-12-02 23:27:01,ADCS_1,76,-7,-3,3,2,-5
2024-12-02 23:27:31,ADCS_1,81,-6,-13,3,1,-5
2024-12-02 23:28:01,ADCS_1,87,-5,-24,4,1,-5
2024-12-02 23:28:31,ADCS_1,93,-5,-34,3,1,-4
2024-12-02 23:29:01,ADCS_1,98,-4,-42,3,1,-4
2024-12-02 23:29:31,ADCS_1,102,-4,-49,2,1,-2
2024-12-02 23:30:01,ADCS_1,104,-3,-52,1,1,-1
2024-12-02 23:30:31,ADCS_1,105,-2,-56,1,1,-1
2024-12-02 23:31:01,ADCS_1,106,-2,-60,2,0,-1
2024-12-02 23:31:31,ADCS_1,105,-1,-62,0,1,0
2024-12-02 23:32:01,ADCS_1,101,-1,-63,-1,1,0
2024-12-02 23:32:31,ADCS_1,96,-2,-64,-2,0,0
2024-12-02 23:33:01,ADCS_1,88,-2,-64,-2,1,0
2024-12-02 23:33:31,ADCS_1,81,-1,-64,-3,1,0
2024-12-02 23:34:01,ADCS_1,71,-1,-64,-4,1,0
2024-12-02 23:34:31,ADCS_1,56,-2,-63,-5,1,0
2024-12-02 23:35:01,ADCS_1,39,-3,-62,-6,1,-1
2024-12-02 23:35:31,ADCS_1,24,-3,-62,-5,1,-1
2024-12-02 23:36:01,ADCS_1,11,-2,-63,-4,1,-1
2024-12-02 23:36:31,ADCS_1,2,-3,-64,-4,1,-1
2024-12-02 23:37:01,ADCS_1,-10,-2,-65,-4,1,-1
2024-12-02 23:37:31,ADCS_1,-19,-2,-67,-2,0,-1
2024-12-02 23:38:01,ADCS_1,-25,-2,-66,-1,0,0
2024-12-02 23:38:31,ADCS_1,-29,-1,-64,1,0,0
2024-12-02 23:39:01,ADCS_1,-31,-1,-62,0,0,1
2024-12-02 23:39:31,ADCS_1,-33,-1,-59,1,0,2
2024-12-02 23:40:01,ADCS_1,-32,-2,-54,1,0,2
2024-12-02 23:40:31,ADCS_1,-32,-2,-49,1,0,3
2024-12-02 23:41:01,ADCS_1,-31,-1,-42,1,0,3
2024-12-02 23:41:31,ADCS_1,-27,0,-35,2,0,4
2024-12-02 23:42:01,ADCS_1,-23,0,-27,1,0,3
2024-12-02 23:42:32,ADCS_1,-19,0,-20,1,-1,3
2024-12-02 23:43:02,ADCS_1,-16,0,-12,1,0,3
2024-12-02 23:43:32,ADCS_1,-13,0,-6,1,-1,3
2024-12-02 23:44:02,ADCS_1,-11,0,-1,0,-1,2
2024-12-02 23:44:32,ADCS_1,-8,-1,3,0,0,3
2024-12-02 23:45:02,ADCS_1,-6,0,8,0,0,2
2024-12-02 23:45:32,ADCS_1,-4,0,10,0,0,1
2024-12-02 23:46:02,ADCS_1,-4,0,11,0,0,0
2024-12-02 23:46:32,ADCS_1,-3,0,12,0,0,0
2024-12-02 23:47:02,ADCS_1,-3,0,11,1,0,0
2024-12-02 23:47:32,ADCS_1,-2,0,11,1,0,0
2024-12-02 23:48:02,ADCS_1,-2,0,12,1,0,1
2024-12-02 23:48:32,ADCS_1,-1,0,14,0,0,1
2024-12-02 23:49:02,ADCS_1,-1,0,14,0,0,0
2024-12-02 23:49:32,ADCS_1,-2,0,12,0,0,-1
2024-12-02 23:50:02,ADCS_1,-3,1,7,0,0,-2
2024-12-02 23:50:32,ADCS_1,-5,1,1,0,0,-3
2024-12-02 23:51:02,ADCS_1,-7,1,-2,0,-1,-3
2024-12-02 23:51:32,ADCS_1,-9,1,-7,0,-1,-3
2024-12-02 23:52:02,ADCS_1,-11,1,-11,0,0,-3
2024-12-02 23:52:32,ADCS_1,-12,1,-14,0,-1,-2
2024-12-02 23:53:02,ADCS_1,-14,0,-16,0,-1,-2
2024-12-02 23:53:32,ADCS_1,-15,0,-17,0,0,-2
2024-12-02 23:54:02,ADCS_1,-16,0,-17,0,0,-2
2024-12-02 23:54:32,ADCS_1,-17,1,-18,0,-1,-2
2024-12-02 23:55:02,ADCS_1,-17,2,-18,0,-1,-1
2024-12-02 23:55:32,ADCS_1,-17,3,-17,0,-1,-1
2024-12-02 23:56:02,ADCS_1,-17,4,-15,0,-1,0
2024-12-02 23:56:32,ADCS_1,-16,5,-14,0,-1,-1
2024-12-02 23:57:02,ADCS_1,-17,7,-14,-1,-2,-1
2024-12-02 23:57:32,ADCS_1,-17,7,-13,-1,-2,-1
2024-12-02 23:58:02,ADCS_1,-18,6,-12,-1,-1,-1
2024-12-02 23:58:32,ADCS_1,-17,4,-10,0,-1,0
2024-12-02 23:59:02,ADCS_1,-16,2,-6,0,-1,1
2024-12-02 23:59:32,ADCS_1,-12,0,0,0,-1,2
2024-12-03 00:00:02,ADCS_1,-7,-1,8,0,0,2
2024-12-03 00:00:32,ADCS_1,-3,-4,17,0,-1,2
2024-12-03 00:01:03,ADCS_1,0,-5,23,0,1,1
2024-12-03 00:01:33,ADCS_1,1,-4,26,-1,1,-1
2024-12-03 00:02:03,ADCS_1,2,-3,28,-1,1,-2
2024-12-03 00:02:33,ADCS_1,3,-4,27,0,0,-2
2024-12-03 00:03:03,ADCS_1,4,-4,28,0,0,-2
2024-12-03 00:03:33,ADCS_1,5,-4,28,-1,0,-1
2024-12-03 00:04:03,ADCS_1,6,-4,27,0,1,-2
2024-12-03 00:04:33,ADCS_1,7,-5,24,0,1,-3
2024-12-03 00:05:03,ADCS_1,8,-3,21,0,1,-2
