timestamp,timestamp,dc_id,int16__VOLT_BRDSUP,int16__TEMP_MCU,int16__VIP_INPUT_Voltage,int16__VIP_INPUT_Current,int16__VIP_INPUT_Power,uint16__STAT_CH_ON,uint16__STAT_CH_OCF,int16__VIP_Voltage_VD0,int16__VIP_Current_VD0,int16__VIP_Voltage_VD4,int16__VIP_Current_VD4,int16__VIP_Voltage_VD6,int16__VIP_Current_VD6,int16__VIP_Voltage_VD7,int16__VIP_Current_VD7,int16__VIP_Voltage_VD8,int16__VIP_Current_VD8,int16__VIP_Voltage_VD9,int16__VIP_Current_VD9,int16__VIP_Voltage_VD10,int16__VIP_Current_VD10,int16__VIP_Voltage_VD11,int16__VIP_Current_VD11
2024-12-02 23:03:17,EPS_2,0,797,0,0,0,65535,0,771,8,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:03:47,EPS_2,0,796,0,0,0,65535,0,772,8,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:04:17,EPS_2,0,796,0,0,0,65535,0,772,9,859,6,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:04:47,EPS_2,0,797,0,0,0,65535,0,772,10,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:05:17,EPS_2,0,797,0,0,0,65535,0,772,9,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:05:47,EPS_2,0,797,0,0,0,65535,0,771,6,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:06:17,EPS_2,0,797,0,0,0,65535,0,771,9,860,5,914,1,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:06:47,EPS_2,0,796,0,0,0,65535,0,772,5,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:07:18,EPS_2,0,797,0,0,0,65535,0,772,6,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:07:48,EPS_2,0,797,0,0,0,65535,0,772,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:08:18,EPS_2,0,796,0,0,0,65535,0,772,9,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:08:48,EPS_2,0,797,0,0,0,65535,0,771,6,860,6,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:09:18,EPS_2,0,797,0,0,0,65535,0,772,9,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:09:48,EPS_2,0,797,0,0,0,65535,0,771,6,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:10:18,EPS_2,0,797,0,0,0,65535,0,772,6,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:10:48,EPS_2,0,796,0,0,0,65535,0,771,9,860,6,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:11:18,EPS_2,0,796,0,0,0,65535,0,772,9,859,6,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:11:48,EPS_2,0,797,0,0,0,65535,0,772,7,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:12:18,EPS_2,0,796,0,0,0,65535,0,772,8,860,6,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:12:48,EPS_2,0,797,0,0,0,65535,0,771,5,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:13:18,EPS_2,0,797,0,0,0,65535,0,771,8,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:13:48,EPS_2,0,797,0,0,0,65535,0,771,9,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:14:18,EPS_2,0,797,0,0,0,65535,0,771,9,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:14:48,EPS_2,0,797,0,0,0,65535,0,773,8,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:15:18,EPS_2,0,796,0,0,0,65535,0,772,6,860,6,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:15:56,EPS_2,0,796,0,0,0,65535,0,771,10,859,6,910,33,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:16:26,EPS_2,0,797,0,0,0,65535,0,771,9,860,5,912,32,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:16:56,EPS_2,0,797,0,0,0,65535,0,772,7,860,5,911,31,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:17:26,EPS_2,0,797,0,0,0,65535,0,771,9,860,5,911,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:17:56,EPS_2,0,797,0,0,0,65535,0,773,6,859,5,910,33,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:18:26,EPS_2,0,798,0,0,0,65535,0,772,6,860,5,911,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:18:56,EPS_2,0,798,0,0,0,65535,0,771,7,859,5,910,29,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:19:26,EPS_2,0,798,0,0,0,65535,0,772,9,859,5,911,35,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:19:56,EPS_2,0,798,0,0,0,65535,0,771,10,859,5,912,32,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:20:26,EPS_2,0,797,0,0,0,65535,0,771,7,860,5,911,36,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:20:56,EPS_2,0,798,0,0,0,65535,0,772,6,860,5,911,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:21:26,EPS_2,0,798,0,0,0,65535,0,771,9,859,5,909,34,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:21:56,EPS_2,0,798,0,0,0,65535,0,771,9,859,6,911,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:22:26,EPS_2,0,798,0,0,0,65535,0,772,9,859,5,910,35,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:22:56,EPS_2,0,797,0,0,0,65535,0,772,9,860,5,911,33,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:23:30,EPS_2,0,798,0,0,0,65535,0,772,9,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:24:00,EPS_2,0,798,0,0,0,65535,0,772,6,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 23:24:30,EPS_2,0,797,0,0,0,65535,0,772,9,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
