timestamp,timestamp,dc_id,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-12-02 23:03:17,AOCS_CNTRL_TLM,128,0,0,0,0,13120,-760,-1220,0,-3682,0
2024-12-02 23:03:47,AOCS_CNTRL_TLM,128,0,0,0,0,11760,-930,-2560,0,-3703,0
2024-12-02 23:04:17,AOCS_CNTRL_TLM,128,0,0,0,0,10370,-1160,-4000,0,-3731,0
2024-12-02 23:04:47,AOCS_CNTRL_TLM,128,0,0,0,0,8830,-1410,-5670,0,-3777,0
2024-12-02 23:05:17,AOCS_CNTRL_TLM,128,0,0,0,0,7360,-1490,-7320,0,-3807,0
2024-12-02 23:05:47,AOCS_CNTRL_TLM,128,0,0,0,0,5870,-1470,-9100,0,-3819,0
2024-12-02 23:06:17,AOCS_CNTRL_TLM,128,0,0,0,0,4350,-1390,-11120,0,-3818,0
2024-12-02 23:06:47,AOCS_CNTRL_TLM,128,0,0,0,0,2860,-1330,-13230,0,-3821,0
2024-12-02 23:07:18,AOCS_CNTRL_TLM,128,0,0,0,0,1480,-1240,-15340,0,-3823,0
2024-12-02 23:07:48,AOCS_CNTRL_TLM,128,0,0,0,0,100,-1080,-17710,0,-3811,0
2024-12-02 23:08:18,AOCS_CNTRL_TLM,128,0,0,0,0,-1220,-960,-20060,0,-3819,0
2024-12-02 23:08:48,AOCS_CNTRL_TLM,128,0,0,0,0,-2410,-770,-22240,0,-3827,0
2024-12-02 23:09:18,AOCS_CNTRL_TLM,128,0,0,0,0,-3380,-570,-24070,0,-3837,0
2024-12-02 23:09:48,AOCS_CNTRL_TLM,128,0,0,0,0,-4010,-340,-25180,0,-3842,0
2024-12-02 23:10:18,AOCS_CNTRL_TLM,128,0,0,0,0,-4370,-40,-25670,0,-3823,0
2024-12-02 23:10:48,AOCS_CNTRL_TLM,128,0,0,0,0,-4520,220,-25550,0,-3789,0
2024-12-02 23:11:18,AOCS_CNTRL_TLM,128,0,0,0,0,-4530,340,-24810,0,-3773,0
2024-12-02 23:11:48,AOCS_CNTRL_TLM,128,0,0,0,0,-4390,390,-23150,0,-3757,0
2024-12-02 23:12:18,AOCS_CNTRL_TLM,128,1,0,0,1,-4090,520,-20700,0,-3713,0
2024-12-02 23:12:48,AOCS_CNTRL_TLM,128,1,0,0,1,-3730,500,-17430,0,-3673,0
2024-12-02 23:13:18,AOCS_CNTRL_TLM,128,1,0,0,1,-3390,400,-13670,0,-3645,0
2024-12-02 23:13:48,AOCS_CNTRL_TLM,128,1,0,0,1,-3070,230,-9680,0,-3631,0
2024-12-02 23:14:18,AOCS_CNTRL_TLM,128,1,0,0,1,-2780,90,-5870,0,-3618,0
2024-12-02 23:14:48,AOCS_CNTRL_TLM,128,0,0,0,0,-2540,-40,-2500,0,-3607,0
2024-12-02 23:15:18,AOCS_CNTRL_TLM,128,0,0,0,0,-2330,-80,590,0,-3585,0
2024-12-02 23:15:56,AOCS_CNTRL_TLM,128,0,0,0,0,-400,-220,4030,0,-3593,0
2024-12-02 23:16:26,AOCS_CNTRL_TLM,128,0,0,0,0,-280,-300,4770,0,-3607,0
2024-12-02 23:16:56,AOCS_CNTRL_TLM,128,0,0,0,0,-260,-330,5120,0,-3623,0
2024-12-02 23:17:26,AOCS_CNTRL_TLM,128,0,0,0,0,-180,-270,5330,0,-3617,0
2024-12-02 23:17:56,AOCS_CNTRL_TLM,128,0,0,0,0,-10,-260,5570,0,-3604,0
2024-12-02 23:18:26,AOCS_CNTRL_TLM,128,0,0,0,0,300,-400,5550,0,-3611,0
2024-12-02 23:18:56,AOCS_CNTRL_TLM,128,1,0,0,-1,710,-620,5210,0,-3639,0
2024-12-02 23:19:26,AOCS_CNTRL_TLM,128,1,0,0,-1,1150,-820,4510,0,-3692,0
2024-12-02 23:19:56,AOCS_CNTRL_TLM,128,1,0,0,-1,1640,-820,3700,0,-3731,0
2024-12-02 23:20:26,AOCS_CNTRL_TLM,128,1,0,0,-1,2200,-730,2800,0,-3758,0
2024-12-02 23:20:56,AOCS_CNTRL_TLM,128,1,0,0,-1,2780,-720,1840,0,-3789,0
2024-12-02 23:21:26,AOCS_CNTRL_TLM,128,1,0,0,-1,3400,-700,1000,0,-3826,0
2024-12-02 23:21:56,AOCS_CNTRL_TLM,128,1,0,0,-1,4090,-630,210,0,-3847,0
2024-12-02 23:22:26,AOCS_CNTRL_TLM,128,1,0,0,-1,4720,-530,-330,0,-3854,0
2024-12-02 23:22:56,AOCS_CNTRL_TLM,128,1,0,0,-1,5280,-520,-720,0,-3865,0
2024-12-02 23:23:30,AOCS_CNTRL_TLM,128,0,0,0,0,5830,-490,-700,0,-3866,0
2024-12-02 23:24:00,AOCS_CNTRL_TLM,128,0,0,0,0,6010,-150,5510,0,-3855,0
2024-12-02 23:24:30,AOCS_CNTRL_TLM,128,0,0,0,0,6310,-460,4940,0,-3874,0
2024-12-02 23:25:01,AOCS_CNTRL_TLM,128,0,0,0,0,6740,-680,3880,0,-3895,0
2024-12-02 23:25:31,AOCS_CNTRL_TLM,128,1,0,0,-1,7260,-760,2680,0,-3918,0
2024-12-02 23:26:01,AOCS_CNTRL_TLM,128,1,0,0,-1,7770,-780,1610,0,-3925,0
2024-12-02 23:26:31,AOCS_CNTRL_TLM,128,0,0,0,0,8260,-870,510,0,-3944,0
2024-12-02 23:27:01,AOCS_CNTRL_TLM,128,1,0,0,-1,8800,-890,-560,0,-3958,0
2024-12-02 23:27:31,AOCS_CNTRL_TLM,128,0,0,0,0,9340,-920,-1690,0,-3970,0
2024-12-02 23:28:01,AOCS_CNTRL_TLM,128,0,0,0,0,10030,-940,-2890,0,-3976,0
2024-12-02 23:28:31,AOCS_CNTRL_TLM,128,0,0,0,0,10720,-990,-4080,0,-3985,0
2024-12-02 23:29:01,AOCS_CNTRL_TLM,128,0,0,0,0,11260,-1070,-5020,0,-3991,0
2024-12-02 23:29:31,AOCS_CNTRL_TLM,128,0,0,0,0,11750,-1110,-5820,0,-3995,0
2024-12-02 23:30:01,AOCS_CNTRL_TLM,128,0,0,0,0,11910,-1020,-6170,0,-3980,0
2024-12-02 23:30:31,AOCS_CNTRL_TLM,128,0,0,0,0,12080,-990,-6630,0,-3958,0
2024-12-02 23:31:01,AOCS_CNTRL_TLM,128,0,0,0,0,12180,-990,-7100,0,-3932,0
2024-12-02 23:31:31,AOCS_CNTRL_TLM,128,0,0,0,0,12070,-1000,-7370,0,-3910,0
2024-12-02 23:32:01,AOCS_CNTRL_TLM,128,0,0,0,0,11600,-950,-7470,0,-3865,0
2024-12-02 23:32:31,AOCS_CNTRL_TLM,128,0,0,0,0,10960,-1050,-7520,0,-3850,0
2024-12-02 23:33:01,AOCS_CNTRL_TLM,128,0,0,0,0,10150,-950,-7470,0,-3823,0
2024-12-02 23:33:31,AOCS_CNTRL_TLM,128,0,0,0,0,9270,-790,-7460,0,-3772,0
2024-12-02 23:34:01,AOCS_CNTRL_TLM,128,0,0,0,0,8040,-750,-7420,0,-3730,0
2024-12-02 23:34:31,AOCS_CNTRL_TLM,128,0,0,0,0,6330,-700,-7290,0,-3702,0
2024-12-02 23:35:01,AOCS_CNTRL_TLM,128,1,-1,0,0,4420,-650,-7210,0,-3684,0
2024-12-02 23:35:31,AOCS_CNTRL_TLM,128,0,0,0,0,2760,-530,-7200,0,-3661,0
2024-12-02 23:36:01,AOCS_CNTRL_TLM,128,0,0,0,0,1350,-410,-7280,0,-3633,0
2024-12-02 23:36:31,AOCS_CNTRL_TLM,128,0,0,0,0,110,-360,-7410,0,-3623,0
2024-12-02 23:37:01,AOCS_CNTRL_TLM,128,0,0,0,0,-1320,-160,-7560,0,-3598,0
2024-12-02 23:37:31,AOCS_CNTRL_TLM,128,0,0,0,0,-2280,-90,-7690,0,-3580,0
2024-12-02 23:38:01,AOCS_CNTRL_TLM,128,0,0,0,0,-3000,-70,-7640,0,-3585,0
2024-12-02 23:38:31,AOCS_CNTRL_TLM,128,0,0,0,0,-3330,50,-7420,0,-3571,0
2024-12-02 23:39:01,AOCS_CNTRL_TLM,128,0,0,0,0,-3670,70,-7180,0,-3555,0
2024-12-02 23:39:31,AOCS_CNTRL_TLM,128,0,0,0,0,-3840,60,-6760,0,-3543,0
2024-12-02 23:40:01,AOCS_CNTRL_TLM,128,0,0,0,0,-3780,-100,-6160,0,-3564,0
2024-12-02 23:40:31,AOCS_CNTRL_TLM,128,0,0,0,0,-3780,-120,-5590,0,-3585,0
2024-12-02 23:41:01,AOCS_CNTRL_TLM,128,0,0,0,0,-3570,10,-4950,0,-3586,0
2024-12-02 23:41:31,AOCS_CNTRL_TLM,128,0,0,0,0,-3140,120,-4030,0,-3578,0
