timestamp,timestamp,dc_id,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-12-02 23:03:47,EPS_1,97092,0,2,165
2024-12-02 23:04:17,EPS_1,96911,0,2,165
2024-12-02 23:04:47,EPS_1,97092,0,2,164
2024-12-02 23:05:17,EPS_1,96911,0,2,165
2024-12-02 23:05:47,EPS_1,97092,0,2,164
2024-12-02 23:06:17,EPS_1,97092,0,2,165
2024-12-02 23:06:47,EPS_1,97092,0,2,165
2024-12-02 23:07:18,EPS_1,97092,0,2,165
2024-12-02 23:07:48,EPS_1,97092,0,2,165
2024-12-02 23:08:18,EPS_1,96911,0,2,165
2024-12-02 23:08:48,EPS_1,96911,0,2,165
2024-12-02 23:09:18,EPS_1,96911,0,2,165
2024-12-02 23:09:48,EPS_1,97092,0,2,165
2024-12-02 23:10:18,EPS_1,96911,0,2,164
2024-12-02 23:10:48,EPS_1,97092,0,2,165
2024-12-02 23:11:18,EPS_1,97092,0,2,165
2024-12-02 23:11:48,EPS_1,97092,0,2,164
2024-12-02 23:12:18,EPS_1,97092,0,2,164
2024-12-02 23:12:48,EPS_1,97092,0,2,165
2024-12-02 23:13:18,EPS_1,97092,0,2,165
2024-12-02 23:13:48,EPS_1,97092,0,2,165
2024-12-02 23:14:18,EPS_1,97092,0,2,165
2024-12-02 23:14:48,EPS_1,97273,0,2,164
2024-12-02 23:15:18,EPS_1,96911,0,2,164
2024-12-02 23:15:56,EPS_1,96629,0,5,165
2024-12-02 23:16:26,EPS_1,96816,0,5,165
2024-12-02 23:16:56,EPS_1,96629,0,5,164
2024-12-02 23:17:26,EPS_1,96522,0,8,164
2024-12-02 23:17:56,EPS_1,96559,0,7,165
2024-12-02 23:18:26,EPS_1,96680,0,9,165
2024-12-02 23:18:56,EPS_1,96848,0,4,165
2024-12-02 23:19:26,EPS_1,96783,0,6,164
2024-12-02 23:19:56,EPS_1,96697,0,3,165
2024-12-02 23:20:26,EPS_1,96715,0,8,164
2024-12-02 23:20:56,EPS_1,96629,0,5,165
2024-12-02 23:21:26,EPS_1,96522,0,8,165
2024-12-02 23:21:56,EPS_1,96848,0,4,164
2024-12-02 23:22:26,EPS_1,96715,0,8,165
2024-12-02 23:22:56,EPS_1,96783,0,6,165
2024-12-02 23:23:30,EPS_1,96911,0,2,164
2024-12-02 23:24:00,EPS_1,97092,0,2,165
2024-12-02 23:24:30,EPS_1,96911,0,2,164
2024-12-02 23:25:01,EPS_1,97092,0,2,164
2024-12-02 23:25:31,EPS_1,97092,0,2,165
2024-12-02 23:26:01,EPS_1,96911,0,2,165
2024-12-02 23:26:31,EPS_1,97092,0,2,165
2024-12-02 23:27:01,EPS_1,97092,0,2,165
2024-12-02 23:27:31,EPS_1,97092,0,2,165
2024-12-02 23:28:01,EPS_1,97092,0,2,165
2024-12-02 23:28:31,EPS_1,96911,0,2,165
2024-12-02 23:29:01,EPS_1,97092,0,2,164
2024-12-02 23:29:31,EPS_1,96911,0,2,164
2024-12-02 23:30:01,EPS_1,97092,0,2,165
2024-12-02 23:30:31,EPS_1,97092,0,2,165
2024-12-02 23:31:01,EPS_1,96911,0,2,165
2024-12-02 23:31:31,EPS_1,96911,0,2,165
2024-12-02 23:32:01,EPS_1,97092,0,2,165
2024-12-02 23:32:31,EPS_1,97092,0,2,164
2024-12-02 23:33:01,EPS_1,97092,0,2,164
2024-12-02 23:33:31,EPS_1,97092,0,2,165
2024-12-02 23:34:01,EPS_1,97092,0,2,165
2024-12-02 23:34:31,EPS_1,97092,0,2,164
2024-12-02 23:35:01,EPS_1,97092,0,2,164
2024-12-02 23:35:31,EPS_1,97092,0,2,164
2024-12-02 23:36:01,EPS_1,97092,0,2,165
2024-12-02 23:36:31,EPS_1,96911,0,2,165
2024-12-02 23:37:01,EPS_1,96911,0,2,164
2024-12-02 23:37:31,EPS_1,96911,0,2,165
2024-12-02 23:38:01,EPS_1,97092,0,2,165
2024-12-02 23:38:31,EPS_1,97092,0,2,165
2024-12-02 23:39:01,EPS_1,97092,0,2,165
2024-12-02 23:39:31,EPS_1,97092,0,2,165
2024-12-02 23:40:01,EPS_1,97273,0,2,164
2024-12-02 23:40:31,EPS_1,97092,0,2,165
2024-12-02 23:41:01,EPS_1,97092,0,2,165
2024-12-02 23:41:31,EPS_1,96911,0,2,165
2024-12-02 23:42:01,EPS_1,97092,0,2,164
2024-12-02 23:42:32,EPS_1,96911,0,2,165
2024-12-02 23:43:02,EPS_1,97092,0,2,165
2024-12-02 23:43:32,EPS_1,97092,0,2,165
2024-12-02 23:44:02,EPS_1,96911,0,2,164
2024-12-02 23:44:32,EPS_1,97092,0,2,164
2024-12-02 23:45:02,EPS_1,97092,0,2,165
2024-12-02 23:45:32,EPS_1,97273,0,2,165
2024-12-02 23:46:02,EPS_1,97092,0,2,165
2024-12-02 23:46:32,EPS_1,96911,0,2,165
2024-12-02 23:47:02,EPS_1,96911,0,2,164
2024-12-02 23:47:32,EPS_1,97092,0,2,164
2024-12-02 23:48:02,EPS_1,97273,0,2,164
2024-12-02 23:48:32,EPS_1,97092,0,2,164
2024-12-02 23:49:02,EPS_1,97092,0,2,164
2024-12-02 23:49:32,EPS_1,96911,0,2,164
2024-12-02 23:50:02,EPS_1,96911,0,2,164
2024-12-02 23:50:32,EPS_1,97092,0,2,165
2024-12-02 23:51:02,EPS_1,96911,0,2,164
2024-12-02 23:51:32,EPS_1,97092,0,2,165
2024-12-02 23:52:02,EPS_1,97092,0,2,164
2024-12-02 23:52:32,EPS_1,96911,0,2,164
2024-12-02 23:53:02,EPS_1,97092,0,2,165
2024-12-02 23:53:32,EPS_1,97092,0,2,165
2024-12-02 23:54:02,EPS_1,97092,0,2,164
2024-12-02 23:54:32,EPS_1,97092,0,2,164
2024-12-02 23:55:02,EPS_1,96911,0,2,165
2024-12-02 23:55:32,EPS_1,97092,0,2,164
2024-12-02 23:56:02,EPS_1,96911,0,2,164
2024-12-02 23:56:32,EPS_1,96911,0,2,164
2024-12-02 23:57:02,EPS_1,96911,0,2,164
2024-12-02 23:57:32,EPS_1,96911,0,2,165
2024-12-02 23:58:02,EPS_1,97092,0,2,165
2024-12-02 23:58:32,EPS_1,97092,0,2,164
2024-12-02 23:59:02,EPS_1,97273,0,2,164
2024-12-02 23:59:32,EPS_1,97092,0,2,165
2024-12-03 00:00:02,EPS_1,97092,0,2,164
2024-12-03 00:00:32,EPS_1,96911,0,2,165
2024-12-03 00:01:03,EPS_1,97092,0,2,165
2024-12-03 00:01:33,EPS_1,97092,0,2,164
2024-12-03 00:02:03,EPS_1,97092,0,2,164
2024-12-03 00:02:33,EPS_1,97092,0,2,165
2024-12-03 00:03:03,EPS_1,97092,0,2,165
2024-12-03 00:03:33,EPS_1,97092,0,2,165
2024-12-03 00:04:03,EPS_1,97092,0,2,164
2024-12-03 00:04:33,EPS_1,97092,0,2,165
2024-12-03 00:05:03,EPS_1,97273,0,2,164
