timestamp,timestamp,dc_id,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-12-02 23:03:17,ADCS_0,2028,1061,2857,0,0,0,0,0,0,0,0,0,-2,-9,-3,0,-3682,0
2024-12-02 23:03:47,ADCS_0,1990,1028,3011,0,0,0,0,0,0,0,0,0,-2,-9,-3,0,-3703,0
2024-12-02 23:04:17,ADCS_0,1950,992,3154,0,0,0,0,0,0,0,0,0,-1,-9,-3,0,-3728,0
2024-12-02 23:04:47,ADCS_0,1899,943,3306,0,0,0,0,0,0,0,0,0,-2,-8,-4,0,-3775,0
2024-12-02 23:05:17,ADCS_0,1828,895,3464,0,0,0,0,0,0,0,0,0,0,-8,-4,0,-3806,0
2024-12-02 23:05:47,ADCS_0,1750,832,3616,0,0,0,0,0,0,0,0,0,0,-7,-4,0,-3818,0
2024-12-02 23:06:17,ADCS_0,1671,764,3760,0,0,0,0,0,0,0,0,0,0,-7,-4,0,-3818,0
2024-12-02 23:06:47,ADCS_0,1595,702,3891,0,0,0,0,0,0,0,0,0,1,-7,-4,0,-3821,0
2024-12-02 23:07:18,ADCS_0,1526,643,4002,0,0,0,0,0,0,0,0,0,1,-6,-4,0,-3823,0
2024-12-02 23:07:48,ADCS_0,1457,576,4110,0,0,0,0,0,0,0,0,0,2,-6,-4,0,-3810,0
2024-12-02 23:08:18,ADCS_0,1395,527,4202,0,0,0,0,0,0,0,0,0,2,-6,-4,0,-3819,0
2024-12-02 23:08:48,ADCS_0,1314,457,4295,0,0,0,0,0,0,0,0,0,2,-6,-3,0,-3826,0
2024-12-02 23:09:18,ADCS_0,1225,404,4384,0,0,0,0,0,0,0,0,0,3,-5,-1,0,-3837,0
2024-12-02 23:09:48,ADCS_0,1115,360,4454,0,0,0,0,0,0,0,0,0,3,-5,1,0,-3842,0
2024-12-02 23:10:18,ADCS_0,1002,329,4518,0,0,0,0,0,0,0,0,0,3,-4,2,0,-3826,0
2024-12-02 23:10:48,ADCS_0,879,304,4578,0,0,0,0,0,0,0,0,0,3,-5,3,0,-3789,0
2024-12-02 23:11:18,ADCS_0,752,280,4623,0,0,0,0,0,0,0,0,0,3,-5,4,0,-3773,0
2024-12-02 23:11:48,ADCS_0,609,262,4660,0,0,0,0,0,0,0,0,0,2,-6,5,0,-3758,0
2024-12-02 23:12:18,ADCS_0,463,255,4686,0,0,0,0,0,0,0,0,0,2,-6,6,0,-3713,0
2024-12-02 23:12:48,ADCS_0,349,255,4699,0,0,0,0,0,0,0,0,0,1,-7,7,0,-3673,0
2024-12-02 23:13:18,ADCS_0,249,247,4703,0,0,0,0,0,0,0,0,0,1,-7,7,0,-3646,0
2024-12-02 23:13:48,ADCS_0,155,244,4703,0,0,0,0,0,0,0,0,0,-1,-7,6,0,-3632,0
2024-12-02 23:14:18,ADCS_0,58,234,4691,0,0,0,0,0,0,0,0,0,-1,-7,5,0,-3618,0
2024-12-02 23:14:48,ADCS_0,-28,229,4676,0,0,0,0,0,0,0,0,0,-1,-7,4,0,-3607,0
2024-12-02 23:15:18,ADCS_0,-101,240,4652,0,0,0,0,0,0,0,0,0,-1,-7,3,0,-3585,0
2024-12-02 23:15:56,ADCS_0,-163,266,4618,8478,-2946,4409,0,0,0,37,87,10000,-2,-8,1,0,-3592,0
2024-12-02 23:16:26,ADCS_0,-214,282,4585,8608,-3403,3784,0,0,0,65,65,10000,-2,-8,-1,0,-3605,0
2024-12-02 23:16:56,ADCS_0,-279,313,4553,8377,-2585,4810,0,0,0,45,37,10000,-2,-7,-2,0,-3623,0
2024-12-02 23:17:26,ADCS_0,-335,355,4513,9098,-1864,3707,0,0,0,77,63,10000,-2,-7,-3,0,-3617,0
2024-12-02 23:17:56,ADCS_0,-374,387,4477,8891,-2603,3765,0,0,0,103,70,9999,-1,-7,-4,0,-3606,0
2024-12-02 23:18:26,ADCS_0,-404,425,4438,8932,-2984,3364,0,0,0,182,96,9998,-1,-7,-7,0,-3610,0
2024-12-02 23:18:56,ADCS_0,-436,458,4399,9192,-2744,2824,0,0,0,264,119,9996,0,-7,-9,0,-3636,0
2024-12-02 23:19:26,ADCS_0,-490,486,4349,9574,-2023,2063,0,0,0,305,159,9994,0,-6,-10,0,-3692,0
2024-12-02 23:19:56,ADCS_0,-566,536,4301,9736,-1863,1322,0,0,0,305,237,9993,0,-6,-10,0,-3731,0
2024-12-02 23:20:26,ADCS_0,-648,576,4249,9878,-641,1423,0,0,0,274,312,9991,1,-5,-11,0,-3758,0
2024-12-02 23:20:56,ADCS_0,-724,614,4190,9895,120,1442,0,0,0,269,405,9988,2,-6,-10,0,-3784,0
2024-12-02 23:21:26,ADCS_0,-816,668,4127,9931,-1041,-541,0,0,0,262,574,9980,1,-6,-10,0,-3825,0
2024-12-02 23:21:56,ADCS_0,-902,719,4059,9893,0,-1462,0,0,0,228,724,9971,1,-6,-9,0,-3846,0
2024-12-02 23:22:26,ADCS_0,-985,764,3990,9950,0,-1001,0,0,0,207,828,9964,1,-6,-9,0,-3854,0
2024-12-02 23:22:56,ADCS_0,-1059,806,3917,9792,1001,-1762,0,0,0,214,953,9952,1,-6,-8,0,-3865,0
2024-12-02 23:23:30,ADCS_0,-1135,854,3836,9921,-601,-1102,0,0,0,246,1059,9941,0,-5,-7,0,-3866,0
2024-12-02 23:24:00,ADCS_0,-1180,871,3773,9793,-60,-2023,9606,-1967,-1963,308,1113,9933,-1,-5,-7,0,-3855,0
2024-12-02 23:24:30,ADCS_0,-1238,862,3705,9757,341,-2164,9526,-1906,-2371,371,1113,9931,-1,-5,-8,0,-3872,0
2024-12-02 23:25:01,ADCS_0,-1313,852,3623,9492,-120,-3144,9447,-1811,-2734,407,1151,9925,0,-4,-9,0,-3894,0
2024-12-02 23:25:31,ADCS_0,-1401,856,3537,9513,981,-2924,9367,-1725,-3048,386,1196,9921,1,-4,-10,0,-3918,0
2024-12-02 23:26:01,ADCS_0,-1500,844,3439,9483,180,-3168,9278,-1611,-3365,371,1239,9916,1,-4,-10,0,-3926,0
