timestamp,timestamp,dc_id,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-12-02 22:02:14,ADCS_1,-43,-4,-29,2,1,1
2024-12-02 22:02:44,ADCS_1,-40,-3,-26,2,1,1
2024-12-02 22:03:14,ADCS_1,-38,-3,-23,2,1,1
2024-12-02 22:03:44,ADCS_1,-38,-4,-21,1,0,1
2024-12-02 22:04:14,ADCS_1,-39,-3,-20,0,0,0
2024-12-02 22:04:44,ADCS_1,-43,-2,-21,-1,0,-1
2024-12-02 22:05:14,ADCS_1,-46,0,-23,-1,0,-1
2024-12-02 22:05:44,ADCS_1,-49,0,-25,-1,-1,-1
2024-12-02 22:06:14,ADCS_1,-50,2,-26,0,0,-1
2024-12-02 22:06:44,ADCS_1,-49,3,-25,0,-1,0
2024-12-02 22:07:14,ADCS_1,-50,3,-24,0,-1,-1
2024-12-02 22:07:44,ADCS_1,-50,3,-23,1,-1,-1
2024-12-02 22:08:14,ADCS_1,-51,2,-23,1,-1,-1
2024-12-02 22:08:44,ADCS_1,-52,2,-23,0,-1,-1
2024-12-02 22:09:14,ADCS_1,-52,2,-22,0,-1,-1
2024-12-02 22:09:44,ADCS_1,-52,3,-22,0,-1,-1
2024-12-02 22:10:14,ADCS_1,-52,3,-21,0,-1,0
2024-12-02 22:10:44,ADCS_1,-51,3,-18,0,-1,0
2024-12-02 22:11:14,ADCS_1,-51,2,-16,0,-1,0
2024-12-02 22:11:44,ADCS_1,-49,3,-11,0,-1,2
2024-12-02 22:12:14,ADCS_1,-45,2,-4,1,-1,2
2024-12-02 22:12:44,ADCS_1,-43,1,2,0,-1,2
2024-12-02 22:13:14,ADCS_1,-40,0,8,1,-1,1
2024-12-02 22:13:44,ADCS_1,-38,0,13,1,0,0
2024-12-02 22:14:15,ADCS_1,-36,0,19,1,0,1
2024-12-02 22:14:45,ADCS_1,-33,-1,25,1,0,1
2024-12-02 22:15:15,ADCS_1,-30,-2,31,1,-1,2
2024-12-02 22:15:45,ADCS_1,-28,-2,34,1,1,1
2024-12-02 22:16:15,ADCS_1,-26,-2,38,1,0,1
2024-12-02 22:16:45,ADCS_1,-24,-1,41,1,0,1
2024-12-02 22:17:15,ADCS_1,-21,-1,43,1,0,0
2024-12-02 22:17:45,ADCS_1,-20,-2,44,1,0,0
2024-12-02 22:18:15,ADCS_1,-19,-3,44,1,1,1
2024-12-02 22:18:45,ADCS_1,-17,-4,45,1,1,1
2024-12-02 22:19:15,ADCS_1,-14,-5,49,1,0,2
2024-12-02 22:19:45,ADCS_1,-11,-5,53,1,1,2
2024-12-02 22:20:15,ADCS_1,-7,-5,56,1,0,2
2024-12-02 22:20:45,ADCS_1,-5,-4,58,0,1,1
2024-12-02 22:21:15,ADCS_1,-2,-3,61,1,0,2
2024-12-02 22:21:45,ADCS_1,0,-3,63,1,0,1
2024-12-02 22:22:15,ADCS_1,3,-3,63,1,0,0
2024-12-02 22:22:45,ADCS_1,3,-2,60,1,0,-1
2024-12-02 22:23:15,ADCS_1,4,-1,56,0,0,-1
2024-12-02 22:23:45,ADCS_1,3,0,50,0,0,-2
2024-12-02 22:24:15,ADCS_1,2,0,45,1,0,-2
2024-12-02 22:24:45,ADCS_1,1,1,39,0,0,-2
2024-12-02 22:25:15,ADCS_1,0,1,33,0,0,-3
2024-12-02 22:25:45,ADCS_1,0,1,27,1,-1,-2
2024-12-02 22:26:15,ADCS_1,-1,1,23,1,0,-2
2024-12-02 22:26:45,ADCS_1,-2,2,19,0,-1,-2
2024-12-02 22:27:15,ADCS_1,-2,0,17,0,-1,0
2024-12-02 22:27:45,ADCS_1,-1,1,17,0,0,0
2024-12-02 22:28:15,ADCS_1,0,1,18,0,-1,1
2024-12-02 22:28:45,ADCS_1,0,0,20,0,-1,1
2024-12-02 22:29:15,ADCS_1,2,-1,23,0,0,1
2024-12-02 22:29:45,ADCS_1,3,-3,26,0,1,1
2024-12-02 22:30:15,ADCS_1,6,-5,31,0,0,3
2024-12-02 22:30:45,ADCS_1,8,-7,38,0,1,3
2024-12-02 22:31:15,ADCS_1,11,-7,48,-1,1,4
2024-12-02 22:31:46,ADCS_1,14,-8,59,-1,1,4
2024-12-02 22:32:16,ADCS_1,16,-9,69,-1,1,3
2024-12-02 22:32:46,ADCS_1,18,-9,74,-1,2,1
2024-12-02 22:33:16,ADCS_1,19,-9,76,-1,2,1
2024-12-02 22:33:46,ADCS_1,20,-9,78,0,2,1
2024-12-02 22:34:16,ADCS_1,22,-8,78,0,1,0
2024-12-02 22:34:46,ADCS_1,23,-8,77,-1,2,0
2024-12-02 22:35:16,ADCS_1,24,-7,76,0,2,-1
2024-12-02 22:35:46,ADCS_1,26,-7,74,-1,2,-1
2024-12-02 22:36:16,ADCS_1,28,-7,73,-1,1,0
2024-12-02 22:36:46,ADCS_1,30,-6,73,-1,1,0
2024-12-02 22:37:16,ADCS_1,32,-5,72,0,1,0
2024-12-02 22:37:46,ADCS_1,34,-4,70,0,1,-1
2024-12-02 22:38:16,ADCS_1,36,-4,67,0,1,-2
2024-12-02 22:38:46,ADCS_1,39,-4,61,1,1,-3
2024-12-02 22:39:16,ADCS_1,42,-4,53,2,1,-4
2024-12-02 22:39:46,ADCS_1,47,-2,39,3,2,-5
2024-12-02 22:40:16,ADCS_1,54,0,21,2,0,-5
2024-12-02 22:40:46,ADCS_1,61,0,2,2,0,-5
2024-12-02 22:41:16,ADCS_1,67,0,-16,3,0,-5
2024-12-02 22:41:46,ADCS_1,74,0,-32,2,0,-5
2024-12-02 22:42:16,ADCS_1,80,-1,-49,2,1,-4
2024-12-02 22:42:46,ADCS_1,87,-2,-66,3,0,-4
2024-12-02 22:43:16,ADCS_1,92,-3,-81,2,1,-3
2024-12-02 22:43:46,ADCS_1,97,-4,-94,1,1,-2
2024-12-02 22:44:16,ADCS_1,100,-7,-103,0,1,-1
2024-12-02 22:44:46,ADCS_1,101,-8,-107,-1,1,0
2024-12-02 22:45:16,ADCS_1,99,-8,-108,-2,1,1
2024-12-02 22:45:46,ADCS_1,95,-8,-106,-3,1,2
2024-12-02 22:46:16,ADCS_1,90,-7,-102,-3,2,2
2024-12-02 22:46:46,ADCS_1,83,-7,-96,-4,1,3
2024-12-02 22:47:16,ADCS_1,74,-7,-89,-5,1,3
2024-12-02 22:47:46,ADCS_1,61,-9,-78,-6,0,3
2024-12-02 22:48:16,ADCS_1,47,-11,-68,-6,1,3
2024-12-02 22:48:46,ADCS_1,32,-13,-57,-5,1,3
2024-12-02 22:49:17,ADCS_1,17,-13,-47,-5,2,2
2024-12-02 22:49:47,ADCS_1,5,-13,-40,-5,2,2
2024-12-02 22:50:17,ADCS_1,-5,-12,-34,-4,2,1
2024-12-02 22:50:47,ADCS_1,-14,-10,-30,-3,2,2
2024-12-02 22:51:17,ADCS_1,-20,-8,-27,-3,2,1
2024-12-02 22:51:47,ADCS_1,-23,-6,-24,-2,1,1
2024-12-02 22:52:17,ADCS_1,-21,-4,-24,-1,1,2
2024-12-02 22:52:47,ADCS_1,-15,-1,-23,0,1,2
2024-12-02 22:53:17,ADCS_1,-6,0,-23,1,0,2
2024-12-02 22:53:47,ADCS_1,7,2,-22,0,0,3
2024-12-02 22:54:17,ADCS_1,22,3,-20,1,0,2
2024-12-02 22:54:47,ADCS_1,37,3,-19,0,-1,2
2024-12-02 22:55:17,ADCS_1,50,3,-17,-1,0,3
2024-12-02 22:55:47,ADCS_1,63,2,-15,-1,0,2
2024-12-02 22:56:17,ADCS_1,74,2,-12,-1,-1,2
2024-12-02 22:56:47,ADCS_1,84,2,-10,-1,0,2
2024-12-02 22:57:17,ADCS_1,95,1,-6,-1,0,2
2024-12-02 22:57:47,ADCS_1,104,1,-2,-1,0,2
2024-12-02 22:58:17,ADCS_1,113,1,2,-1,0,2
2024-12-02 22:58:47,ADCS_1,122,1,7,0,0,2
2024-12-02 22:59:17,ADCS_1,131,1,13,-1,0,2
2024-12-02 22:59:47,ADCS_1,140,0,18,-1,0,1
2024-12-02 23:00:17,ADCS_1,143,0,20,-2,0,0
2024-12-02 23:00:47,ADCS_1,143,0,19,-2,0,-1
2024-12-02 23:01:17,ADCS_1,142,-1,17,-3,0,-1
2024-12-02 23:01:47,ADCS_1,139,-1,14,-2,0,-2
2024-12-02 23:02:17,ADCS_1,133,-2,8,-3,0,-2
2024-12-02 23:02:47,ADCS_1,125,-4,0,-3,0,-3
2024-12-02 23:03:17,ADCS_1,114,-5,-9,-3,1,-3
