timestamp,timestamp,dc_id,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-12-02 22:02:14,OBC_0,2,169747,9836,890,0
2024-12-02 22:02:44,OBC_0,2,169777,9836,890,0
2024-12-02 22:03:14,OBC_0,2,169807,9836,890,0
2024-12-02 22:03:44,OBC_0,2,169837,9836,890,0
2024-12-02 22:04:14,OBC_0,2,169867,9836,890,0
2024-12-02 22:04:44,OBC_0,2,169897,9836,890,0
2024-12-02 22:05:14,OBC_0,2,169927,9836,890,0
2024-12-02 22:05:44,OBC_0,2,169957,9836,890,0
2024-12-02 22:06:14,OBC_0,2,169987,9836,890,0
2024-12-02 22:06:44,OBC_0,2,170017,9836,890,0
2024-12-02 22:07:14,OBC_0,2,170047,9836,890,0
2024-12-02 22:07:44,OBC_0,2,170077,9836,890,0
2024-12-02 22:08:14,OBC_0,2,170107,9836,890,0
2024-12-02 22:08:44,OBC_0,2,170137,9836,890,0
2024-12-02 22:09:14,OBC_0,2,170167,9836,890,0
2024-12-02 22:09:44,OBC_0,2,170197,9836,890,0
2024-12-02 22:10:14,OBC_0,2,170227,9836,890,0
2024-12-02 22:10:44,OBC_0,2,170257,9836,890,0
2024-12-02 22:11:14,OBC_0,2,170287,9836,890,0
2024-12-02 22:11:44,OBC_0,2,170317,9836,890,0
2024-12-02 22:12:14,OBC_0,2,170347,9836,890,0
2024-12-02 22:12:44,OBC_0,2,170377,9836,890,0
2024-12-02 22:13:14,OBC_0,2,170407,9836,890,0
2024-12-02 22:13:44,OBC_0,2,170437,9836,890,0
2024-12-02 22:14:15,OBC_0,2,170467,9836,890,0
2024-12-02 22:14:45,OBC_0,2,170497,9836,890,0
2024-12-02 22:15:15,OBC_0,2,170527,9836,890,0
2024-12-02 22:15:45,OBC_0,2,170557,9836,890,0
2024-12-02 22:16:15,OBC_0,2,170587,9836,890,0
2024-12-02 22:16:45,OBC_0,2,170617,9836,890,0
2024-12-02 22:17:15,OBC_0,2,170647,9836,890,0
2024-12-02 22:17:45,OBC_0,2,170677,9836,890,0
2024-12-02 22:18:15,OBC_0,2,170707,9836,890,0
2024-12-02 22:18:45,OBC_0,2,170737,9836,890,0
2024-12-02 22:19:15,OBC_0,2,170767,9836,890,0
2024-12-02 22:19:45,OBC_0,2,170797,9836,890,0
2024-12-02 22:20:15,OBC_0,2,170827,9836,890,0
2024-12-02 22:20:45,OBC_0,2,170857,9836,890,0
2024-12-02 22:21:15,OBC_0,2,170887,9836,890,0
2024-12-02 22:21:45,OBC_0,2,170917,9836,890,0
2024-12-02 22:22:15,OBC_0,2,170947,9836,890,0
2024-12-02 22:22:45,OBC_0,2,170977,9836,890,0
2024-12-02 22:23:15,OBC_0,2,171007,9836,890,0
2024-12-02 22:23:45,OBC_0,2,171037,9836,890,0
2024-12-02 22:24:15,OBC_0,2,171067,9836,890,0
2024-12-02 22:24:45,OBC_0,2,171097,9836,890,0
2024-12-02 22:25:15,OBC_0,2,171127,9836,890,0
2024-12-02 22:25:45,OBC_0,2,171157,9836,890,0
2024-12-02 22:26:15,OBC_0,2,171187,9836,890,0
2024-12-02 22:26:45,OBC_0,2,171217,9836,890,0
2024-12-02 22:27:15,OBC_0,2,171247,9836,890,0
2024-12-02 22:27:45,OBC_0,2,171277,9836,890,0
2024-12-02 22:28:15,OBC_0,2,171307,9836,890,0
2024-12-02 22:28:45,OBC_0,2,171337,9836,890,0
2024-12-02 22:29:15,OBC_0,2,171367,9836,890,0
2024-12-02 22:29:45,OBC_0,2,171397,9836,890,0
2024-12-02 22:30:15,OBC_0,2,171427,9836,890,0
2024-12-02 22:30:45,OBC_0,2,171457,9836,890,0
2024-12-02 22:31:15,OBC_0,2,171487,9836,890,0
2024-12-02 22:31:46,OBC_0,2,171517,9836,890,0
2024-12-02 22:32:16,OBC_0,2,171547,9836,890,0
2024-12-02 22:32:46,OBC_0,2,171577,9836,890,0
2024-12-02 22:33:16,OBC_0,2,171607,9836,890,0
2024-12-02 22:33:46,OBC_0,2,171637,9836,890,0
2024-12-02 22:34:16,OBC_0,2,171667,9836,890,0
2024-12-02 22:34:46,OBC_0,2,171697,9836,890,0
2024-12-02 22:35:16,OBC_0,2,171727,9836,890,0
2024-12-02 22:35:46,OBC_0,2,171757,9836,890,0
2024-12-02 22:36:16,OBC_0,2,171787,9836,890,0
2024-12-02 22:36:46,OBC_0,2,171817,9836,890,0
2024-12-02 22:37:16,OBC_0,2,171847,9836,890,0
2024-12-02 22:37:46,OBC_0,2,171877,9836,890,0
2024-12-02 22:38:16,OBC_0,2,171907,9836,890,0
2024-12-02 22:38:46,OBC_0,2,171937,9836,890,0
2024-12-02 22:39:16,OBC_0,2,171967,9836,890,0
2024-12-02 22:39:46,OBC_0,2,171997,9836,890,0
2024-12-02 22:40:16,OBC_0,2,172027,9836,890,0
2024-12-02 22:40:46,OBC_0,2,172057,9836,890,0
2024-12-02 22:41:16,OBC_0,2,172087,9836,890,0
2024-12-02 22:41:46,OBC_0,2,172117,9836,890,0
2024-12-02 22:42:16,OBC_0,2,172147,9836,890,0
2024-12-02 22:42:46,OBC_0,2,172177,9836,890,0
2024-12-02 22:43:16,OBC_0,2,172207,9836,890,0
2024-12-02 22:43:46,OBC_0,2,172237,9836,890,0
2024-12-02 22:44:16,OBC_0,2,172267,9836,890,0
2024-12-02 22:44:46,OBC_0,2,172297,9836,890,0
2024-12-02 22:45:16,OBC_0,2,172327,9836,890,0
2024-12-02 22:45:46,OBC_0,2,172357,9836,890,0
2024-12-02 22:46:16,OBC_0,2,172387,9836,890,0
2024-12-02 22:46:46,OBC_0,2,172417,9836,890,0
2024-12-02 22:47:16,OBC_0,2,172447,9836,890,0
2024-12-02 22:47:46,OBC_0,2,172477,9836,890,0
2024-12-02 22:48:16,OBC_0,2,172507,9836,890,0
2024-12-02 22:48:46,OBC_0,2,172537,9836,890,0
2024-12-02 22:49:17,OBC_0,2,172567,9836,890,0
2024-12-02 22:49:47,OBC_0,2,172597,9836,890,0
2024-12-02 22:50:17,OBC_0,2,172627,9836,890,0
2024-12-02 22:50:47,OBC_0,2,172657,9836,890,0
2024-12-02 22:51:17,OBC_0,2,172687,9836,890,0
2024-12-02 22:51:47,OBC_0,2,172717,9836,890,0
2024-12-02 22:52:17,OBC_0,2,172747,9836,890,0
2024-12-02 22:52:47,OBC_0,2,172777,9836,890,0
2024-12-02 22:53:17,OBC_0,2,172807,9836,890,0
2024-12-02 22:53:47,OBC_0,2,172837,9836,890,0
