timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-07 17:06:56,786,304,-4897,-8833,-1142,4547,0,0,0,-12,699,9976,4,-9,11,0,-3724,0
2024-11-07 17:07:26,880,303,-4844,-8534,-1963,4828,0,0,0,17,710,9975,4,-9,11,0,-3724,0
2024-11-07 17:07:56,973,307,-4790,-8679,-2125,4490,0,0,0,44,734,9973,4,-9,11,0,-3727,0
2024-11-07 17:08:26,1072,306,-4727,-8575,-882,5069,0,0,0,51,757,9971,4,-9,11,0,-3736,0
2024-11-07 17:08:56,1171,304,-4657,-8578,-1704,4850,0,0,0,38,785,9969,4,-8,11,0,-3732,0
2024-11-07 17:09:27,1264,292,-4582,0,0,0,0,0,0,0,0,0,4,-9,11,0,-3724,0
2024-11-07 17:09:57,1370,280,-4498,0,0,0,0,0,0,0,0,0,3,-9,12,0,-3726,0
2024-11-07 17:10:27,1480,257,-4398,0,0,0,0,0,0,0,0,0,2,-9,13,0,-3740,0
2024-11-07 17:10:57,1595,239,-4287,0,0,0,0,0,0,0,0,0,2,-9,14,0,-3743,0
2024-11-07 17:11:27,1726,229,-4169,0,0,0,0,0,0,0,0,0,1,-9,14,0,-3758,0
2024-11-07 17:11:57,1835,217,-4050,0,0,0,0,0,0,0,0,0,0,-8,14,0,-3735,0
2024-11-07 17:12:27,1938,210,-3919,0,0,0,0,0,0,0,0,0,-1,-9,14,0,-3742,0
2024-11-07 17:12:57,2049,203,-3777,0,0,0,0,0,0,0,0,0,-1,-8,14,0,-3750,0
2024-11-07 17:13:27,2163,192,-3626,0,0,0,0,0,0,0,0,0,-2,-8,14,0,-3757,0
2024-11-07 17:13:57,2274,185,-3453,0,0,0,0,0,0,0,0,0,-3,-8,14,0,-3755,0
2024-11-07 17:14:27,2375,188,-3282,0,0,0,0,0,0,0,0,0,-2,-8,13,0,-3755,0
2024-11-07 17:14:57,2473,185,-3097,0,0,0,0,0,0,0,0,0,-2,-8,12,0,-3761,0
2024-11-07 17:15:27,2553,178,-2922,0,0,0,0,0,0,0,0,0,-1,-8,10,0,-3764,0
2024-11-07 17:15:57,2636,171,-2727,0,0,0,0,0,0,0,0,0,-1,-9,10,0,-3757,0
2024-11-07 17:16:27,2712,167,-2521,0,0,0,0,0,0,0,0,0,0,-9,9,0,-3752,0
2024-11-07 17:16:57,2769,162,-2314,0,0,0,0,0,0,0,0,0,2,-9,9,0,-3744,0
2024-11-07 17:17:27,2816,161,-2110,0,0,0,0,0,0,0,0,0,3,-10,8,0,-3732,0
2024-11-07 17:17:57,2847,171,-1914,0,0,0,0,0,0,0,0,0,4,-10,8,0,-3707,0
2024-11-07 17:18:27,2865,176,-1751,0,0,0,0,0,0,0,0,0,4,-10,8,0,-3682,0
2024-11-07 17:18:57,2869,178,-1580,0,0,0,0,0,0,0,0,0,5,-10,8,0,-3668,0
2024-11-07 17:19:27,2869,185,-1417,0,0,0,0,0,0,0,0,0,4,-11,9,0,-3652,0
2024-11-07 17:19:57,2865,203,-1260,0,0,0,0,0,0,0,0,0,3,-10,9,0,-3639,0
2024-11-07 17:20:27,2858,213,-1100,0,0,0,0,0,0,0,0,0,2,-10,10,0,-3646,0
2024-11-07 17:20:57,2861,229,-931,0,0,0,0,0,0,0,0,0,1,-10,10,0,-3696,0
2024-11-07 17:21:27,2869,252,-749,0,0,0,0,0,0,0,0,0,-1,-9,10,0,-3721,0
2024-11-07 17:21:57,2873,271,-538,0,0,0,0,0,0,0,0,0,-2,-8,10,0,-3711,0
2024-11-07 17:22:27,2876,289,-341,0,0,0,0,0,0,0,0,0,-3,-8,10,0,-3700,0
2024-11-07 17:22:57,2873,298,-143,0,0,0,0,0,0,0,0,0,-2,-9,9,0,-3728,0
2024-11-07 17:23:27,2870,301,66,0,0,0,0,0,0,0,0,0,-3,-8,9,0,-3737,0
2024-11-07 17:23:58,2862,298,267,0,0,0,0,0,0,0,0,0,-4,-8,8,0,-3748,0
2024-11-07 17:24:28,2848,285,449,0,0,0,0,0,0,0,0,0,-5,-8,7,0,-3770,0
2024-11-07 17:24:58,2835,264,658,0,0,0,0,0,0,0,0,0,-5,-7,6,0,-3767,0
2024-11-07 17:25:28,2821,240,847,0,0,0,0,0,0,0,0,0,-4,-8,5,0,-3767,0
2024-11-07 17:25:58,2807,203,1043,0,0,0,0,0,0,0,0,0,-5,-7,4,0,-3799,0
2024-11-07 17:26:28,2786,159,1223,0,0,0,0,0,0,0,0,0,-4,-6,3,0,-3811,0
2024-11-07 17:26:58,2758,115,1435,0,0,0,0,0,0,0,0,0,-3,-7,3,0,-3815,0
2024-11-07 17:27:28,2725,65,1632,0,0,0,0,0,0,0,0,0,-2,-6,4,0,-3817,0
2024-11-07 17:27:58,2691,2,1826,0,0,0,0,0,0,0,0,0,-2,-6,3,0,-3797,0
2024-11-07 17:28:28,2651,-66,2016,0,0,0,0,0,0,0,0,0,-1,-6,3,0,-3763,0
2024-11-07 17:28:58,2614,-120,2190,0,0,0,0,0,0,0,0,0,1,-6,3,0,-3744,0
2024-11-07 17:29:28,2580,-168,2349,0,0,0,0,0,0,0,0,0,2,-6,5,0,-3728,0
2024-11-07 17:29:58,2522,-220,2528,0,0,0,0,0,0,0,0,0,3,-6,6,0,-3715,0
2024-11-07 17:30:28,2454,-265,2721,0,0,0,0,0,0,0,0,0,4,-6,7,0,-3679,0
2024-11-07 17:30:58,2391,-295,2887,0,0,0,0,0,0,0,0,0,4,-7,9,0,-3649,0
2024-11-07 17:31:28,2330,-329,3052,0,0,0,0,0,0,0,0,0,4,-7,9,0,-3626,0
2024-11-07 17:31:58,2258,-356,3219,0,0,0,0,0,0,0,0,0,4,-8,10,0,-3635,0
2024-11-07 17:32:28,2181,-379,3364,0,0,0,0,0,0,0,0,0,4,-7,10,0,-3634,0
2024-11-07 17:32:58,2104,-382,3518,0,0,0,0,0,0,0,0,0,4,-7,12,0,-3608,0
2024-11-07 17:33:28,2034,-368,3656,0,0,0,0,0,0,0,0,0,4,-7,12,0,-3584,0
2024-11-07 17:33:58,1979,-342,3784,0,0,0,0,0,0,0,0,0,3,-8,12,0,-3582,0
2024-11-07 17:34:28,1909,-321,3907,0,0,0,0,0,0,0,0,0,3,-7,13,0,-3605,0
2024-11-07 17:34:58,1821,-286,4028,0,0,0,0,0,0,0,0,0,3,-7,13,0,-3628,0
2024-11-07 17:35:28,1726,-246,4133,0,0,0,0,0,0,0,0,0,2,-7,14,0,-3628,0
2024-11-07 17:35:58,1621,-187,4243,0,0,0,0,0,0,0,0,0,1,-7,13,0,-3638,0
2024-11-07 17:36:28,1509,-125,4346,0,0,0,0,0,0,0,0,0,0,-6,13,0,-3644,0
2024-11-07 17:36:58,1406,-59,4436,0,0,0,0,0,0,0,0,0,-1,-6,11,0,-3629,0
2024-11-07 17:37:28,1318,12,4502,0,0,0,0,0,0,0,0,0,-1,-6,11,0,-3613,0
2024-11-07 17:37:58,1236,89,4561,0,0,0,0,0,0,0,0,0,-2,-6,10,0,-3625,0
2024-11-07 17:38:28,1161,148,4602,0,0,0,0,0,0,0,0,0,-2,-6,8,0,-3626,0
2024-11-07 17:38:58,1067,213,4641,0,0,0,0,0,0,0,0,0,-2,-6,6,0,-3635,0
2024-11-07 17:39:29,972,288,4672,0,0,0,0,0,0,0,0,0,-3,-6,5,0,-3642,0
2024-11-07 17:39:59,858,373,4697,0,0,0,0,0,0,0,0,0,-3,-5,4,0,-3659,0
2024-11-07 17:40:29,743,448,4706,0,0,0,0,0,0,0,0,0,-3,-5,3,0,-3662,0
2024-11-07 17:40:59,629,519,4710,0,0,0,0,0,0,0,0,0,-3,-6,3,0,-3674,0
2024-11-07 17:41:29,516,577,4706,0,0,0,0,0,0,0,0,0,-3,-6,3,0,-3687,0
2024-11-07 17:41:59,405,636,4693,0,0,0,0,0,0,0,0,0,-3,-6,2,0,-3712,0
2024-11-07 17:42:29,288,695,4673,0,0,0,0,0,0,0,0,0,-2,-6,2,0,-3730,0
2024-11-07 17:42:59,189,754,4646,0,0,0,0,0,0,0,0,0,-2,-6,2,0,-3751,0
2024-11-07 17:43:29,93,809,4609,0,0,0,0,0,0,0,0,0,-2,-6,2,0,-3793,0
2024-11-07 17:43:59,-6,842,4576,0,0,0,0,0,0,0,0,0,-2,-6,2,0,-3828,0
2024-11-07 17:44:29,-94,878,4542,0,0,0,0,0,0,0,0,0,-2,-7,2,0,-3863,0
2024-11-07 17:44:59,-197,918,4501,0,0,0,0,0,0,0,0,0,-1,-7,3,0,-3906,0
2024-11-07 17:46:03,-380,980,4406,9879,1002,1182,0,0,0,-263,1480,9886,-2,-8,3,0,-3930,0
2024-11-07 17:46:33,-425,1001,4368,9896,-220,1422,0,0,0,-228,1487,9886,-1,-8,3,0,-3949,0
2024-11-07 17:47:03,-461,1025,4332,9810,40,1942,0,0,0,-167,1504,9885,-1,-8,3,0,-3977,0
2024-11-07 17:47:33,-497,1043,4300,9881,-581,1423,0,0,0,-137,1526,9882,-2,-7,4,0,-4021,0
2024-11-07 17:48:03,-557,1061,4260,9870,460,1542,0,0,0,-153,1533,9881,-2,-7,5,0,-4042,0
2024-11-07 17:48:33,-631,1063,4225,9929,581,1041,0,0,0,-184,1531,9880,-2,-7,5,0,-4050,0
2024-11-07 17:49:03,-710,1060,4188,9876,-781,1362,0,0,0,-209,1511,9883,-2,-7,5,0,-4056,0
2024-11-07 17:49:33,-781,1056,4153,9996,-200,180,0,0,0,-245,1521,9881,-1,-7,5,0,-4071,0
2024-11-07 17:50:03,-860,1054,4110,9978,-541,-381,0,0,0,-271,1521,9880,-2,-8,5,0,-4062,0
2024-11-07 17:50:33,-925,1049,4077,9975,60,701,0,0,0,-276,1487,9885,-2,-8,5,0,-4065,0
2024-11-07 17:51:03,-1002,1044,4032,9811,521,1862,0,0,0,-301,1457,9889,-2,-8,6,0,-4085,0
2024-11-07 17:51:33,-1094,1047,3981,9986,-20,520,0,0,0,-349,1497,9881,-2,-8,7,0,-4068,0
2024-11-07 17:52:03,-1172,1044,3922,9945,-840,620,0,0,0,-362,1488,9882,-3,-8,7,0,-4038,0
2024-11-07 17:52:33,-1238,1034,3866,9967,-801,-120,0,0,0,-358,1469,9885,-2,-8,7,0,-4004,0
2024-11-07 17:53:03,-1300,1015,3810,9929,-1041,-581,0,0,0,-334,1428,9892,-3,-9,7,0,-3983,0
2024-11-07 17:53:33,-1366,987,3751,9898,-1122,-882,0,0,0,-325,1367,9901,-3,-8,7,0,-3977,0
2024-11-07 17:54:03,-1443,954,3685,9684,-1281,-2141,9840,200,-1770,-338,1324,9906,-2,-9,6,0,-3969,0
2024-11-07 17:54:34,-1526,919,3605,9527,-961,-2882,9775,217,-2096,-353,1279,9912,-1,-9,6,0,-3955,0
