timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 12:31:52,-74,0,27,-1,-1,-1
2024-11-17 12:32:22,-73,0,33,-1,0,-1
2024-11-17 12:32:52,-71,0,37,0,-1,0
2024-11-17 12:33:22,-70,-1,42,-1,-1,-1
2024-11-17 12:33:52,-68,-1,47,1,-1,-1
2024-11-17 12:34:22,-66,-1,53,0,-1,-3
2024-11-17 12:34:52,-65,-1,59,-1,-2,-2
2024-11-17 12:35:22,-63,-1,65,0,-2,-3
2024-11-17 12:35:52,-61,-1,72,1,-2,-3
2024-11-17 12:36:22,-59,-1,78,0,-2,-2
2024-11-17 12:36:52,-57,-2,84,0,0,-2
2024-11-17 12:37:22,-55,-3,89,-1,-1,-2
2024-11-17 12:37:53,-54,-3,92,1,-1,-2
2024-11-17 12:38:23,-52,-3,96,0,-1,-2
2024-11-17 12:38:53,-50,-2,99,0,-2,-1
2024-11-17 12:39:23,-48,-1,102,0,-2,-1
2024-11-17 12:39:53,-47,-1,103,0,-1,-2
2024-11-17 12:40:23,-45,-2,104,0,-1,0
2024-11-17 12:40:53,-43,-4,104,0,-1,0
2024-11-17 12:41:23,-41,-3,103,-1,-1,1
2024-11-17 12:41:53,-38,-2,101,-1,-1,2
2024-11-17 12:42:23,-36,-3,98,-1,0,3
2024-11-17 12:42:53,-34,-3,93,-1,-1,3
2024-11-17 12:43:23,-32,-4,88,-1,-1,4
2024-11-17 12:43:53,-30,-5,81,-1,-1,3
2024-11-17 12:44:23,-28,-5,75,-2,-1,3
2024-11-17 12:44:53,-26,-6,69,-2,-1,4
2024-11-17 12:45:23,-23,-6,61,-2,-1,4
2024-11-17 12:45:53,-20,-7,53,-2,-1,5
2024-11-17 12:46:23,-18,-7,44,-2,-2,4
2024-11-17 12:46:53,-16,-7,37,-2,-1,4
2024-11-17 12:47:23,-14,-6,26,-3,-1,6
2024-11-17 12:47:53,-11,-6,14,-4,0,6
2024-11-17 12:48:23,-9,-5,3,-2,-1,6
2024-11-17 12:48:53,-7,-3,-5,-3,-1,6
2024-11-17 12:49:23,-4,-1,-14,-3,-1,6
2024-11-17 12:49:53,-2,0,-23,-1,0,6
2024-11-17 12:50:23,0,1,-31,-3,0,6
2024-11-17 12:50:53,1,3,-38,-2,1,5
2024-11-17 12:51:23,3,4,-44,-3,1,6
2024-11-17 12:51:53,5,6,-48,-2,0,5
2024-11-17 12:52:23,7,7,-52,-1,1,4
2024-11-17 12:52:53,8,7,-54,-1,2,3
2024-11-17 12:53:23,12,5,-59,-2,1,4
2024-11-17 12:53:53,15,3,-64,-1,0,4
2024-11-17 12:54:23,19,1,-68,-3,0,3
2024-11-17 12:54:53,22,1,-74,-2,0,4
2024-11-17 12:55:24,25,1,-78,-2,0,3
2024-11-17 12:55:54,29,1,-81,-1,0,4
2024-11-17 12:56:24,32,0,-85,-1,0,4
2024-11-17 12:56:54,34,0,-87,-1,0,2
2024-11-17 12:57:24,36,0,-87,0,-1,1
2024-11-17 12:57:54,37,0,-87,0,-1,2
2024-11-17 12:58:24,38,0,-85,0,0,1
2024-11-17 12:58:54,38,0,-83,0,-1,1
2024-11-17 12:59:24,38,0,-79,2,-1,1
2024-11-17 12:59:54,37,0,-74,1,0,0
2024-11-17 13:00:24,36,0,-68,2,0,-1
2024-11-17 13:00:54,34,1,-61,2,-1,0
2024-11-17 13:01:24,32,1,-55,2,0,-1
2024-11-17 13:01:54,30,1,-47,2,0,-1
2024-11-17 13:02:24,27,1,-40,2,-1,-1
2024-11-17 13:02:54,25,1,-33,1,0,1
