timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-07 18:11:05,96911,0,2,167
2024-11-07 18:11:35,97092,0,2,167
2024-11-07 18:12:05,96911,0,2,167
2024-11-07 18:12:35,97092,0,2,167
2024-11-07 18:13:05,97092,0,2,167
2024-11-07 18:13:35,97092,0,2,167
2024-11-07 18:14:05,96911,0,2,167
2024-11-07 18:14:35,96911,0,2,167
2024-11-07 18:15:05,97092,0,2,167
2024-11-07 18:15:35,97092,0,2,167
2024-11-07 18:16:05,97092,0,2,167
2024-11-07 18:16:35,97092,0,2,167
2024-11-07 18:17:05,97092,0,2,167
2024-11-07 18:17:35,97092,0,2,167
2024-11-07 18:18:05,96911,0,2,167
2024-11-07 18:18:35,96911,0,2,167
2024-11-07 18:19:05,96911,0,2,167
2024-11-07 18:19:35,97092,0,2,167
2024-11-07 18:20:05,97092,0,2,167
2024-11-07 18:20:35,97092,0,2,167
2024-11-07 18:21:05,96911,0,2,167
2024-11-07 18:21:35,97273,0,2,167
2024-11-07 18:22:05,97092,0,2,167
2024-11-07 18:22:35,96911,0,2,167
2024-11-07 18:23:05,96911,0,2,167
2024-11-07 18:23:35,97092,0,2,167
2024-11-07 18:24:05,97092,0,2,167
2024-11-07 18:24:35,96911,0,2,167
2024-11-07 18:25:06,97092,0,2,167
2024-11-07 18:25:36,96911,0,2,167
2024-11-07 18:26:06,97092,0,2,167
2024-11-07 18:26:36,97092,0,2,167
2024-11-07 18:27:06,97092,0,2,167
2024-11-07 18:27:36,97092,0,2,167
2024-11-07 18:28:06,96911,0,2,167
2024-11-07 18:28:36,97092,0,2,167
2024-11-07 18:29:06,97092,0,2,167
2024-11-07 18:29:36,96911,0,2,167
2024-11-07 18:30:06,96911,0,2,167
2024-11-07 18:30:36,96911,0,2,167
2024-11-07 18:31:06,96911,0,2,167
2024-11-07 18:31:36,96911,0,2,167
2024-11-07 18:32:06,96911,0,2,167
2024-11-07 18:32:36,97092,0,2,167
2024-11-07 18:33:06,97092,0,2,167
2024-11-07 18:33:36,97092,0,2,167
2024-11-07 18:34:06,97092,0,2,167
2024-11-07 18:34:36,97273,0,2,167
2024-11-07 18:35:06,97092,0,2,167
2024-11-07 18:35:36,97092,0,2,167
2024-11-07 18:36:06,96911,0,2,167
2024-11-07 18:36:36,97092,0,2,167
2024-11-07 18:37:06,97092,0,2,167
2024-11-07 18:37:36,97092,0,2,167
2024-11-07 18:38:06,96911,0,2,167
2024-11-07 18:38:36,97092,0,2,167
