timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-07 18:11:05,2,10951,9318,890,0
2024-11-07 18:11:35,2,10981,9318,890,0
2024-11-07 18:12:05,2,11011,9318,890,0
2024-11-07 18:12:35,2,11041,9318,890,0
2024-11-07 18:13:05,2,11071,9318,890,0
2024-11-07 18:13:35,2,11101,9318,890,0
2024-11-07 18:14:05,2,11131,9318,890,0
2024-11-07 18:14:35,2,11161,9318,890,0
2024-11-07 18:15:05,2,11191,9318,890,0
2024-11-07 18:15:35,2,11221,9318,890,0
2024-11-07 18:16:05,2,11251,9318,890,0
2024-11-07 18:16:35,2,11281,9318,890,0
2024-11-07 18:17:05,2,11311,9318,890,0
2024-11-07 18:17:35,2,11341,9318,890,0
2024-11-07 18:18:05,2,11371,9318,890,0
2024-11-07 18:18:35,2,11401,9318,890,0
2024-11-07 18:19:05,2,11431,9318,890,0
2024-11-07 18:19:35,2,11461,9318,890,0
2024-11-07 18:20:05,2,11491,9318,890,0
2024-11-07 18:20:35,2,11521,9318,890,0
2024-11-07 18:21:05,2,11551,9318,890,0
2024-11-07 18:21:35,2,11581,9318,890,0
2024-11-07 18:22:05,2,11611,9318,890,0
2024-11-07 18:22:35,2,11641,9318,890,0
2024-11-07 18:23:05,2,11671,9318,890,0
2024-11-07 18:23:35,2,11701,9318,890,0
2024-11-07 18:24:05,2,11731,9318,890,0
2024-11-07 18:24:35,2,11761,9318,890,0
2024-11-07 18:25:06,2,11791,9318,890,0
2024-11-07 18:25:36,2,11821,9318,890,0
2024-11-07 18:26:06,2,11851,9318,890,0
2024-11-07 18:26:36,2,11881,9318,890,0
2024-11-07 18:27:06,2,11911,9318,890,0
2024-11-07 18:27:36,2,11941,9318,890,0
2024-11-07 18:28:06,2,11971,9318,890,0
2024-11-07 18:28:36,2,12001,9318,890,0
2024-11-07 18:29:06,2,12031,9318,890,0
2024-11-07 18:29:36,2,12061,9318,890,0
2024-11-07 18:30:06,2,12091,9318,890,0
2024-11-07 18:30:36,2,12121,9318,890,0
2024-11-07 18:31:06,2,12151,9318,890,0
2024-11-07 18:31:36,2,12181,9318,890,0
2024-11-07 18:32:06,2,12211,9318,890,0
2024-11-07 18:32:36,2,12241,9318,890,0
2024-11-07 18:33:06,2,12271,9318,890,0
2024-11-07 18:33:36,2,12301,9318,890,0
2024-11-07 18:34:06,2,12331,9318,890,0
2024-11-07 18:34:36,2,12361,9318,890,0
2024-11-07 18:35:06,2,12391,9318,890,0
2024-11-07 18:35:36,2,12421,9318,890,0
2024-11-07 18:36:06,2,12451,9318,890,0
2024-11-07 18:36:36,2,12481,9318,890,0
2024-11-07 18:37:06,2,12511,9318,890,0
2024-11-07 18:37:36,2,12541,9318,890,0
2024-11-07 18:38:06,2,12571,9318,890,0
2024-11-07 18:38:36,2,12601,9318,890,0
2024-11-07 18:39:06,2,12631,9318,890,0
2024-11-07 18:39:36,2,12661,9318,890,0
2024-11-07 18:40:06,2,12691,9318,890,0
2024-11-07 18:40:37,2,12721,9318,890,0
2024-11-07 18:41:07,2,12751,9318,890,0
2024-11-07 18:41:37,2,12781,9318,890,0
2024-11-07 18:42:07,2,12811,9318,890,0
2024-11-07 18:42:37,2,12841,9318,890,0
2024-11-07 18:43:07,2,12871,9318,890,0
2024-11-07 18:43:37,2,12901,9318,890,0
2024-11-07 18:44:07,2,12931,9318,890,0
2024-11-07 18:44:37,2,12961,9318,890,0
2024-11-07 18:45:07,2,12991,9318,890,0
2024-11-07 18:45:37,2,13021,9318,890,0
2024-11-07 18:46:07,2,13051,9318,890,0
2024-11-07 18:46:37,2,13081,9318,890,0
2024-11-07 18:47:07,2,13111,9318,890,0
2024-11-07 18:47:37,2,13141,9318,890,0
2024-11-07 18:48:07,2,13171,9318,890,0
2024-11-07 18:48:37,2,13201,9318,890,0
2024-11-07 18:49:07,2,13231,9318,890,0
2024-11-07 18:49:37,2,13261,9318,890,0
2024-11-07 18:50:07,2,13291,9318,890,0
2024-11-07 18:50:37,2,13321,9318,890,0
2024-11-07 18:51:07,2,13351,9318,890,0
2024-11-07 18:51:37,2,13381,9318,890,0
2024-11-07 18:52:07,2,13411,9318,890,0
2024-11-07 18:52:37,2,13441,9318,890,0
2024-11-07 18:53:07,2,13471,9318,890,0
2024-11-07 18:53:37,2,13501,9318,890,0
2024-11-07 18:54:07,2,13531,9318,890,0
2024-11-07 18:54:37,2,13561,9318,890,0
2024-11-07 18:55:07,2,13591,9318,890,0
2024-11-07 18:55:38,2,13621,9318,890,0
2024-11-07 18:56:08,2,13651,9318,890,0
2024-11-07 18:56:38,2,13681,9318,890,0
2024-11-07 18:57:08,2,13711,9318,890,0
2024-11-07 18:57:38,2,13741,9318,890,0
2024-11-07 18:58:08,2,13771,9318,890,0
2024-11-07 18:58:38,2,13801,9318,890,0
2024-11-07 18:59:08,2,13831,9318,890,0
2024-11-07 18:59:38,2,13861,9318,890,0
2024-11-07 19:00:08,2,13891,9318,890,0
2024-11-07 19:00:38,2,13921,9318,890,0
2024-11-07 19:01:08,2,13951,9318,890,0
2024-11-07 19:01:38,2,13981,9318,890,0
2024-11-07 19:02:08,2,14011,9318,890,0
2024-11-07 19:02:38,2,14041,9318,890,0
2024-11-07 19:03:08,2,14071,9318,890,0
2024-11-07 19:03:38,2,14101,9318,890,0
2024-11-07 19:04:08,2,14131,9318,890,0
2024-11-07 19:04:38,2,14161,9318,890,0
2024-11-07 19:05:08,2,14191,9318,890,0
2024-11-07 19:05:38,2,14221,9318,890,0
2024-11-07 19:06:08,2,14251,9318,890,0
2024-11-07 19:06:38,2,14281,9318,890,0
2024-11-07 19:07:08,2,14311,9318,890,0
2024-11-07 19:07:38,2,14341,9318,890,0
2024-11-07 19:08:08,2,14371,9318,890,0
2024-11-07 19:08:38,2,14401,9318,890,0
2024-11-07 19:09:08,2,14431,9318,890,0
2024-11-07 19:09:38,2,14461,9318,890,0
2024-11-07 19:10:08,2,14491,9318,890,0
2024-11-07 19:10:39,2,14521,9318,890,0
2024-11-07 19:11:09,2,14551,9318,890,0
2024-11-07 19:11:39,2,14581,9318,890,0
2024-11-07 19:12:09,2,14611,9318,890,0
2024-11-07 19:12:39,2,14641,9318,890,0
2024-11-07 19:13:09,2,14671,9318,890,0
2024-11-07 19:13:39,2,14701,9318,890,0
2024-11-07 19:14:09,2,14731,9318,890,0
