timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-07 18:11:05,-1748,657,-606,1522,-441,-9874,2542,-400,-9663,-127,5,9999,-1,-10,9,0,-3540,0
2024-11-07 18:11:35,-1691,643,-697,0,0,-10000,2228,-490,-9736,-161,65,9999,-2,-10,10,0,-3533,0
2024-11-07 18:12:05,-1640,633,-774,921,-200,-9955,1907,-557,-9801,-150,84,9999,-2,-10,9,0,-3533,0
2024-11-07 18:12:35,-1589,614,-844,140,-20,-9999,1599,-629,-9851,-173,122,9998,-1,-11,9,0,-3535,0
2024-11-07 18:13:05,-1544,593,-913,540,-200,-9983,1266,-696,-9895,-173,145,9997,-2,-11,9,0,-3520,0
2024-11-07 18:13:35,-1505,578,-967,940,-540,-9941,968,-745,-9925,-162,157,9997,-1,-11,9,0,-3524,0
2024-11-07 18:14:05,-1465,557,-1021,320,-340,-9989,641,-805,-9947,-171,187,9997,-1,-11,10,0,-3512,0
2024-11-07 18:14:35,-1435,528,-1070,381,-861,-9956,258,-873,-9958,-126,218,9997,0,-11,11,0,-3501,0
2024-11-07 18:15:05,-1409,501,-1113,-60,-500,-9987,-152,-938,-9955,-47,262,9996,-1,-12,11,0,-3506,0
2024-11-07 18:15:35,-1391,479,-1147,-821,-1401,-9867,-550,-993,-9935,23,276,9996,-1,-11,11,0,-3528,0
2024-11-07 18:16:05,-1375,448,-1181,-1141,-1181,-9864,-953,-1110,-9892,92,375,9993,-1,-11,12,0,-3547,0
2024-11-07 18:16:35,-1360,413,-1220,-1783,-1543,-9718,-1305,-1231,-9838,136,475,9988,-1,-10,12,0,-3577,0
2024-11-07 18:17:05,-1345,391,-1270,-1864,-1683,-9679,-1649,-1332,-9773,145,572,9983,-2,-9,12,0,-3590,0
2024-11-07 18:17:35,-1336,357,-1313,-2622,-1761,-9488,-2009,-1432,-9691,178,666,9976,-2,-10,12,0,-3579,0
2024-11-07 18:18:05,-1336,326,-1360,-2222,-1401,-9649,-2384,-1522,-9592,213,783,9967,-2,-10,13,0,-3605,0
2024-11-07 18:18:35,-1333,292,-1403,-2582,-1181,-9588,-2714,-1589,-9493,220,865,9960,-2,-9,13,0,-3605,0
2024-11-07 18:19:05,-1333,261,-1448,-2463,-1081,-9631,-3059,-1642,-9378,240,948,9952,-3,-9,13,0,-3604,0
2024-11-07 18:19:35,-1345,230,-1492,-2424,-721,-9675,-3371,-1667,-9266,260,1000,9946,-3,-8,12,0,-3605,0
2024-11-07 18:20:05,-1362,205,-1541,-3568,-1623,-9200,-3704,-1638,-9143,277,972,9949,-5,-9,11,0,-3606,0
2024-11-07 18:20:35,-1379,172,-1601,-3463,-1461,-9267,-4003,-1632,-9017,270,984,9948,-4,-9,10,0,-3619,0
2024-11-07 18:21:05,-1385,135,-1672,-2962,-1261,-9468,-4250,-1636,-8903,206,1009,9947,-5,-8,10,0,-3647,0
2024-11-07 18:21:35,-1392,86,-1755,-2024,-1042,-9738,-4471,-1686,-8784,94,1101,9939,-4,-9,11,0,-3657,0
2024-11-07 18:22:05,-1399,42,-1846,-3367,-2004,-9200,-4672,-1731,-8671,-10,1155,9933,-5,-9,12,0,-3641,0
2024-11-07 18:22:35,-1406,-4,-1926,-3866,-2284,-8935,-4888,-1769,-8543,-63,1236,9923,-5,-9,12,0,-3617,0
2024-11-07 18:23:05,-1424,-50,-2012,-4450,-2426,-8620,-5169,-1793,-8370,-84,1326,9911,-5,-9,13,0,-3597,0
2024-11-07 18:23:35,-1444,-92,-2105,-6052,-2445,-7576,-5452,-1793,-8189,-70,1373,9905,-6,-10,13,0,-3593,0
2024-11-07 18:24:05,-1465,-130,-2202,-6031,-2244,-7654,-5737,-1775,-7996,-64,1442,9895,-6,-10,12,0,-3587,0
2024-11-07 18:24:35,-1484,-172,-2311,-5673,-2045,-7978,-6034,-1745,-7781,-52,1502,9886,-7,-10,12,0,-3578,0
2024-11-07 18:25:06,-1503,-210,-2409,-6066,-2783,-7447,-6281,-1713,-7590,-38,1523,9883,-7,-10,12,0,-3573,0
2024-11-07 18:25:36,-1523,-258,-2523,-7148,-2042,-6688,-6544,-1696,-7369,-14,1542,9880,-7,-10,12,0,-3574,0
2024-11-07 18:26:06,-1538,-290,-2641,-6844,-2161,-6964,-6827,-1636,-7122,16,1532,9882,-8,-10,10,0,-3563,0
2024-11-07 18:26:36,-1541,-323,-2766,-6890,-1182,-7151,-7066,-1601,-6893,23,1492,9888,-8,-10,9,0,-3600,0
2024-11-07 18:27:06,-1524,-356,-2899,-6152,-1042,-7815,-7264,-1590,-6686,-26,1466,9892,-8,-9,9,0,-3609,0
2024-11-07 18:27:36,-1506,-391,-3030,-6492,-1864,-7374,-7458,-1588,-6469,-63,1407,9900,-8,-10,8,0,-3602,0
2024-11-07 18:28:06,-1492,-424,-3159,-6767,-2262,-7007,-7649,-1610,-6237,-70,1361,9907,-8,-10,8,0,-3613,0
2024-11-07 18:28:36,-1462,-447,-3294,-7592,-1743,-6270,-7832,-1634,-5999,-82,1271,9919,-8,-11,7,0,-3634,0
2024-11-07 18:29:06,-1426,-468,-3430,-6851,-3105,-6590,-8013,-1657,-5749,-110,1207,9926,-8,-10,6,0,-3649,0
2024-11-07 18:29:36,-1390,-475,-3564,-7816,-3206,-5351,-8178,-1702,-5498,-111,1064,9943,-8,-11,6,0,-3655,0
2024-11-07 18:30:06,-1356,-477,-3692,-8269,-3664,-4265,-8356,-1779,-5197,-82,938,9956,-8,-11,5,0,-3666,0
2024-11-07 18:30:36,-1327,-467,-3816,-8329,-3243,-4485,-8524,-1877,-4880,-37,825,9966,-7,-10,4,0,-3680,0
2024-11-07 18:31:06,-1290,-460,-3928,-8854,-2884,-3646,-8655,-1989,-4597,2,706,9975,-8,-11,3,0,-3727,0
2024-11-07 18:31:36,-1236,-453,-4050,-8801,-2666,-3929,-8764,-2134,-4316,-7,626,9980,-7,-10,4,0,-3772,0
2024-11-07 18:32:06,-1159,-447,-4173,-8789,-1782,-4425,-8860,-2290,-4033,-38,574,9983,-7,-10,4,0,-3773,0
2024-11-07 18:32:36,-1092,-439,-4283,-8947,-2022,-3983,-8954,-2416,-3741,-42,509,9987,-6,-11,5,0,-3777,0
2024-11-07 18:33:06,-1028,-426,-4388,-8668,-2222,-4464,-9048,-2526,-3429,-40,485,9988,-6,-10,5,0,-3786,0
2024-11-07 18:33:36,-959,-415,-4489,-8276,-2685,-4929,-9143,-2600,-3106,-42,497,9988,-6,-10,7,0,-3792,0
2024-11-07 18:34:06,-896,-389,-4575,-8473,-2965,-4407,-9228,-2624,-2822,-45,469,9989,-6,-10,8,0,-3795,0
2024-11-07 18:34:36,-824,-342,-4667,-8676,-2945,-4007,-9315,-2620,-2525,-54,417,9991,-6,-10,8,0,-3795,0
2024-11-07 18:35:06,-738,-282,-4756,-9033,-1903,-3845,-9389,-2622,-2229,-65,356,9993,-6,-11,8,0,-3794,0
2024-11-07 18:35:36,-649,-220,-4840,-9179,-3026,-2565,-9459,-2601,-1940,-84,269,9996,-6,-10,9,0,-3789,0
2024-11-07 18:36:06,-552,-152,-4908,-9109,-3703,-1822,0,0,0,-105,187,9998,-6,-11,8,0,-3778,0
2024-11-07 18:36:36,-446,-63,-4972,-9529,-2883,-941,0,0,0,-136,70,9999,-5,-11,7,0,-3782,0
2024-11-07 18:37:06,-340,18,-5023,-9326,-3602,-200,0,0,0,-180,-26,9998,-5,-11,6,0,-3781,0
2024-11-07 18:37:36,-217,109,-5067,-9255,-3786,-140,0,0,0,-250,-122,9996,-4,-11,6,0,-3760,0
2024-11-07 18:38:06,-106,184,-5105,-9071,-4205,-200,0,0,0,-284,-192,9994,-4,-11,6,0,-3724,0
2024-11-07 18:38:36,-24,255,-5133,-9228,-3763,-821,0,0,0,-279,-272,9992,-3,-12,6,0,-3702,0
2024-11-07 18:39:06,59,331,-5149,-9074,-4086,982,0,0,0,-220,-305,9993,-3,-12,7,0,-3691,0
2024-11-07 18:39:36,118,405,-5156,-8655,-4808,1402,0,0,0,-171,-366,9992,-3,-12,7,0,-3692,0
2024-11-07 18:40:06,201,469,-5158,-8993,-4326,641,0,0,0,-147,-431,9990,-3,-12,8,0,-3695,0
2024-11-07 18:40:37,294,538,-5148,-8896,-4528,601,0,0,0,-122,-487,9987,-3,-12,9,0,-3697,0
2024-11-07 18:41:07,394,595,-5130,-8949,-4324,1101,0,0,0,-112,-509,9986,-3,-12,10,0,-3704,0
2024-11-07 18:41:37,503,650,-5104,-9762,-2165,120,0,0,0,-127,-569,9983,-3,-12,10,0,-3708,0
2024-11-07 18:42:07,603,701,-5069,-9543,-2701,1280,0,0,0,-106,-593,9982,-3,-13,11,0,-3700,0
2024-11-07 18:42:37,702,755,-5026,-9447,-2642,1941,0,0,0,-89,-642,9979,-4,-12,11,0,-3716,0
2024-11-07 18:43:07,818,812,-4967,-8421,-4351,3188,0,0,0,-96,-684,9976,-3,-12,11,0,-3732,0
2024-11-07 18:43:37,952,871,-4899,-8593,-3726,3505,0,0,0,-122,-776,9969,-4,-12,11,0,-3739,0
2024-11-07 18:44:07,1064,931,-4825,-8986,-3182,3022,0,0,0,-124,-892,9959,-4,-13,11,0,-3721,0
2024-11-07 18:44:37,1163,988,-4740,0,0,0,0,0,0,0,0,0,-3,-12,9,0,-3726,0
2024-11-07 18:45:07,1267,1031,-4646,0,0,0,0,0,0,0,0,0,-3,-12,9,0,-3744,0
2024-11-07 18:45:37,1377,1062,-4550,0,0,0,0,0,0,0,0,0,-3,-12,9,0,-3759,0
2024-11-07 18:46:07,1523,1086,-4436,0,0,0,0,0,0,0,0,0,-3,-12,9,0,-3755,0
2024-11-07 18:46:37,1663,1108,-4310,0,0,0,0,0,0,0,0,0,-2,-12,9,0,-3737,0
2024-11-07 18:47:07,1785,1118,-4177,0,0,0,0,0,0,0,0,0,-3,-12,9,0,-3712,0
2024-11-07 18:47:37,1881,1117,-4054,0,0,0,0,0,0,0,0,0,-3,-13,9,0,-3680,0
2024-11-07 18:48:07,1958,1101,-3929,0,0,0,0,0,0,0,0,0,-4,-13,11,0,-3666,0
2024-11-07 18:48:37,2015,1077,-3825,0,0,0,0,0,0,0,0,0,-4,-14,11,0,-3671,0
2024-11-07 18:49:07,2082,1046,-3694,0,0,0,0,0,0,0,0,0,-5,-14,11,0,-3710,0
2024-11-07 18:49:37,2153,1013,-3556,0,0,0,0,0,0,0,0,0,-5,-12,11,0,-3755,0
2024-11-07 18:50:07,2229,980,-3414,0,0,0,0,0,0,0,0,0,-5,-12,12,0,-3782,0
2024-11-07 18:50:37,2295,950,-3262,0,0,0,0,0,0,0,0,0,-5,-12,11,0,-3816,0
2024-11-07 18:51:07,2374,917,-3101,0,0,0,0,0,0,0,0,0,-5,-11,11,0,-3853,0
2024-11-07 18:51:37,2447,876,-2937,0,0,0,0,0,0,0,0,0,-5,-11,10,0,-3862,0
2024-11-07 18:52:07,2526,829,-2761,0,0,0,0,0,0,0,0,0,-5,-11,10,0,-3869,0
2024-11-07 18:52:37,2591,783,-2575,0,0,0,0,0,0,0,0,0,-5,-11,10,0,-3873,0
2024-11-07 18:53:07,2664,743,-2383,0,0,0,0,0,0,0,0,0,-4,-11,9,0,-3889,0
2024-11-07 18:53:37,2732,695,-2165,0,0,0,0,0,0,0,0,0,-2,-11,8,0,-3891,0
2024-11-07 18:54:07,2811,646,-1945,0,0,0,0,0,0,0,0,0,-1,-10,8,0,-3875,0
2024-11-07 18:54:37,2869,607,-1746,0,0,0,0,0,0,0,0,0,-2,-10,8,0,-3850,0
2024-11-07 18:55:07,2928,559,-1507,0,0,0,0,0,0,0,0,0,-2,-10,9,0,-3814,0
2024-11-07 18:55:38,2981,503,-1272,0,0,0,0,0,0,0,0,0,-2,-11,8,0,-3770,0
2024-11-07 18:56:08,3018,455,-1042,0,0,0,0,0,0,0,0,0,-5,-11,9,0,-3764,0
