timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 13:33:26,11,0,7,0,0,-5
2024-11-17 13:33:56,12,0,17,-1,-1,-5
2024-11-17 13:34:26,14,0,28,1,0,-6
2024-11-17 13:34:56,15,0,40,1,0,-6
2024-11-17 13:35:26,17,0,52,1,-1,-6
2024-11-17 13:35:56,18,0,63,1,0,-4
2024-11-17 13:36:26,18,0,70,0,-1,-4
2024-11-17 13:36:56,19,0,76,2,0,-2
2024-11-17 13:37:26,19,0,80,0,0,-3
2024-11-17 13:37:56,20,0,83,0,0,-2
2024-11-17 13:38:26,20,-1,86,0,0,-1
2024-11-17 13:38:56,20,-1,86,0,0,0
2024-11-17 13:39:26,21,-2,84,0,0,1
2024-11-17 13:39:56,21,-2,81,-1,0,1
2024-11-17 13:40:26,22,-2,74,-1,-1,3
2024-11-17 13:40:56,22,-2,66,-1,0,4
2024-11-17 13:41:26,22,-2,57,-1,-1,5
2024-11-17 13:41:56,22,-1,46,-2,-1,5
2024-11-17 13:42:26,22,0,35,-1,0,6
2024-11-17 13:43:13,13,1,2,-1,-1,6
2024-11-17 13:43:43,12,3,-8,-2,-1,5
2024-11-17 13:44:13,13,4,-17,-2,1,5
2024-11-17 13:44:43,13,5,-26,-1,1,5
2024-11-17 13:45:13,14,5,-35,-1,1,4
2024-11-17 13:45:43,14,6,-44,-1,1,3
2024-11-17 13:46:13,14,6,-50,-1,2,2
2024-11-17 13:46:43,14,7,-59,0,1,2
2024-11-17 13:47:13,14,7,-67,1,1,0
2024-11-17 13:47:43,15,9,-77,1,1,-1
2024-11-17 13:48:13,15,9,-82,0,2,-1
2024-11-17 13:48:44,15,10,-85,0,2,-2
2024-11-17 13:49:14,15,10,-84,0,1,-3
2024-11-17 13:49:44,14,10,-81,0,2,-4
2024-11-17 13:50:14,14,11,-73,0,3,-3
2024-11-17 13:50:44,12,11,-65,0,2,-3
2024-11-17 13:51:14,11,12,-56,0,3,-3
2024-11-17 13:51:44,10,11,-50,1,2,-2
2024-11-17 13:52:14,8,11,-44,0,2,-2
2024-11-17 13:52:44,7,11,-40,0,3,-2
2024-11-17 13:53:14,6,10,-37,0,2,-2
2024-11-17 13:53:44,5,9,-37,-1,1,-2
2024-11-17 13:54:28,3,7,-36,1,2,-1
2024-11-17 13:54:58,2,7,-36,0,2,-1
2024-11-17 13:55:28,1,7,-34,1,2,-2
2024-11-17 13:55:58,0,6,-33,0,2,-1
2024-11-17 13:56:28,0,5,-31,0,0,-1
2024-11-17 13:56:58,-1,5,-29,0,1,-1
2024-11-17 13:57:28,-2,5,-26,0,1,-1
2024-11-17 13:57:58,-3,5,-24,1,0,-2
2024-11-17 13:58:28,-5,6,-21,0,0,-1
2024-11-17 13:58:58,-6,5,-19,1,1,-1
2024-11-17 13:59:28,-7,4,-16,1,1,-2
2024-11-17 13:59:58,-9,3,-14,1,1,-1
2024-11-17 14:00:28,-10,2,-11,1,0,-1
2024-11-17 14:00:58,-11,0,-9,1,1,-2
2024-11-17 14:01:28,-13,0,-7,0,0,-1
2024-11-17 14:01:58,-14,0,-5,1,0,-1
2024-11-17 14:02:28,-14,-1,-5,0,0,1
2024-11-17 14:02:58,-14,0,-5,-1,0,-1
2024-11-17 14:03:28,-14,0,-4,0,-1,1
2024-11-17 14:03:58,-15,-1,-4,1,0,1
2024-11-17 14:04:28,-14,-2,-4,-1,0,0
2024-11-17 14:04:58,-14,-3,-4,-1,0,1
2024-11-17 14:05:28,-14,-3,-3,-1,-1,1
2024-11-17 14:05:58,-14,-2,-3,0,-1,1
2024-11-17 14:06:28,-14,-1,-4,-1,-1,1
2024-11-17 14:06:59,-14,-1,-3,-1,0,1
2024-11-17 14:07:29,-14,-1,-2,-1,-1,1
2024-11-17 14:07:59,-15,0,-1,0,-1,1
2024-11-17 14:08:29,-15,0,-1,-1,0,2
2024-11-17 14:08:59,-14,0,0,-1,0,1
2024-11-17 14:09:29,-15,0,0,-1,0,1
2024-11-17 14:09:59,-15,0,1,-1,-1,0
2024-11-17 14:10:29,-15,0,2,-2,0,1
2024-11-17 14:10:59,-15,-1,3,-1,0,0
2024-11-17 14:11:29,-14,0,3,-1,-1,1
2024-11-17 14:11:59,-14,0,4,-1,0,2
2024-11-17 14:12:29,-14,0,5,-1,-1,0
2024-11-17 14:12:59,-15,-1,6,0,-1,0
2024-11-17 14:13:29,-17,-1,8,0,-1,0
2024-11-17 14:13:59,-19,-2,10,1,-1,0
2024-11-17 14:14:29,-22,-2,12,1,-1,0
2024-11-17 14:14:59,-25,-3,14,1,0,0
2024-11-17 14:15:29,-26,-4,16,0,-1,1
2024-11-17 14:15:59,-26,-4,17,-1,0,0
2024-11-17 14:16:29,-25,-4,18,-1,-1,0
2024-11-17 14:16:59,-23,-4,20,-1,0,0
2024-11-17 14:17:29,-19,-3,21,-3,-1,-1
2024-11-17 14:17:59,-16,-2,23,-2,0,0
2024-11-17 14:18:29,-12,-1,25,-3,-1,-1
2024-11-17 14:18:59,-8,-1,26,-4,0,-1
2024-11-17 14:19:29,-1,0,28,-4,-1,-1
2024-11-17 14:19:59,6,0,30,-4,0,-2
2024-11-17 14:20:29,14,0,32,-5,0,-2
2024-11-17 14:20:59,21,0,34,-4,0,-2
2024-11-17 14:21:29,27,0,35,-3,0,-2
2024-11-17 14:21:59,31,1,36,-2,0,-2
2024-11-17 14:22:29,36,2,38,-3,0,-1
2024-11-17 14:22:59,40,2,39,-2,1,-2
2024-11-17 14:23:29,43,2,40,-3,0,-1
2024-11-17 14:23:59,46,2,41,-1,1,-1
