timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-17 23:51:23,0,0,0,0,0,4010,-700,-2910,0,-3579,0
2024-11-17 23:51:53,0,0,0,0,0,3960,-920,-4000,0,-3604,0
2024-11-17 23:52:23,0,0,0,0,0,3920,-1030,-5200,0,-3614,0
2024-11-17 23:52:53,0,0,0,0,0,3880,-1110,-6490,0,-3628,0
2024-11-17 23:53:23,0,1,0,0,-1,3850,-1050,-7870,0,-3617,0
2024-11-17 23:53:53,0,1,0,0,-1,3850,-1060,-9240,0,-3618,0
2024-11-17 23:54:23,0,1,0,0,-1,3820,-1000,-10590,0,-3615,0
2024-11-17 23:54:53,0,0,0,0,0,3860,-850,-11760,0,-3595,0
2024-11-17 23:55:23,0,0,0,0,0,3900,-700,-12720,0,-3571,0
2024-11-17 23:55:53,0,0,0,0,0,3870,-610,-13660,0,-3551,0
2024-11-17 23:56:23,0,0,0,0,0,3830,-580,-14690,0,-3535,0
2024-11-17 23:56:53,0,0,0,0,0,3790,-530,-15560,0,-3529,0
2024-11-17 23:57:23,0,0,0,0,0,3740,-480,-16450,0,-3510,0
2024-11-17 23:57:53,0,0,0,0,0,3660,-410,-17270,0,-3488,0
2024-11-17 23:58:23,0,0,0,0,0,3530,-400,-17860,0,-3469,0
2024-11-17 23:58:53,0,0,0,0,0,3310,-480,-18350,0,-3468,0
2024-11-17 23:59:23,0,0,0,0,0,3090,-520,-18660,0,-3465,0
2024-11-17 23:59:53,0,0,0,0,0,2820,-570,-18880,0,-3463,0
2024-11-18 00:00:23,0,0,0,0,0,2500,-630,-18980,0,-3472,0
2024-11-18 00:00:53,0,0,0,0,0,2170,-700,-18970,0,-3483,0
2024-11-18 00:01:23,0,0,0,0,0,1870,-700,-18810,0,-3488,0
2024-11-18 00:01:53,0,0,0,0,0,1510,-700,-18560,0,-3501,0
2024-11-18 00:02:23,0,0,0,0,0,1110,-610,-18140,0,-3505,0
2024-11-18 00:02:53,0,0,0,0,0,700,-540,-17690,0,-3503,0
2024-11-18 00:03:23,0,0,0,0,0,230,-500,-17200,0,-3505,0
2024-11-18 00:03:53,0,0,0,0,0,-250,-480,-16700,0,-3517,0
2024-11-18 00:04:23,0,0,0,0,0,-770,-390,-16370,0,-3523,0
2024-11-18 00:04:54,0,0,0,0,0,-1250,-370,-16080,0,-3533,0
2024-11-18 00:05:24,0,0,0,0,0,-1720,-340,-15720,0,-3545,0
2024-11-18 00:05:54,0,0,0,0,0,-2160,-330,-15310,0,-3550,0
2024-11-18 00:06:24,0,0,0,0,0,-2710,-340,-14900,0,-3565,0
2024-11-18 00:06:54,0,0,0,0,0,-3210,-360,-14410,0,-3588,0
2024-11-18 00:07:24,0,0,0,0,0,-3680,-310,-13950,0,-3600,0
2024-11-18 00:07:54,0,0,0,0,0,-4200,-260,-13460,0,-3617,0
2024-11-18 00:08:24,0,0,0,0,0,-4660,-150,-13050,0,-3608,0
2024-11-18 00:08:54,0,0,0,0,0,-5100,-160,-12620,0,-3620,0
2024-11-18 00:09:24,0,0,0,0,0,-5580,-140,-12150,0,-3625,0
2024-11-18 00:09:54,0,0,0,0,0,-6040,-150,-11540,0,-3634,0
2024-11-18 00:10:24,0,0,0,0,0,-6430,-110,-10900,0,-3631,0
2024-11-18 00:10:54,0,0,0,0,0,-6850,-210,-10310,0,-3654,0
2024-11-18 00:11:24,0,0,0,0,0,-7200,-250,-9700,0,-3664,0
2024-11-18 00:11:54,0,0,0,0,0,-7620,-280,-9010,0,-3682,0
2024-11-18 00:12:24,0,0,0,0,0,-8010,-310,-8260,0,-3694,0
2024-11-18 00:12:54,0,0,0,0,0,-8390,-360,-7450,0,-3717,0
2024-11-18 00:13:24,0,0,0,0,0,-8750,-330,-6690,0,-3721,0
2024-11-18 00:13:54,0,0,0,0,0,-9080,-350,-5970,0,-3727,0
2024-11-18 00:14:24,0,0,0,0,0,-9450,-390,-5160,0,-3735,0
2024-11-18 00:14:54,0,0,0,0,0,-9810,-450,-4340,0,-3746,0
2024-11-18 00:15:24,0,0,0,0,0,-10150,-510,-3590,0,-3763,0
2024-11-18 00:15:54,0,0,0,0,0,-10320,-560,-2990,0,-3770,0
2024-11-18 00:16:24,0,0,0,0,0,-10320,-490,-2520,0,-3773,0
2024-11-18 00:16:54,0,0,0,0,0,-10070,-310,-2290,0,-3772,0
2024-11-18 00:17:24,0,0,0,0,0,-9750,-180,-2120,0,-3766,0
2024-11-18 00:17:54,0,0,0,0,0,-9380,-140,-2100,0,-3769,0
2024-11-18 00:18:24,0,0,0,0,0,-8960,-120,-2120,0,-3761,0
2024-11-18 00:18:54,0,0,0,0,0,-8600,-150,-2070,0,-3755,0
2024-11-18 00:19:24,0,0,0,0,0,-8240,-160,-2050,0,-3751,0
2024-11-18 00:19:54,0,0,0,0,0,-7700,-190,-2260,0,-3736,0
2024-11-18 00:20:24,0,0,0,0,0,-7140,-300,-2480,0,-3738,0
2024-11-18 00:20:54,0,0,0,0,0,-6630,-370,-2610,0,-3744,0
2024-11-18 00:21:24,0,0,0,0,0,-6210,-440,-2710,0,-3747,0
