timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-18 00:52:56,0,0,0,0,0,6950,880,28560,0,-3791,0
2024-11-18 00:53:26,0,0,0,0,0,7010,1040,28600,0,-3785,0
2024-11-18 00:53:56,0,0,0,0,0,6970,1190,28360,0,-3770,0
2024-11-18 00:54:26,0,0,0,0,0,6910,1310,27980,0,-3759,0
2024-11-18 00:54:56,0,0,0,0,0,6830,1440,27430,0,-3739,0
2024-11-18 00:55:26,0,0,0,0,0,6700,1550,26620,0,-3716,0
2024-11-18 00:55:56,0,0,0,0,0,6570,1590,25660,0,-3695,0
2024-11-18 00:56:26,0,0,0,0,0,6420,1610,24510,0,-3673,0
2024-11-18 00:56:56,0,0,0,0,0,6320,1580,23420,0,-3658,0
2024-11-18 00:57:26,0,0,0,0,0,6240,1510,22450,0,-3655,0
2024-11-18 00:57:56,0,0,0,0,0,6150,1450,21520,0,-3647,0
2024-11-18 00:58:26,0,0,0,0,0,6070,1350,20750,0,-3648,0
2024-11-18 00:58:56,0,0,0,0,0,6010,1330,20080,0,-3639,0
2024-11-18 00:59:26,0,0,0,0,0,5920,1260,19460,0,-3636,0
2024-11-18 00:59:57,0,0,0,0,0,5860,1200,18830,0,-3642,0
2024-11-18 01:00:27,0,0,0,0,0,5760,1150,18200,0,-3637,0
2024-11-18 01:00:57,0,0,0,0,0,5640,1130,17670,0,-3633,0
2024-11-18 01:01:27,0,0,0,0,0,5510,1100,17230,0,-3626,0
2024-11-18 01:01:57,0,0,0,0,0,5370,1090,17130,0,-3613,0
2024-11-18 01:02:27,0,0,0,0,0,5260,1080,17310,0,-3602,0
2024-11-18 01:02:57,0,0,0,0,0,5090,1120,17740,0,-3572,0
2024-11-18 01:03:27,0,0,0,0,0,4990,1060,18410,0,-3555,0
2024-11-18 01:03:57,0,0,0,0,0,4860,990,18940,0,-3550,0
2024-11-18 01:04:27,0,0,0,0,0,4690,890,19520,0,-3550,0
2024-11-18 01:04:57,0,0,0,0,0,4520,880,20140,0,-3539,0
2024-11-18 01:05:27,0,0,0,0,0,4960,740,20430,0,-3529,0
2024-11-18 01:05:57,0,0,0,0,0,4930,600,20420,0,-3531,0
2024-11-18 01:06:27,0,0,0,0,0,4790,580,20150,0,-3519,0
2024-11-18 01:06:57,0,0,0,0,0,4650,570,19500,0,-3497,0
2024-11-18 01:07:27,0,0,0,0,0,4580,480,18510,0,-3482,0
2024-11-18 01:07:57,0,0,0,0,0,4490,310,17350,0,-3478,0
2024-11-18 01:08:27,0,0,0,0,0,4410,130,16010,0,-3489,0
2024-11-18 01:08:57,0,0,0,0,0,4330,20,14510,0,-3489,0
2024-11-18 01:09:27,0,0,0,0,0,4230,-40,13250,0,-3488,0
2024-11-18 01:09:57,0,0,0,0,0,4090,-130,11980,0,-3502,0
2024-11-18 01:10:27,0,0,0,0,0,3940,-140,10920,0,-3509,0
2024-11-18 01:10:57,0,0,0,0,0,3830,-140,9680,0,-3516,0
2024-11-18 01:11:27,0,0,0,0,0,3710,-110,8590,0,-3523,0
2024-11-18 01:11:57,0,0,0,0,0,3610,0,7640,0,-3524,0
2024-11-18 01:12:27,0,0,0,0,0,3540,140,6920,0,-3513,0
2024-11-18 01:12:57,0,0,0,0,0,3500,240,6420,0,-3505,0
2024-11-18 01:13:27,0,0,0,0,0,3450,270,6090,0,-3497,0
2024-11-18 01:13:57,0,0,0,0,0,3340,290,6020,0,-3490,0
2024-11-18 01:14:27,0,0,0,0,0,3220,250,6130,0,-3494,0
2024-11-18 01:14:57,0,0,0,0,0,3100,240,6310,0,-3497,0
2024-11-18 01:15:27,0,0,0,0,0,2960,250,6570,0,-3499,0
2024-11-18 01:16:12,0,0,0,0,0,2810,360,7150,0,-3482,0
2024-11-18 01:16:42,0,0,0,0,0,2700,410,7600,0,-3475,0
