timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-08 05:50:52,1152,-143,-1907,-9630,-1001,2503,0,0,0,54,875,9961,-5,-20,-2,0,-3752,0
2024-11-08 05:51:22,1137,-165,-1861,-9168,280,3983,0,0,0,58,835,9965,-6,-20,-2,0,-3744,0
2024-11-08 05:51:52,1123,-180,-1813,-9099,581,4108,0,0,0,61,807,9967,-6,-20,-2,0,-3730,0
2024-11-08 05:52:22,1111,-194,-1774,-9314,821,3545,0,0,0,85,779,9969,-5,-20,-3,0,-3718,0
2024-11-08 05:52:52,1102,-201,-1743,0,0,0,0,0,0,0,0,0,-4,-20,-3,0,-3713,0
2024-11-08 05:53:22,1094,-218,-1714,0,0,0,0,0,0,0,0,0,-3,-20,-3,0,-3702,0
2024-11-08 05:53:52,1093,-233,-1685,0,0,0,0,0,0,0,0,0,-3,-20,-3,0,-3700,0
2024-11-08 05:54:22,1100,-244,-1656,0,0,0,0,0,0,0,0,0,-2,-20,-4,0,-3698,0
2024-11-08 05:54:52,1102,-255,-1626,0,0,0,0,0,0,0,0,0,-2,-20,-4,0,-3699,0
2024-11-08 05:55:22,1115,-264,-1604,0,0,0,0,0,0,0,0,0,-2,-19,-4,0,-3705,0
2024-11-08 05:55:52,1137,-277,-1569,0,0,0,0,0,0,0,0,0,-2,-19,-3,0,-3717,0
2024-11-08 05:56:22,1163,-283,-1535,0,0,0,0,0,0,0,0,0,-2,-19,-3,0,-3730,0
2024-11-08 05:56:52,1203,-287,-1497,0,0,0,0,0,0,0,0,0,-2,-19,-3,0,-3741,0
2024-11-08 05:57:22,1248,-293,-1451,0,0,0,0,0,0,0,0,0,-2,-18,-3,0,-3759,0
