timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-18 00:52:56,-60,7,-245,1,2,-1
2024-11-18 00:53:26,-61,6,-245,1,2,-3
2024-11-18 00:53:56,-61,4,-243,0,2,-2
2024-11-18 00:54:26,-61,3,-240,0,1,-2
2024-11-18 00:54:56,-60,1,-235,0,1,-3
2024-11-18 00:55:26,-59,0,-229,0,0,-4
2024-11-18 00:55:56,-59,0,-221,0,0,-4
2024-11-18 00:56:26,-57,-1,-211,0,-1,-3
2024-11-18 00:56:56,-56,-2,-202,1,-2,-4
2024-11-18 00:57:26,-55,-2,-193,1,0,-2
2024-11-18 00:57:56,-55,-2,-185,1,-1,-3
2024-11-18 00:58:26,-54,-2,-179,0,-1,-1
2024-11-18 00:58:56,-53,-2,-173,0,-1,-2
2024-11-18 00:59:26,-52,-2,-168,0,0,-2
2024-11-18 00:59:57,-52,-1,-162,1,0,-2
2024-11-18 01:00:27,-51,-2,-157,1,0,-2
2024-11-18 01:00:57,-50,-2,-153,0,-1,-1
2024-11-18 01:01:27,-49,-2,-149,-1,0,-1
2024-11-18 01:01:57,-47,-2,-148,0,0,1
2024-11-18 01:02:27,-46,-2,-149,-1,0,2
2024-11-18 01:02:57,-45,-2,-153,0,0,3
2024-11-18 01:03:27,-44,-2,-158,0,-1,4
2024-11-18 01:03:57,-43,-1,-163,-2,-1,2
2024-11-18 01:04:27,-41,0,-168,-1,0,4
2024-11-18 01:04:57,-40,0,-174,-1,0,3
2024-11-18 01:05:27,-43,1,-176,-1,0,3
2024-11-18 01:05:57,-43,2,-176,-1,0,4
2024-11-18 01:06:27,-42,2,-174,-1,0,3
2024-11-18 01:06:57,-40,2,-169,-2,0,3
2024-11-18 01:07:27,-40,2,-160,-1,0,3
2024-11-18 01:07:57,-39,3,-151,-1,1,2
2024-11-18 01:08:27,-38,4,-139,-2,1,4
2024-11-18 01:08:57,-37,4,-126,-2,0,3
2024-11-18 01:09:27,-36,4,-115,-1,0,2
2024-11-18 01:09:57,-35,4,-105,-1,0,2
2024-11-18 01:10:27,-34,4,-95,-1,0,2
2024-11-18 01:10:57,-33,3,-84,-1,0,1
2024-11-18 01:11:27,-32,3,-74,0,0,2
2024-11-18 01:11:57,-31,2,-66,-1,0,2
2024-11-18 01:12:27,-30,0,-60,-1,0,1
2024-11-18 01:12:57,-30,0,-56,-2,0,2
2024-11-18 01:13:27,-30,0,-52,-2,-1,1
2024-11-18 01:13:57,-29,-1,-52,-2,0,2
2024-11-18 01:14:27,-28,0,-53,-3,-1,2
2024-11-18 01:14:57,-27,0,-54,-2,-1,3
2024-11-18 01:15:27,-26,0,-57,-2,0,2
2024-11-18 01:16:12,-24,-1,-62,-3,0,4
2024-11-18 01:16:42,-23,-1,-66,-2,-1,3
2024-11-18 01:17:12,-22,-2,-69,-4,-1,4
2024-11-18 01:17:42,-22,-3,-65,-3,-1,4
2024-11-18 01:18:13,-21,-5,-67,-4,-1,4
2024-11-18 01:18:43,-20,-6,-74,-3,-2,5
2024-11-18 01:19:13,-19,-6,-82,-3,-1,4
2024-11-18 01:19:43,-18,-7,-90,-4,-1,5
2024-11-18 01:20:13,-17,-8,-97,-3,-1,5
2024-11-18 01:20:43,-15,-8,-106,-4,-2,4
2024-11-18 01:21:13,-15,-8,-112,-4,-2,4
2024-11-18 01:21:43,-14,-7,-118,-5,-3,3
2024-11-18 01:22:13,-13,-6,-124,-4,-2,3
2024-11-18 01:22:43,-13,-6,-129,-4,-2,4
2024-11-18 01:23:13,-12,-6,-133,-2,-1,2
2024-11-18 01:23:43,-13,-7,-135,-3,-2,1
2024-11-18 01:24:13,-14,-6,-135,-1,-1,0
2024-11-18 01:24:43,-15,-5,-133,-1,-2,0
2024-11-18 01:25:13,-17,-4,-130,0,-3,-2
2024-11-18 01:25:43,-21,-2,-125,0,-2,-2
2024-11-18 01:26:13,-25,0,-119,2,-2,-2
2024-11-18 01:26:43,-29,0,-112,1,-2,-3
2024-11-18 01:27:13,-34,0,-105,3,-1,-4
2024-11-18 01:27:43,-38,0,-97,3,-1,-4
2024-11-18 01:28:13,-44,1,-89,3,-1,-3
2024-11-18 01:28:43,-49,1,-81,3,-1,-4
2024-11-18 01:29:13,-55,2,-74,3,-1,-3
2024-11-18 01:29:43,-62,2,-67,4,-1,-3
2024-11-18 01:30:13,-67,1,-61,3,0,-3
