timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-18 02:56:18,96911,0,2,167
2024-11-18 02:56:48,97273,0,2,167
2024-11-18 02:57:18,96911,0,2,167
2024-11-18 02:57:48,97092,0,2,167
2024-11-18 02:58:18,96911,0,2,167
2024-11-18 02:58:48,96911,0,2,167
2024-11-18 02:59:18,97092,0,2,167
2024-11-18 02:59:48,96911,0,2,167
2024-11-18 03:00:18,97092,0,2,167
2024-11-18 03:00:48,96911,0,2,167
2024-11-18 03:01:18,96911,0,2,167
2024-11-18 03:01:48,97092,0,2,167
2024-11-18 03:02:18,97092,0,2,167
2024-11-18 03:02:48,97092,0,2,167
2024-11-18 03:03:18,96911,0,2,167
2024-11-18 03:03:48,97092,0,2,167
2024-11-18 03:04:18,96911,0,2,167
2024-11-18 03:04:48,97092,0,2,167
2024-11-18 03:05:18,97092,0,2,167
2024-11-18 03:05:48,96911,0,2,167
2024-11-18 03:06:18,96911,0,2,167
2024-11-18 03:06:48,97273,0,2,167
2024-11-18 03:07:19,96911,0,2,167
2024-11-18 03:07:49,96911,0,2,167
2024-11-18 03:08:19,96911,0,2,167
2024-11-18 03:08:49,97092,0,2,167
2024-11-18 03:09:19,96911,0,2,167
2024-11-18 03:09:49,97092,0,2,167
2024-11-18 03:10:19,97092,0,2,167
2024-11-18 03:10:49,96911,0,2,167
2024-11-18 03:11:19,97092,0,2,167
2024-11-18 03:11:49,96911,0,2,167
2024-11-18 03:12:19,97092,0,2,167
2024-11-18 03:12:49,96911,0,2,167
2024-11-18 03:13:19,97092,0,2,167
2024-11-18 03:13:49,97092,0,2,167
2024-11-18 03:14:19,97092,0,2,167
2024-11-18 03:14:49,97092,0,2,167
2024-11-18 03:15:19,96911,0,2,167
2024-11-18 03:15:49,96911,0,2,167
2024-11-18 03:16:19,97454,0,2,167
2024-11-18 03:16:49,96911,0,2,167
2024-11-18 03:17:19,97092,0,2,167
2024-11-18 03:17:49,96911,0,2,167
2024-11-18 03:18:19,97092,0,2,167
2024-11-18 03:18:49,96911,0,2,167
2024-11-18 03:19:19,96911,0,2,167
2024-11-18 03:19:49,97092,0,2,167
2024-11-18 03:20:19,97092,0,2,167
2024-11-18 03:20:49,97092,0,2,167
2024-11-18 03:21:19,96848,0,4,167
2024-11-18 03:21:49,96594,0,6,167
2024-11-18 03:22:19,96848,0,4,167
2024-11-18 03:22:49,96816,0,5,167
2024-11-18 03:23:19,96848,0,4,167
2024-11-18 03:23:49,96715,0,8,167
2024-11-18 03:24:19,96559,0,7,167
2024-11-18 03:24:49,96485,0,9,167
2024-11-18 03:25:19,96594,0,6,167
2024-11-18 03:25:50,96594,0,6,167
2024-11-18 03:26:20,96522,0,8,167
2024-11-18 03:26:50,96816,0,5,167
2024-11-18 03:27:20,96629,0,5,167
2024-11-18 03:27:50,96406,0,6,167
2024-11-18 03:28:20,96290,0,9,167
2024-11-18 03:28:50,96559,0,7,167
2024-11-18 03:29:20,96629,0,5,167
2024-11-18 03:29:50,96443,0,5,167
2024-11-18 03:30:20,96522,0,8,167
2024-11-18 03:30:50,96664,0,4,167
2024-11-18 03:31:20,96594,0,6,167
2024-11-18 03:31:50,96559,0,7,167
2024-11-18 03:32:34,97092,0,2,167
2024-11-18 03:33:04,96911,0,2,167
2024-11-18 03:33:34,97092,0,2,167
2024-11-18 03:34:04,96911,0,2,167
2024-11-18 03:34:34,97092,0,2,167
2024-11-18 03:35:04,96911,0,2,167
2024-11-18 03:35:34,97092,0,2,167
2024-11-18 03:36:04,97092,0,2,167
2024-11-18 03:36:34,97092,0,2,167
2024-11-18 03:37:04,97092,0,2,167
2024-11-18 03:37:34,96911,0,2,167
2024-11-18 03:38:04,96911,0,2,167
2024-11-18 03:38:34,96911,0,2,167
2024-11-18 03:39:04,97092,0,2,167
2024-11-18 03:39:34,96911,0,2,167
2024-11-18 03:40:04,96911,0,2,167
2024-11-18 03:40:34,96911,0,2,167
2024-11-18 03:41:04,97092,0,2,167
2024-11-18 03:41:34,97092,0,2,167
2024-11-18 03:42:04,97092,0,2,167
2024-11-18 03:42:34,96911,0,2,167
2024-11-18 03:43:04,97092,0,2,167
2024-11-18 03:43:34,97092,0,2,167
2024-11-18 03:44:05,96911,0,2,167
2024-11-18 03:44:35,97092,0,2,167
2024-11-18 03:45:05,96911,0,2,167
2024-11-18 03:45:35,97092,0,2,167
2024-11-18 03:46:05,97092,0,2,167
2024-11-18 03:46:35,97092,0,2,167
2024-11-18 03:47:05,96911,0,2,167
2024-11-18 03:47:35,96911,0,2,167
2024-11-18 03:48:05,97092,0,2,167
2024-11-18 03:48:35,96911,0,2,167
2024-11-18 03:49:05,97092,0,2,167
2024-11-18 03:49:35,96911,0,2,167
2024-11-18 03:50:05,96911,0,2,167
2024-11-18 03:50:35,97092,0,2,167
2024-11-18 03:51:05,97273,0,2,167
2024-11-18 03:51:35,96911,0,2,167
2024-11-18 03:52:05,97092,0,2,167
2024-11-18 03:52:35,97092,0,2,167
2024-11-18 03:53:05,97092,0,2,167
2024-11-18 03:53:35,96911,0,2,167
2024-11-18 03:54:05,96911,0,2,167
2024-11-18 03:54:35,96911,0,2,167
2024-11-18 03:55:05,96911,0,2,167
2024-11-18 03:55:35,96911,0,2,167
2024-11-18 03:56:05,97092,0,2,167
2024-11-18 03:56:35,96911,0,2,167
2024-11-18 03:57:05,97092,0,2,167
2024-11-18 03:57:35,97092,0,2,167
