timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-18 02:56:18,2,215514,9516,890,0
2024-11-18 02:56:48,2,215544,9516,890,0
2024-11-18 02:57:18,2,215574,9516,890,0
2024-11-18 02:57:48,2,215604,9516,890,0
2024-11-18 02:58:18,2,215634,9516,890,0
2024-11-18 02:58:48,2,215664,9516,890,0
2024-11-18 02:59:18,2,215694,9516,890,0
2024-11-18 02:59:48,2,215724,9516,890,0
2024-11-18 03:00:18,2,215754,9516,890,0
2024-11-18 03:00:48,2,215784,9516,890,0
2024-11-18 03:01:18,2,215814,9516,890,0
2024-11-18 03:01:48,2,215844,9516,890,0
2024-11-18 03:02:18,2,215874,9516,890,0
2024-11-18 03:02:48,2,215904,9516,890,0
2024-11-18 03:03:18,2,215934,9516,890,0
2024-11-18 03:03:48,2,215964,9516,890,0
2024-11-18 03:04:18,2,215994,9516,890,0
2024-11-18 03:04:48,2,216024,9516,890,0
2024-11-18 03:05:18,2,216054,9516,890,0
2024-11-18 03:05:48,2,216084,9516,890,0
2024-11-18 03:06:18,2,216114,9516,890,0
2024-11-18 03:06:48,2,216144,9516,890,0
2024-11-18 03:07:19,2,216174,9516,890,0
2024-11-18 03:07:49,2,216204,9516,890,0
2024-11-18 03:08:19,2,216234,9516,890,0
2024-11-18 03:08:49,2,216264,9516,890,0
2024-11-18 03:09:19,2,216294,9516,890,0
2024-11-18 03:09:49,2,216324,9516,890,0
2024-11-18 03:10:19,2,216354,9516,890,0
2024-11-18 03:10:49,2,216384,9516,890,0
2024-11-18 03:11:19,2,216414,9516,890,0
2024-11-18 03:11:49,2,216444,9516,890,0
2024-11-18 03:12:19,2,216474,9516,890,0
2024-11-18 03:12:49,2,216504,9516,890,0
2024-11-18 03:13:19,2,216534,9516,890,0
2024-11-18 03:13:49,2,216564,9516,890,0
2024-11-18 03:14:19,2,216594,9516,890,0
2024-11-18 03:14:49,2,216624,9516,890,0
2024-11-18 03:15:19,2,216654,9516,890,0
2024-11-18 03:15:49,2,216684,9516,890,0
2024-11-18 03:16:19,2,216714,9516,890,0
2024-11-18 03:16:49,2,216744,9516,890,0
2024-11-18 03:17:19,2,216774,9516,890,0
2024-11-18 03:17:49,2,216804,9516,890,0
2024-11-18 03:18:19,2,216834,9516,890,0
2024-11-18 03:18:49,2,216864,9516,890,0
2024-11-18 03:19:19,2,216894,9516,890,0
2024-11-18 03:19:49,2,216924,9516,890,0
2024-11-18 03:20:19,2,216954,9516,890,0
2024-11-18 03:20:49,2,216984,9516,890,0
2024-11-18 03:21:19,4,217014,9516,890,0
2024-11-18 03:21:49,4,217044,9516,890,0
2024-11-18 03:22:19,4,217074,9516,890,0
2024-11-18 03:22:49,4,217104,9516,890,0
2024-11-18 03:23:19,4,217134,9516,890,0
2024-11-18 03:23:49,4,217164,9516,890,0
2024-11-18 03:24:19,4,217194,9516,890,0
2024-11-18 03:24:49,4,217224,9516,890,0
2024-11-18 03:25:19,4,217254,9516,890,0
2024-11-18 03:25:50,4,217284,9516,890,0
2024-11-18 03:26:20,4,217314,9516,890,0
2024-11-18 03:26:50,4,217344,9516,890,0
2024-11-18 03:27:20,4,217374,9516,890,0
2024-11-18 03:27:50,4,217404,9516,890,0
2024-11-18 03:28:20,4,217434,9516,890,0
2024-11-18 03:28:50,4,217464,9516,890,0
2024-11-18 03:29:20,4,217494,9516,890,0
2024-11-18 03:29:50,4,217524,9516,890,0
2024-11-18 03:30:20,4,217554,9516,890,0
2024-11-18 03:30:50,4,217584,9516,890,0
2024-11-18 03:31:20,4,217614,9516,890,0
2024-11-18 03:31:50,4,217644,9516,890,0
2024-11-18 03:32:34,2,217688,9516,890,0
2024-11-18 03:33:04,2,217718,9516,890,0
2024-11-18 03:33:34,2,217748,9516,890,0
2024-11-18 03:34:04,2,217778,9516,890,0
2024-11-18 03:34:34,2,217808,9516,890,0
2024-11-18 03:35:04,2,217838,9516,890,0
2024-11-18 03:35:34,2,217868,9516,890,0
2024-11-18 03:36:04,2,217898,9516,890,0
2024-11-18 03:36:34,2,217928,9516,890,0
2024-11-18 03:37:04,2,217958,9516,890,0
2024-11-18 03:37:34,2,217988,9516,890,0
2024-11-18 03:38:04,2,218018,9516,890,0
2024-11-18 03:38:34,2,218048,9516,890,0
2024-11-18 03:39:04,2,218078,9516,890,0
2024-11-18 03:39:34,2,218108,9516,890,0
2024-11-18 03:40:04,2,218138,9516,890,0
2024-11-18 03:40:34,2,218168,9516,890,0
2024-11-18 03:41:04,2,218198,9516,890,0
2024-11-18 03:41:34,2,218228,9516,890,0
2024-11-18 03:42:04,2,218258,9516,890,0
2024-11-18 03:42:34,2,218288,9516,890,0
2024-11-18 03:43:04,2,218318,9516,890,0
2024-11-18 03:43:34,2,218348,9516,890,0
2024-11-18 03:44:05,2,218378,9516,890,0
2024-11-18 03:44:35,2,218408,9516,890,0
2024-11-18 03:45:05,2,218438,9516,890,0
2024-11-18 03:45:35,2,218468,9516,890,0
2024-11-18 03:46:05,2,218498,9516,890,0
2024-11-18 03:46:35,2,218528,9516,890,0
2024-11-18 03:47:05,2,218558,9516,890,0
2024-11-18 03:47:35,2,218588,9516,890,0
2024-11-18 03:48:05,2,218618,9516,890,0
2024-11-18 03:48:35,2,218648,9516,890,0
2024-11-18 03:49:05,2,218678,9516,890,0
2024-11-18 03:49:35,2,218708,9516,890,0
2024-11-18 03:50:05,2,218738,9516,890,0
2024-11-18 03:50:35,2,218768,9516,890,0
2024-11-18 03:51:05,2,218798,9516,890,0
2024-11-18 03:51:35,2,218828,9516,890,0
2024-11-18 03:52:05,2,218858,9516,890,0
2024-11-18 03:52:35,2,218888,9516,890,0
2024-11-18 03:53:05,2,218918,9516,890,0
2024-11-18 03:53:35,2,218948,9516,890,0
2024-11-18 03:54:05,2,218978,9516,890,0
2024-11-18 03:54:35,2,219008,9516,890,0
2024-11-18 03:55:05,2,219038,9516,890,0
2024-11-18 03:55:35,2,219068,9516,890,0
2024-11-18 03:56:05,2,219098,9516,890,0
2024-11-18 03:56:35,2,219128,9516,890,0
2024-11-18 03:57:05,2,219158,9516,890,0
2024-11-18 03:57:35,2,219188,9516,890,0
