timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-18 02:56:18,0,0,0,0,0,10520,560,13200,0,-3667,0
2024-11-18 02:56:48,0,0,0,0,0,11410,810,13880,0,-3663,0
2024-11-18 02:57:18,0,0,0,0,0,12220,1140,14650,0,-3642,0
2024-11-18 02:57:48,0,0,0,0,0,13100,1440,15460,0,-3616,0
2024-11-18 02:58:18,0,0,0,0,0,13880,1690,16250,0,-3607,0
2024-11-18 02:58:48,0,0,0,0,0,14640,2020,17100,0,-3578,0
2024-11-18 02:59:18,0,0,0,0,0,15420,2330,17920,0,-3556,0
2024-11-18 02:59:48,0,0,0,0,0,16140,2550,18690,0,-3553,0
2024-11-18 03:00:18,0,0,0,0,0,16690,2860,19300,0,-3528,0
2024-11-18 03:00:48,0,0,0,0,0,17140,3170,19770,0,-3489,0
2024-11-18 03:01:18,0,0,0,0,0,17560,3410,20160,0,-3463,0
2024-11-18 03:01:48,0,0,0,0,0,17930,3500,20330,0,-3451,0
2024-11-18 03:02:18,0,0,0,0,0,18200,3500,20340,0,-3455,0
2024-11-18 03:02:48,0,0,0,0,0,18280,3510,20090,0,-3444,0
2024-11-18 03:03:18,0,0,0,0,0,18290,3460,19680,0,-3443,0
2024-11-18 03:03:48,0,0,0,0,0,18240,3350,19190,0,-3439,0
2024-11-18 03:04:18,0,0,0,0,0,18170,3210,18630,0,-3443,0
2024-11-18 03:04:48,0,0,0,0,0,17990,3020,17910,0,-3450,0
2024-11-18 03:05:18,0,0,0,0,0,17680,2720,16870,0,-3470,0
2024-11-18 03:05:48,0,0,0,0,0,17310,2390,15700,0,-3494,0
2024-11-18 03:06:18,0,0,0,0,0,16900,2060,14490,0,-3517,0
2024-11-18 03:06:48,0,0,0,0,0,16470,1660,13260,0,-3558,0
2024-11-18 03:07:19,0,0,0,0,0,15960,1290,11920,0,-3596,0
2024-11-18 03:07:49,0,0,0,0,0,15440,970,10590,0,-3629,0
2024-11-18 03:08:19,0,1,0,0,-1,14760,640,8850,0,-3659,0
2024-11-18 03:08:49,0,1,0,0,-1,14050,360,7150,0,-3671,0
2024-11-18 03:09:19,0,0,0,0,0,13370,20,5470,0,-3684,0
2024-11-18 03:09:49,0,0,0,0,0,12720,-390,3850,0,-3718,0
2024-11-18 03:10:19,0,0,0,0,0,12070,-710,2360,0,-3739,0
2024-11-18 03:10:49,0,0,0,0,0,11450,-980,930,0,-3757,0
2024-11-18 03:11:19,0,0,0,0,0,10850,-1230,-440,0,-3772,0
2024-11-18 03:11:49,0,0,0,0,0,10230,-1430,-1860,0,-3778,0
2024-11-18 03:12:19,0,0,0,0,0,9600,-1690,-3340,0,-3799,0
2024-11-18 03:12:49,0,0,0,0,0,9000,-1790,-4730,0,-3799,0
2024-11-18 03:13:19,0,0,0,0,0,8420,-1930,-6080,0,-3800,0
2024-11-18 03:13:49,0,0,0,0,0,7830,-2100,-7390,0,-3821,0
2024-11-18 03:14:19,0,0,0,0,0,7290,-2150,-8470,0,-3827,0
2024-11-18 03:14:49,0,0,0,0,0,6750,-2170,-9420,0,-3833,0
2024-11-18 03:15:19,0,0,0,0,0,6300,-2070,-10100,0,-3823,0
2024-11-18 03:15:49,0,0,0,0,0,5920,-1870,-10520,0,-3788,0
2024-11-18 03:16:19,0,0,0,0,0,5520,-1740,-10760,0,-3756,0
2024-11-18 03:16:49,0,0,0,0,0,5130,-1720,-10930,0,-3741,0
2024-11-18 03:17:19,0,0,0,0,0,4730,-1680,-11020,0,-3731,0
2024-11-18 03:17:49,0,0,0,0,0,4360,-1620,-10840,0,-3719,0
2024-11-18 03:18:19,0,1,0,0,1,4050,-1480,-10340,0,-3695,0
2024-11-18 03:18:49,0,1,0,0,1,3750,-1360,-9550,0,-3674,0
2024-11-18 03:19:19,0,1,0,0,1,3490,-1180,-8500,0,-3642,0
2024-11-18 03:19:49,0,1,0,0,1,3230,-1050,-7330,0,-3621,0
2024-11-18 03:20:19,0,1,0,0,1,2980,-840,-5740,0,-3583,0
2024-11-18 03:20:49,0,1,0,0,1,2760,-620,-4050,0,-3535,0
2024-11-18 03:21:19,0,1,0,0,1,3360,-1830,-7490,0,-3545,0
2024-11-18 03:21:49,0,1,0,0,1,3340,-1590,-7080,0,-3542,0
2024-11-18 03:22:19,0,1,0,0,1,3230,-1180,-6020,0,-3519,0
2024-11-18 03:22:49,0,1,0,0,1,3100,-850,-4680,0,-3494,0
2024-11-18 03:23:19,0,1,0,0,1,2950,-490,-2790,0,-3457,0
2024-11-18 03:23:49,0,1,0,0,1,2830,-270,-230,0,-3418,0
2024-11-18 03:24:19,0,1,0,0,1,2720,-190,2720,0,-3398,0
2024-11-18 03:24:49,0,1,0,0,1,2600,-220,5810,0,-3394,0
2024-11-18 03:25:19,0,1,0,0,1,2540,-240,8530,0,-3399,0
2024-11-18 03:25:50,0,1,0,0,1,2470,-230,10650,0,-3407,0
2024-11-18 03:26:20,0,0,0,0,0,2350,-220,12310,0,-3413,0
2024-11-18 03:26:50,0,0,0,0,0,2180,-180,13480,0,-3425,0
2024-11-18 03:27:20,0,0,0,0,0,1990,-20,14360,0,-3418,0
2024-11-18 03:27:50,0,0,0,0,0,1800,-30,14940,0,-3439,0
2024-11-18 03:28:20,0,0,0,0,0,1670,100,15270,0,-3448,0
2024-11-18 03:28:50,0,0,0,0,0,1550,250,15410,0,-3458,0
2024-11-18 03:29:20,0,0,0,0,0,1450,490,15480,0,-3446,0
2024-11-18 03:29:50,0,0,0,0,0,1440,670,15430,0,-3432,0
2024-11-18 03:30:20,0,0,0,0,0,1560,780,15370,0,-3436,0
2024-11-18 03:30:50,0,0,0,0,0,1690,860,15040,0,-3423,0
2024-11-18 03:31:20,0,0,0,0,0,1880,700,14570,0,-3450,0
2024-11-18 03:31:50,0,0,0,0,0,2110,680,13990,0,-3464,0
2024-11-18 03:32:34,0,0,0,0,0,2400,540,12720,0,-3482,0
2024-11-18 03:33:04,0,0,0,0,0,2640,320,11680,0,-3521,0
2024-11-18 03:33:34,0,0,0,0,0,2940,70,8440,0,-3552,0
2024-11-18 03:34:04,0,0,0,0,0,3300,30,6940,0,-3593,0
2024-11-18 03:34:34,0,1,0,0,-1,3650,50,5860,0,-3623,0
