timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-08 02:39:25,-10,0,1,-1,0,0
2024-11-08 02:39:55,-11,-1,3,-1,0,1
2024-11-08 02:40:25,-12,-2,3,-1,0,0
2024-11-08 02:40:55,-14,-2,5,-1,0,1
2024-11-08 02:41:25,-15,-4,6,-1,0,1
2024-11-08 02:41:55,-17,-4,8,-1,1,0
2024-11-08 02:42:25,-19,-3,10,0,0,1
2024-11-08 02:42:55,-20,-2,12,-1,0,0
2024-11-08 02:43:25,-21,-2,13,0,0,0
2024-11-08 02:43:55,-21,-1,13,1,0,0
2024-11-08 02:44:25,-19,0,11,1,0,-1
2024-11-08 02:44:55,-15,0,7,1,0,-2
2024-11-08 02:45:25,-11,0,2,2,0,-2
2024-11-08 02:45:55,-6,1,-3,2,-1,-2
2024-11-08 02:46:26,-2,1,-9,2,-1,-2
2024-11-08 02:46:56,1,3,-14,2,-1,-2
2024-11-08 02:47:26,3,4,-16,1,-1,-1
2024-11-08 02:47:56,4,5,-18,0,-1,-1
2024-11-08 02:48:26,4,7,-16,0,-2,0
2024-11-08 02:48:56,4,9,-13,0,-2,-1
2024-11-08 02:49:26,2,10,-8,0,-2,0
2024-11-08 02:49:56,0,11,-3,0,-3,0
2024-11-08 02:50:26,0,11,0,0,-3,0
2024-11-08 02:50:56,0,10,5,0,-3,0
2024-11-08 02:51:26,-2,9,11,0,-3,0
2024-11-08 02:51:56,-3,8,17,0,-2,0
2024-11-08 02:52:26,-5,8,22,0,-3,0
2024-11-08 02:52:56,-4,8,25,1,-3,-1
2024-11-08 02:53:26,-4,9,27,1,-2,-1
2024-11-08 02:53:56,-7,9,30,0,-3,0
2024-11-08 02:54:26,-11,9,33,0,-3,-1
2024-11-08 02:54:56,-13,8,34,0,-3,0
2024-11-08 02:55:26,-14,9,36,1,-3,0
2024-11-08 02:55:56,-13,9,37,1,-3,0
2024-11-08 02:56:26,-12,10,37,2,-3,0
2024-11-08 02:56:56,-9,11,37,1,-3,0
2024-11-08 02:57:26,-3,12,38,2,-3,0
2024-11-08 02:57:56,2,13,39,1,-2,0
2024-11-08 02:58:26,6,13,39,1,-3,1
2024-11-08 02:58:56,10,12,40,2,-3,1
2024-11-08 02:59:26,14,12,41,0,-3,1
2024-11-08 02:59:56,16,10,40,0,-3,0
2024-11-08 03:00:26,16,9,39,0,-3,-1
2024-11-08 03:00:57,16,8,37,0,-2,0
2024-11-08 03:01:27,17,7,36,0,-2,0
2024-11-08 03:01:57,20,6,37,0,-2,1
2024-11-08 03:02:27,23,7,38,0,-2,2
2024-11-08 03:02:57,28,7,42,1,-2,2
2024-11-08 03:03:27,35,8,49,0,-1,3
2024-11-08 03:03:57,42,8,56,1,-2,3
2024-11-08 03:04:27,49,8,63,0,-2,2
2024-11-08 03:04:57,56,8,71,0,-2,3
2024-11-08 03:05:27,64,9,81,1,-2,4
2024-11-08 03:05:57,73,9,94,0,-2,4
2024-11-08 03:06:27,81,8,105,0,-3,3
2024-11-08 03:06:57,88,8,113,-1,-2,2
2024-11-08 03:07:27,93,8,119,-1,-2,2
2024-11-08 03:07:57,98,8,123,-1,-2,2
2024-11-08 03:08:27,101,7,125,0,-2,1
2024-11-08 03:08:57,104,7,125,-1,-2,-1
2024-11-08 03:09:27,106,6,122,-1,-2,-1
2024-11-08 03:09:57,107,5,117,-1,-2,-3
2024-11-08 03:10:27,106,4,109,-1,-2,-3
2024-11-08 03:10:57,106,3,101,-1,-1,-3
2024-11-08 03:11:27,105,2,93,-1,-1,-3
2024-11-08 03:11:57,104,1,88,-1,-1,-2
2024-11-08 03:12:27,104,0,83,-1,-1,-1
2024-11-08 03:12:57,103,2,78,-1,0,-2
2024-11-08 03:13:27,101,2,70,-1,-1,-3
2024-11-08 03:13:57,99,1,62,-1,-1,-3
2024-11-08 03:14:27,97,1,54,-1,-1,-3
2024-11-08 03:14:57,94,0,46,-1,-1,-3
2024-11-08 03:15:28,91,0,36,-1,0,-3
2024-11-08 03:15:58,88,0,26,-1,-1,-3
2024-11-08 03:16:28,84,-1,16,0,0,-2
2024-11-08 03:16:58,80,-1,7,0,0,-2
2024-11-08 03:17:28,76,-1,-1,0,0,-2
2024-11-08 03:18:22,57,-1,-35,1,1,-1
2024-11-08 03:18:52,54,-1,-38,0,0,-2
2024-11-08 03:19:22,51,-1,-38,0,0,-1
2024-11-08 03:19:52,48,-1,-36,1,0,-2
2024-11-08 03:20:22,44,-1,-31,0,0,-2
2024-11-08 03:20:52,39,-1,-30,1,0,-2
2024-11-08 03:21:22,35,-1,-40,1,0,-3
2024-11-08 03:21:52,32,-1,-57,1,0,-2
2024-11-08 03:22:22,27,-1,-79,1,0,-1
2024-11-08 03:22:52,23,-1,-105,0,0,0
2024-11-08 03:23:22,19,-1,-125,-1,0,3
2024-11-08 03:23:52,13,-1,-138,-1,0,4
2024-11-08 03:24:22,6,0,-148,-2,0,4
2024-11-08 03:24:52,-1,1,-153,-2,-1,5
2024-11-08 03:25:46,-18,3,-149,-4,-1,7
2024-11-08 03:26:16,-28,4,-140,-4,-1,7
2024-11-08 03:26:46,-39,5,-148,-4,-2,8
2024-11-08 03:27:16,-51,4,-127,-6,-2,9
2024-11-08 03:27:46,-66,3,-101,-6,-2,9
2024-11-08 03:28:16,-83,2,-72,-7,-3,10
2024-11-08 03:28:46,-99,1,-45,-7,-2,9
2024-11-08 03:29:16,-115,1,-19,-7,-1,9
2024-11-08 03:29:46,-130,2,4,-6,-1,7
2024-11-08 03:30:16,-140,1,19,-4,-2,6
2024-11-08 03:30:46,-149,2,31,-3,-1,4
2024-11-08 03:31:16,-154,3,40,-2,-1,4
2024-11-08 03:31:47,-157,3,48,-1,-1,2
2024-11-08 03:32:17,-156,3,51,1,0,2
2024-11-08 03:32:47,-150,2,51,3,-1,0
2024-11-08 03:33:17,-143,0,48,5,0,-1
2024-11-08 03:33:47,-133,0,44,6,0,-1
2024-11-08 03:34:17,-122,0,40,6,0,-1
2024-11-08 03:34:47,-109,0,34,7,1,-1
2024-11-08 03:35:17,-93,0,28,8,0,-1
2024-11-08 03:35:47,-76,0,21,8,0,-1
2024-11-08 03:36:17,-62,0,16,7,0,0
2024-11-08 03:36:47,-47,1,12,6,0,0
2024-11-08 03:37:17,-33,2,8,6,-1,0
2024-11-08 03:37:47,-19,4,5,5,0,1
2024-11-08 03:38:17,-6,4,2,5,-1,1
2024-11-08 03:38:47,7,4,0,6,-1,1
2024-11-08 03:39:17,18,4,-1,4,-1,1
2024-11-08 03:39:47,25,4,-2,2,-1,1
2024-11-08 03:40:17,27,3,-4,1,-1,0
2024-11-08 03:40:47,28,2,-5,-1,-1,0
2024-11-08 03:41:17,27,1,-7,-1,-1,1
2024-11-08 03:41:47,26,0,-9,-2,-1,0
2024-11-08 03:42:17,26,0,-10,-1,0,0
2024-11-08 03:42:47,29,0,-10,0,0,2
2024-11-08 03:43:17,36,0,-8,1,0,2
