timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-08 02:39:25,1110,-352,-2204,-9216,-2244,3166,0,0,0,42,-115,9999,4,-12,-9,0,-3670,0
2024-11-08 02:39:55,1067,-334,-2149,-8595,-1282,4948,0,0,0,68,-120,9999,3,-12,-8,0,-3666,0
2024-11-08 02:40:25,1026,-321,-2098,-8909,-841,4464,0,0,0,120,-164,9998,3,-12,-9,0,-3668,0
2024-11-08 02:40:55,988,-306,-2065,-9396,-341,3406,0,0,0,178,-218,9996,3,-11,-9,0,-3670,0
2024-11-08 02:41:25,950,-284,-2036,-8846,-120,4663,0,0,0,204,-260,9995,3,-12,-9,0,-3688,0
2024-11-08 02:41:55,925,-262,-2006,0,0,0,0,0,0,0,0,0,3,-11,-9,0,-3715,0
2024-11-08 02:42:25,909,-241,-1978,0,0,0,0,0,0,0,0,0,3,-11,-9,0,-3716,0
2024-11-08 02:42:55,899,-230,-1957,0,0,0,0,0,0,0,0,0,3,-11,-10,0,-3725,0
2024-11-08 02:43:25,902,-210,-1941,0,0,0,0,0,0,0,0,0,4,-11,-10,0,-3731,0
2024-11-08 02:43:55,911,-189,-1934,0,0,0,0,0,0,0,0,0,4,-11,-10,0,-3723,0
2024-11-08 02:44:25,929,-164,-1926,0,0,0,0,0,0,0,0,0,5,-11,-11,0,-3724,0
2024-11-08 02:44:55,955,-152,-1925,0,0,0,0,0,0,0,0,0,5,-12,-11,0,-3739,0
2024-11-08 02:45:25,995,-137,-1923,0,0,0,0,0,0,0,0,0,6,-11,-12,0,-3730,0
2024-11-08 02:45:55,1032,-126,-1921,0,0,0,0,0,0,0,0,0,6,-12,-12,0,-3713,0
2024-11-08 02:46:26,1077,-107,-1924,0,0,0,0,0,0,0,0,0,6,-13,-12,0,-3731,0
2024-11-08 02:46:56,1136,-98,-1917,0,0,0,0,0,0,0,0,0,6,-13,-11,0,-3728,0
2024-11-08 02:47:26,1206,-88,-1906,0,0,0,0,0,0,0,0,0,5,-13,-11,0,-3737,0
2024-11-08 02:47:56,1291,-84,-1882,0,0,0,0,0,0,0,0,0,4,-14,-11,0,-3732,0
2024-11-08 02:48:26,1377,-77,-1854,0,0,0,0,0,0,0,0,0,4,-14,-10,0,-3730,0
2024-11-08 02:48:56,1474,-70,-1807,0,0,0,0,0,0,0,0,0,4,-15,-10,0,-3710,0
2024-11-08 02:49:26,1568,-61,-1760,0,0,0,0,0,0,0,0,0,4,-15,-9,0,-3690,0
2024-11-08 02:49:56,1649,-50,-1712,0,0,0,0,0,0,0,0,0,4,-16,-10,0,-3667,0
2024-11-08 02:50:26,1734,-41,-1655,0,0,0,0,0,0,0,0,0,4,-16,-10,0,-3650,0
2024-11-08 02:50:56,1824,-37,-1584,0,0,0,0,0,0,0,0,0,4,-16,-10,0,-3654,0
2024-11-08 02:51:26,1912,-27,-1495,0,0,0,0,0,0,0,0,0,4,-16,-10,0,-3658,0
2024-11-08 02:51:56,2002,-23,-1382,0,0,0,0,0,0,0,0,0,4,-16,-10,0,-3673,0
2024-11-08 02:52:26,2099,-12,-1257,0,0,0,0,0,0,0,0,0,4,-16,-10,0,-3667,0
2024-11-08 02:52:56,2185,-4,-1112,0,0,0,0,0,0,0,0,0,5,-17,-11,0,-3681,0
2024-11-08 02:53:26,2268,-2,-961,0,0,0,0,0,0,0,0,0,5,-16,-11,0,-3682,0
2024-11-08 02:53:56,2340,3,-791,0,0,0,0,0,0,0,0,0,3,-17,-11,0,-3670,0
2024-11-08 02:54:26,2408,11,-611,0,0,0,0,0,0,0,0,0,3,-18,-11,0,-3669,0
2024-11-08 02:54:56,2469,22,-409,0,0,0,0,0,0,0,0,0,4,-17,-11,0,-3684,0
2024-11-08 02:55:26,2514,35,-199,0,0,0,0,0,0,0,0,0,5,-18,-11,0,-3686,0
2024-11-08 02:55:56,2547,45,23,0,0,0,0,0,0,0,0,0,5,-18,-10,0,-3692,0
2024-11-08 02:56:26,2569,55,227,0,0,0,0,0,0,0,0,0,6,-18,-11,0,-3684,0
2024-11-08 02:56:56,2580,71,423,0,0,0,0,0,0,0,0,0,5,-19,-11,0,-3677,0
2024-11-08 02:57:26,2572,92,678,0,0,0,0,0,0,0,0,0,6,-19,-11,0,-3670,0
