timestamp,timestamp,dc_id,int16__VOLT_BRDSUP,int16__TEMP_MCU,int16__VIP_INPUT_Voltage,int16__VIP_INPUT_Current,int16__VIP_INPUT_Power,uint16__STAT_CH_ON,uint16__STAT_CH_OCF,int16__VIP_Voltage_VD0,int16__VIP_Current_VD0,int16__VIP_Voltage_VD4,int16__VIP_Current_VD4,int16__VIP_Voltage_VD6,int16__VIP_Current_VD6,int16__VIP_Voltage_VD7,int16__VIP_Current_VD7,int16__VIP_Voltage_VD8,int16__VIP_Current_VD8,int16__VIP_Voltage_VD9,int16__VIP_Current_VD9,int16__VIP_Voltage_VD10,int16__VIP_Current_VD10,int16__VIP_Voltage_VD11,int16__VIP_Current_VD11
2024-12-04 10:25:30,EPS_2,0,803,0,0,0,65535,0,772,9,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:26:00,EPS_2,0,803,0,0,0,65535,0,773,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:26:30,EPS_2,0,803,0,0,0,65535,0,773,6,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:27:00,EPS_2,0,802,0,0,0,65535,0,771,6,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:27:30,EPS_2,0,802,0,0,0,65535,0,772,9,860,5,912,1,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:28:00,EPS_2,0,803,0,0,0,65535,0,771,8,860,4,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:28:30,EPS_2,0,802,0,0,0,65535,0,772,9,860,6,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:29:00,EPS_2,0,803,0,0,0,65535,0,771,6,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:29:30,EPS_2,0,803,0,0,0,65535,0,772,6,859,4,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:30:00,EPS_2,0,802,0,0,0,65535,0,772,6,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:30:30,EPS_2,0,803,0,0,0,65535,0,771,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:31:00,EPS_2,0,803,0,0,0,65535,0,772,7,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:31:30,EPS_2,0,802,0,0,0,65535,0,772,7,860,6,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:32:00,EPS_2,0,802,0,0,0,65535,0,772,5,859,5,912,1,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:32:30,EPS_2,0,803,0,0,0,65535,0,772,6,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:33:00,EPS_2,0,803,0,0,0,65535,0,773,9,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:33:30,EPS_2,0,803,0,0,0,65535,0,771,6,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:34:00,EPS_2,0,803,0,0,0,65535,0,772,9,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:34:30,EPS_2,0,802,0,0,0,65535,0,772,6,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:35:00,EPS_2,0,802,0,0,0,65535,0,772,5,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:35:30,EPS_2,0,802,0,0,0,65535,0,771,6,859,4,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:36:01,EPS_2,0,802,0,0,0,65535,0,772,9,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:36:31,EPS_2,0,802,0,0,0,65535,0,773,5,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:37:01,EPS_2,0,802,0,0,0,65535,0,772,9,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:37:31,EPS_2,0,802,0,0,0,65535,0,771,6,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:38:01,EPS_2,0,803,0,0,0,65535,0,772,6,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:38:31,EPS_2,0,803,0,0,0,65535,0,772,9,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-04 10:39:01,EPS_2,0,802,0,0,0,65535,0,772,8,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:04:54,EPS_2,0,799,0,0,0,65535,0,772,9,859,6,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:05:24,EPS_2,0,799,0,0,0,65535,0,771,6,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:05:54,EPS_2,0,799,0,0,0,65535,0,772,9,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:06:24,EPS_2,0,799,0,0,0,65535,0,772,8,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:06:54,EPS_2,0,799,0,0,0,65535,0,772,8,859,5,913,1,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:07:24,EPS_2,0,799,0,0,0,65535,0,771,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:07:54,EPS_2,0,799,0,0,0,65535,0,773,9,860,4,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:08:24,EPS_2,0,799,0,0,0,65535,0,771,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:08:54,EPS_2,0,799,0,0,0,65535,0,772,6,859,6,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-12-02 16:09:24,EPS_2,0,799,0,0,0,65535,0,771,8,859,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
