timestamp,timestamp,dc_id,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-12-04 10:26:00,EPS_1,96911,0,2,166
2024-12-04 10:26:30,EPS_1,97273,0,2,166
2024-12-04 10:27:00,EPS_1,96911,0,2,166
2024-12-04 10:27:30,EPS_1,97092,0,2,166
2024-12-04 10:28:00,EPS_1,97092,0,2,166
2024-12-04 10:28:30,EPS_1,96911,0,2,166
2024-12-04 10:29:00,EPS_1,96911,0,2,166
2024-12-04 10:29:30,EPS_1,97092,0,2,166
2024-12-04 10:30:00,EPS_1,97092,0,2,166
2024-12-04 10:30:30,EPS_1,96911,0,2,166
2024-12-04 10:31:00,EPS_1,97454,0,2,166
2024-12-04 10:31:30,EPS_1,96911,0,2,166
2024-12-04 10:32:00,EPS_1,97273,0,2,166
2024-12-04 10:32:30,EPS_1,96911,0,2,166
2024-12-04 10:33:00,EPS_1,96911,0,2,166
2024-12-04 10:33:30,EPS_1,97092,0,2,166
2024-12-04 10:34:00,EPS_1,96911,0,2,166
2024-12-04 10:34:30,EPS_1,96911,0,2,166
2024-12-04 10:35:00,EPS_1,96911,0,2,166
2024-12-04 10:35:30,EPS_1,96911,0,2,166
2024-12-04 10:36:00,EPS_1,97092,0,2,166
2024-12-04 10:36:31,EPS_1,97273,0,2,166
2024-12-04 10:37:01,EPS_1,96911,0,2,166
2024-12-04 10:37:31,EPS_1,97092,0,2,166
2024-12-04 10:38:01,EPS_1,97092,0,2,166
2024-12-04 10:38:31,EPS_1,97092,0,2,166
2024-12-04 10:39:01,EPS_1,97092,0,2,166
2024-12-02 16:04:54,EPS_1,96911,0,2,165
2024-12-02 16:05:24,EPS_1,96911,0,2,165
2024-12-02 16:05:54,EPS_1,96911,0,2,165
2024-12-02 16:06:24,EPS_1,97092,0,2,165
2024-12-02 16:06:54,EPS_1,96911,0,2,165
2024-12-02 16:07:24,EPS_1,97092,0,2,165
2024-12-02 16:07:54,EPS_1,96911,0,2,165
2024-12-02 16:08:24,EPS_1,96911,0,2,165
2024-12-02 16:08:54,EPS_1,97092,0,2,165
2024-12-02 16:09:24,EPS_1,96911,0,2,165
2024-12-02 16:09:54,EPS_1,96911,0,2,165
2024-12-02 16:10:24,EPS_1,97092,0,2,165
2024-12-02 16:10:54,EPS_1,97092,0,2,165
2024-12-02 16:11:24,EPS_1,96911,0,2,165
2024-12-02 16:11:54,EPS_1,96911,0,2,165
2024-12-02 16:12:24,EPS_1,96911,0,2,165
2024-12-02 16:12:54,EPS_1,96911,0,2,165
2024-12-02 16:13:24,EPS_1,97092,0,2,165
2024-12-02 16:13:54,EPS_1,97092,0,2,165
2024-12-02 16:14:24,EPS_1,97092,0,2,165
2024-12-02 16:14:54,EPS_1,97092,0,2,165
2024-12-02 16:15:24,EPS_1,97092,0,2,165
2024-12-02 16:15:54,EPS_1,97092,0,2,165
2024-12-02 16:16:24,EPS_1,97092,0,2,165
2024-12-02 16:16:54,EPS_1,97092,0,2,165
2024-12-02 16:17:24,EPS_1,97454,0,2,165
2024-12-02 16:17:54,EPS_1,97092,0,2,165
2024-12-02 16:18:24,EPS_1,97092,0,2,165
2024-12-02 16:18:54,EPS_1,97092,0,2,165
2024-12-02 16:19:24,EPS_1,97092,0,2,165
2024-12-02 16:19:54,EPS_1,96911,0,2,165
2024-12-02 16:20:24,EPS_1,97092,0,2,165
2024-12-02 16:20:54,EPS_1,96911,0,2,165
2024-12-02 16:21:24,EPS_1,96911,0,2,165
2024-12-02 16:21:54,EPS_1,97273,0,2,165
2024-12-02 16:22:25,EPS_1,96911,0,2,165
2024-12-02 16:22:55,EPS_1,96911,0,2,165
2024-12-02 16:23:25,EPS_1,97092,0,2,165
2024-12-02 16:23:55,EPS_1,97092,0,2,165
2024-12-02 16:24:25,EPS_1,97273,0,2,165
2024-12-02 16:24:55,EPS_1,97273,0,2,165
2024-12-02 16:25:25,EPS_1,97273,0,2,165
2024-12-02 16:25:55,EPS_1,97273,0,2,165
2024-12-02 16:26:25,EPS_1,97092,0,2,165
2024-12-02 16:26:55,EPS_1,96911,0,2,165
2024-12-02 16:27:25,EPS_1,97273,0,2,165
2024-12-02 16:27:55,EPS_1,97092,0,2,165
2024-12-02 16:28:25,EPS_1,97092,0,2,165
2024-12-02 16:28:55,EPS_1,97092,0,2,165
2024-12-02 16:29:25,EPS_1,97092,0,2,165
2024-12-02 16:29:55,EPS_1,97092,0,2,165
2024-12-02 16:30:25,EPS_1,97273,0,2,165
2024-12-02 16:30:55,EPS_1,97273,0,2,165
2024-12-02 16:31:25,EPS_1,97273,0,2,165
2024-12-02 16:31:55,EPS_1,96911,0,2,165
2024-12-02 16:32:25,EPS_1,96911,0,2,165
2024-12-02 16:32:55,EPS_1,96911,0,2,165
2024-12-02 16:33:25,EPS_1,97092,0,2,165
2024-12-02 16:33:55,EPS_1,97092,0,2,165
2024-12-02 16:34:25,EPS_1,96911,0,2,165
2024-12-02 16:34:55,EPS_1,97454,0,2,165
2024-12-02 16:35:25,EPS_1,97092,0,2,165
2024-12-02 16:35:55,EPS_1,96911,0,2,165
2024-12-02 16:36:25,EPS_1,96911,0,2,165
2024-12-02 16:36:55,EPS_1,96911,0,2,165
2024-12-02 16:37:25,EPS_1,97092,0,2,165
2024-12-02 16:37:55,EPS_1,97092,0,2,165
2024-12-02 16:38:25,EPS_1,97454,0,2,165
2024-12-02 16:38:55,EPS_1,97092,0,2,165
2024-12-02 16:39:25,EPS_1,97092,0,2,165
2024-12-02 16:39:56,EPS_1,97092,0,2,165
2024-12-02 16:40:26,EPS_1,97092,0,2,165
2024-12-02 16:40:56,EPS_1,97273,0,2,165
2024-12-02 16:41:26,EPS_1,96911,0,2,165
2024-12-02 16:41:56,EPS_1,97092,0,2,165
2024-12-02 16:42:26,EPS_1,97092,0,2,165
2024-12-02 16:42:56,EPS_1,96911,0,2,165
2024-12-02 16:43:26,EPS_1,97092,0,2,165
2024-12-02 16:43:56,EPS_1,96911,0,2,165
2024-12-02 16:44:26,EPS_1,96911,0,2,165
2024-12-02 16:44:56,EPS_1,97273,0,2,165
2024-12-02 16:45:26,EPS_1,97273,0,2,165
2024-12-02 16:45:56,EPS_1,96911,0,2,165
2024-12-02 16:46:26,EPS_1,97092,0,2,165
2024-12-02 16:46:56,EPS_1,97092,0,2,165
2024-12-02 16:47:26,EPS_1,97454,0,2,165
2024-12-02 16:47:56,EPS_1,97092,0,2,165
2024-12-02 16:48:26,EPS_1,97092,0,2,165
2024-12-02 16:48:56,EPS_1,97092,0,2,165
2024-12-02 16:49:26,EPS_1,96911,0,2,165
2024-12-02 16:49:56,EPS_1,97092,0,2,165
2024-12-02 16:50:26,EPS_1,97092,0,2,165
2024-12-02 16:50:56,EPS_1,97092,0,2,165
2024-12-02 16:51:26,EPS_1,97273,0,2,165
2024-12-02 16:51:56,EPS_1,97092,0,2,165
2024-12-02 16:52:26,EPS_1,97092,0,2,165
2024-12-02 16:52:56,EPS_1,97092,0,2,165
