timestamp,timestamp,dc_id,TASK_MONITOR_TASK,TASK_MONITOR_EXEH_PERSISTOR,TASK_MONITOR_APP_TASK,TASK_MONITOR_SERVICES,TASK_MONITOR_SD_MANAGER,TASK_INSTRUMENTS,TASK_MONITOR_S_X_BAND,TASK_MONITOR_CUBEADCS,TASK_MONITOR_CUBEADCS_FHANDL,TASK_MONITOR_GNSS,TASK_PAYLOAD_SCHEDULER,TASK_TELEMETRY,TASK_TELEMETRY_FILE_SINK,TASK_MONITOR_SP,TASK_MACDRV_DISPATCHER,TASK_MACTL_DISPATCHER,TASK_FWUPD_HANDLER,TASK_ESSA_SP_HANDLER,TASK_NVM,TASK_DATACACHE,TASK_ADCS_TLM,TASK_CONOPS_PERIODIC_EV,TASK_MONITOR_PAYLOAD_CTRL,TASK_BEACONS,TASK_EPS_CTRL,TASK_EPS_I,TASK_EPS_II,TASK_EPS_M,TASK_SYS_CLOCK,TASK_MONITOR_ES_ADCS,TASK_ACTUATOR_CONTROL_SERVICE,TASK_SDS,TASK_AOCS_CNTRL,TASK_SXBAND_SCHED,TASK_CRYPTO_SRV,TASK_MONITOR_TASKS_NUMBER
2024-12-04 10:25:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:26:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:26:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:27:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:27:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:28:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:28:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:29:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:29:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:30:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:30:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:31:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:31:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:32:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:32:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1288,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:33:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:33:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:34:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:34:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:35:00,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:35:30,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:36:01,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:36:31,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
2024-12-04 10:37:01,TaskStats,464,1364,496,2376,572,11372,-1,1552,3924,-1,-1,2116,1052,-1,980,3712,2340,3980,2320,2388,1252,876,2812,1928,1488,-1,-1,536,-1,-1,908,-1,1296,-1,9812,-1
