timestamp,timestamp,dc_id,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-12-02 16:30:25,ADCS_0,2101,39,132,0,0,0,0,0,0,0,0,0,-2,-2,5,0,-3719,0
2024-12-02 16:30:55,ADCS_0,2132,71,264,0,0,0,0,0,0,0,0,0,-3,-2,5,0,-3724,0
2024-12-02 16:31:25,ADCS_0,2158,112,401,0,0,0,0,0,0,0,0,0,-2,-2,5,0,-3703,0
2024-12-02 16:31:55,ADCS_0,2177,148,537,0,0,0,0,0,0,0,0,0,-2,-2,6,0,-3688,0
2024-12-02 16:32:25,ADCS_0,2197,186,663,0,0,0,0,0,0,0,0,0,-2,-2,6,0,-3674,0
2024-12-02 16:32:55,ADCS_0,2216,230,801,0,0,0,0,0,0,0,0,0,-1,-1,7,0,-3654,0
2024-12-02 16:33:25,ADCS_0,2233,276,939,0,0,0,0,0,0,0,0,0,-2,-2,6,0,-3620,0
2024-12-02 16:33:55,ADCS_0,2251,316,1067,0,0,0,0,0,0,0,0,0,-3,-1,6,0,-3600,0
2024-12-02 16:34:25,ADCS_0,2270,359,1208,0,0,0,0,0,0,0,0,0,-3,-1,6,0,-3589,0
2024-12-02 16:34:55,ADCS_0,2282,400,1347,0,0,0,0,0,0,0,0,0,-4,-1,5,0,-3611,0
2024-12-02 16:35:25,ADCS_0,2274,437,1494,0,0,0,0,0,0,0,0,0,-5,-1,5,0,-3641,0
2024-12-02 16:35:55,ADCS_0,2246,470,1670,0,0,0,0,0,0,0,0,0,-6,-1,4,0,-3670,0
2024-12-02 16:36:25,ADCS_0,2204,500,1872,0,0,0,0,0,0,0,0,0,-6,-2,3,0,-3684,0
2024-12-02 16:36:55,ADCS_0,2142,530,2076,0,0,0,0,0,0,0,0,0,-6,-2,3,0,-3689,0
2024-12-02 16:37:25,ADCS_0,2071,552,2270,0,0,0,0,0,0,0,0,0,-6,-3,2,0,-3673,0
2024-12-02 16:37:55,ADCS_0,1995,565,2458,0,0,0,0,0,0,0,0,0,-6,-3,1,0,-3661,0
2024-12-02 16:38:25,ADCS_0,1930,567,2623,0,0,0,0,0,0,0,0,0,-5,-4,0,0,-3647,0
2024-12-02 16:38:55,ADCS_0,1859,564,2791,0,0,0,0,0,0,0,0,0,-5,-4,0,0,-3643,0
2024-12-02 16:39:25,ADCS_0,1787,559,2955,0,0,0,0,0,0,0,0,0,-5,-4,0,0,-3648,0
2024-12-02 16:39:56,ADCS_0,1720,556,3105,0,0,0,0,0,0,0,0,0,-3,-4,1,0,-3652,0
2024-12-02 16:40:26,ADCS_0,1652,559,3247,0,0,0,0,0,0,0,0,0,-3,-5,1,0,-3655,0
2024-12-02 16:40:56,ADCS_0,1591,557,3367,0,0,0,0,0,0,0,0,0,-3,-5,2,0,-3661,0
2024-12-02 16:41:26,ADCS_0,1526,557,3495,0,0,0,0,0,0,0,0,0,-2,-6,4,0,-3661,0
2024-12-02 16:41:56,ADCS_0,1465,544,3616,0,0,0,0,0,0,0,0,0,-2,-5,4,0,-3642,0
2024-12-02 16:42:26,ADCS_0,1424,531,3728,0,0,0,0,0,0,0,0,0,-2,-5,5,0,-3616,0
2024-12-02 16:42:56,ADCS_0,1399,524,3821,0,0,0,0,0,0,0,0,0,-2,-6,5,0,-3611,0
2024-12-02 16:43:26,ADCS_0,1356,504,3920,0,0,0,0,0,0,0,0,0,-2,-5,6,0,-3636,0
2024-12-02 16:43:56,ADCS_0,1303,501,4002,0,0,0,0,0,0,0,0,0,-2,-5,6,0,-3646,0
2024-12-02 16:44:26,ADCS_0,1236,491,4099,0,0,0,0,0,0,0,0,0,-2,-5,7,0,-3648,0
2024-12-02 16:44:56,ADCS_0,1166,486,4177,0,0,0,0,0,0,0,0,0,-2,-5,8,0,-3615,0
2024-12-02 16:45:26,ADCS_0,1108,479,4249,0,0,0,0,0,0,0,0,0,-2,-5,9,0,-3584,0
2024-12-02 16:45:56,ADCS_0,1057,475,4313,0,0,0,0,0,0,0,0,0,-3,-5,8,0,-3561,0
2024-12-02 16:46:26,ADCS_0,1016,481,4367,0,0,0,0,0,0,0,0,0,-3,-5,9,0,-3539,0
2024-12-02 16:46:56,ADCS_0,981,481,4406,0,0,0,0,0,0,0,0,0,-3,-5,9,0,-3530,0
2024-12-02 16:47:26,ADCS_0,932,477,4448,0,0,0,0,0,0,0,0,0,-3,-4,9,0,-3519,0
2024-12-02 16:47:56,ADCS_0,884,482,4484,0,0,0,0,0,0,0,0,0,-4,-4,9,0,-3516,0
2024-12-02 16:48:26,ADCS_0,824,485,4517,0,0,0,0,0,0,0,0,0,-4,-4,8,0,-3507,0
2024-12-02 16:48:56,ADCS_0,763,477,4544,0,0,0,0,0,0,0,0,0,-5,-4,8,0,-3500,0
2024-12-02 16:49:26,ADCS_0,705,471,4563,0,0,0,0,0,0,0,0,0,-5,-5,7,0,-3503,0
2024-12-02 16:49:56,ADCS_0,637,465,4576,0,0,0,0,0,0,0,0,0,-4,-4,5,0,-3523,0
2024-12-02 16:50:26,ADCS_0,561,472,4587,0,0,0,0,0,0,0,0,0,-5,-4,4,0,-3521,0
2024-12-02 16:50:56,ADCS_0,493,495,4598,0,0,0,0,0,0,0,0,0,-5,-4,4,0,-3510,0
2024-12-02 16:51:26,ADCS_0,444,516,4596,0,0,0,0,0,0,0,0,0,-5,-4,3,0,-3495,0
2024-12-02 16:51:56,ADCS_0,406,557,4589,0,0,0,0,0,0,0,0,0,-6,-5,3,0,-3502,0
2024-12-02 16:52:26,ADCS_0,369,594,4588,0,0,0,0,0,0,0,0,0,-5,-4,4,0,-3505,0
