timestamp,timestamp,dc_id,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-12-04 10:26:00,OBC_0,1,15571,9843,890,0
2024-12-04 10:26:30,OBC_0,1,15601,9843,890,0
2024-12-04 10:27:00,OBC_0,1,15631,9843,890,0
2024-12-04 10:27:30,OBC_0,1,15661,9843,890,0
2024-12-04 10:28:00,OBC_0,1,15691,9843,890,0
2024-12-04 10:28:30,OBC_0,1,15721,9843,890,0
2024-12-04 10:29:00,OBC_0,1,15751,9843,890,0
2024-12-04 10:29:30,OBC_0,1,15781,9843,890,0
2024-12-04 10:30:00,OBC_0,1,15811,9843,890,0
2024-12-04 10:30:30,OBC_0,1,15841,9843,890,0
2024-12-04 10:31:00,OBC_0,1,15871,9843,890,0
2024-12-04 10:31:30,OBC_0,1,15901,9843,890,0
2024-12-04 10:32:00,OBC_0,1,15931,9843,890,0
2024-12-04 10:32:30,OBC_0,1,15961,9843,890,0
2024-12-04 10:33:00,OBC_0,1,15991,9843,890,0
2024-12-04 10:33:30,OBC_0,1,16021,9843,890,0
2024-12-04 10:34:00,OBC_0,1,16051,9843,890,0
2024-12-04 10:34:30,OBC_0,1,16081,9843,890,0
2024-12-04 10:35:00,OBC_0,1,16111,9843,890,0
2024-12-04 10:35:30,OBC_0,1,16141,9843,890,0
2024-12-04 10:36:01,OBC_0,1,16171,9843,890,0
2024-12-04 10:36:31,OBC_0,1,16201,9843,890,0
2024-12-04 10:37:01,OBC_0,1,16231,9843,890,0
2024-12-04 10:37:31,OBC_0,1,16261,9843,890,0
2024-12-04 10:38:01,OBC_0,1,16291,9843,890,0
2024-12-04 10:38:31,OBC_0,1,16321,9843,890,0
2024-12-04 10:39:01,OBC_0,1,16351,9843,890,0
2024-12-02 16:04:54,OBC_0,2,148326,9836,890,0
2024-12-02 16:05:24,OBC_0,2,148356,9836,890,0
2024-12-02 16:05:54,OBC_0,2,148386,9836,890,0
2024-12-02 16:06:24,OBC_0,2,148416,9836,890,0
2024-12-02 16:06:54,OBC_0,2,148446,9836,890,0
2024-12-02 16:07:24,OBC_0,2,148476,9836,890,0
2024-12-02 16:07:54,OBC_0,2,148506,9836,890,0
2024-12-02 16:08:24,OBC_0,2,148536,9836,890,0
2024-12-02 16:08:54,OBC_0,2,148566,9836,890,0
2024-12-02 16:09:24,OBC_0,2,148596,9836,890,0
2024-12-02 16:09:54,OBC_0,2,148626,9836,890,0
2024-12-02 16:10:24,OBC_0,2,148656,9836,890,0
2024-12-02 16:10:54,OBC_0,2,148686,9836,890,0
2024-12-02 16:11:24,OBC_0,2,148716,9836,890,0
2024-12-02 16:11:54,OBC_0,2,148746,9836,890,0
2024-12-02 16:12:24,OBC_0,2,148776,9836,890,0
2024-12-02 16:12:54,OBC_0,2,148806,9836,890,0
2024-12-02 16:13:24,OBC_0,2,148836,9836,890,0
2024-12-02 16:13:54,OBC_0,2,148866,9836,890,0
