timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-18 03:58:05,-3009,352,-1384,60,0,-10000,2801,410,-9591,424,-819,9957,5,-9,0,0,-3555,0
2024-11-18 03:58:35,-2970,389,-1516,2645,681,-9620,2566,350,-9659,417,-739,9964,4,-8,1,0,-3583,0
2024-11-18 03:59:05,-2919,421,-1664,2804,280,-9595,2351,297,-9715,406,-711,9966,5,-7,0,0,-3584,0
2024-11-18 03:59:35,-2871,458,-1810,641,-20,-9979,2152,246,-9763,424,-727,9965,5,-7,-1,0,-3572,0
2024-11-18 04:00:05,-2816,501,-1942,1282,120,-9917,1913,215,-9813,432,-710,9965,5,-6,0,0,-3560,0
2024-11-18 04:00:35,-2766,541,-2067,1262,180,-9918,1671,207,-9857,451,-723,9964,5,-7,-1,0,-3560,0
2024-11-18 04:01:05,-2705,584,-2190,2022,220,-9791,1423,223,-9896,460,-746,9962,3,-7,-2,0,-3550,0
2024-11-18 04:01:35,-2654,625,-2293,40,0,-10000,1215,251,-9923,502,-824,9953,4,-5,-2,0,-3542,0
2024-11-18 04:02:06,-2599,664,-2398,100,20,-9999,957,268,-9951,538,-854,9949,3,-6,-2,0,-3535,0
2024-11-18 04:02:36,-2536,704,-2503,801,461,-9957,704,293,-9971,554,-878,9946,3,-6,-2,0,-3547,0
2024-11-18 04:03:06,-2473,742,-2607,-360,-120,-9993,492,310,-9983,557,-932,9941,5,-4,-2,0,-3557,0
2024-11-18 04:03:36,-2397,773,-2710,2004,1242,-9718,262,267,-9993,517,-869,9949,5,-5,-2,0,-3558,0
2024-11-18 04:04:06,-2325,804,-2815,220,741,-9970,68,236,-9997,519,-875,9948,7,-5,0,0,-3557,0
2024-11-18 04:04:36,-2255,834,-2898,801,-1382,-9872,-119,223,-9997,530,-906,9945,6,-5,-1,0,-3565,0
2024-11-18 04:05:06,-2173,865,-2986,780,-260,-9966,-328,181,-9993,509,-876,9949,6,-5,1,0,-3568,0
2024-11-18 04:05:36,-2090,890,-3074,-1262,220,-9918,-518,124,-9986,467,-805,9957,6,-4,1,0,-3578,0
2024-11-18 04:06:06,-2011,925,-3146,-2824,621,-9573,-718,85,-9974,438,-758,9962,7,-4,0,0,-3578,0
2024-11-18 04:06:36,-1927,963,-3217,-1021,40,-9948,-943,78,-9955,446,-797,9958,5,-5,-1,0,-3599,0
2024-11-18 04:07:06,-1846,996,-3275,220,20,-9998,-1116,73,-9937,424,-826,9957,5,-3,-1,0,-3621,0
2024-11-18 04:07:36,-1749,1030,-3342,0,0,-10000,-1286,63,-9917,366,-828,9959,5,-3,-2,0,-3608,0
2024-11-18 04:08:06,-1672,1052,-3399,-2245,301,-9740,-1468,42,-9892,323,-772,9965,4,-5,-1,0,-3596,0
2024-11-18 04:08:36,-1585,1084,-3446,-1442,-20,-9895,-1681,21,-9858,317,-776,9965,5,-4,0,0,-3598,0
2024-11-18 04:09:06,-1511,1109,-3494,-1142,100,-9934,-1896,-7,-9819,307,-758,9966,5,-4,-1,0,-3605,0
2024-11-18 04:09:36,-1430,1135,-3532,-1602,-80,-9871,-2098,-19,-9777,291,-737,9969,6,-4,1,0,-3624,0
2024-11-18 04:10:06,-1360,1156,-3567,-2966,461,-9539,-2268,-28,-9739,262,-706,9972,6,-3,0,0,-3632,0
2024-11-18 04:10:36,-1287,1184,-3595,-981,-180,-9950,-2492,-29,-9684,270,-739,9969,6,-4,1,0,-3638,0
2024-11-18 04:11:06,-1209,1205,-3623,-2842,-100,-9587,-2681,-38,-9634,241,-694,9973,6,-4,0,0,-3648,0
2024-11-18 04:11:36,-1137,1224,-3648,-2885,0,-9575,-2877,-53,-9577,220,-675,9975,5,-4,1,0,-3659,0
2024-11-18 04:12:06,-1061,1239,-3675,-3324,-100,-9431,-3070,-74,-9517,199,-635,9978,5,-4,0,0,-3669,0
