timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-17 11:30:19,-314,-992,4448,9206,-3702,1241,0,0,0,-447,-2854,9574,7,-8,-9,0,-3683,0
2024-11-17 11:30:49,-332,-992,4458,9431,-380,3304,0,0,0,-405,-2794,9593,7,-7,-9,0,-3661,0
2024-11-17 11:31:19,-343,-968,4474,9722,-2145,942,0,0,0,-375,-2779,9599,7,-9,-8,0,-3654,0
2024-11-17 11:31:49,-360,-939,4483,9633,-2624,-561,0,0,0,-338,-2742,9611,6,-8,-8,0,-3655,0
2024-11-17 11:32:19,-376,-909,4499,9983,-580,80,0,0,0,-288,-2648,9639,6,-8,-8,0,-3670,0
2024-11-17 11:32:49,-403,-878,4509,9956,521,781,0,0,0,-266,-2558,9664,6,-8,-6,0,-3691,0
2024-11-17 11:33:19,-436,-843,4522,9231,-3845,-100,0,0,0,-281,-2503,9677,7,-8,-5,0,-3693,0
2024-11-17 11:33:49,-462,-816,4526,9476,-2785,1563,0,0,0,-245,-2412,9702,6,-8,-5,0,-3703,0
2024-11-17 11:34:19,-492,-791,4527,9965,-260,800,0,0,0,-207,-2399,9706,6,-8,-5,0,-3725,0
2024-11-17 11:34:49,-521,-786,4534,9658,-2204,-1363,0,0,0,-200,-2441,9695,6,-8,-6,0,-3744,0
2024-11-17 11:35:19,-562,-771,4530,9599,-2765,-461,0,0,0,-187,-2404,9705,6,-8,-5,0,-3767,0
2024-11-17 11:35:49,-611,-743,4527,9686,-2402,-640,0,0,0,-178,-2380,9711,6,-8,-5,0,-3780,0
2024-11-17 11:36:19,-655,-721,4519,9928,-1061,-560,0,0,0,-171,-2360,9716,4,-6,-6,0,-3793,0
2024-11-17 11:36:49,-700,-694,4509,9519,-2064,-2265,0,0,0,-175,-2372,9713,5,-6,-5,0,-3794,0
2024-11-17 11:37:19,-741,-671,4497,9335,-2845,-2183,9426,-2760,-1877,-161,-2353,9718,5,-7,-6,0,-3806,0
2024-11-17 11:37:49,-794,-642,4481,8516,-3687,-3727,9374,-2774,-2106,-161,-2356,9717,5,-6,-7,0,-3815,0
2024-11-17 11:38:19,-839,-608,4459,9494,-1843,-2544,9312,-2799,-2336,-147,-2292,9733,5,-6,-7,0,-3829,0
2024-11-17 11:38:49,-904,-565,4432,8970,-1642,-4104,9258,-2804,-2535,-157,-2275,9737,6,-6,-8,0,-3844,0
2024-11-17 11:39:19,-968,-531,4404,9204,-3469,-1805,9210,-2781,-2727,-189,-2181,9757,5,-5,-9,0,-3848,0
2024-11-17 11:39:49,-1030,-494,4368,8811,-3284,-3404,9164,-2761,-2899,-215,-2180,9757,5,-5,-8,0,-3827,0
2024-11-17 11:40:19,-1087,-454,4330,9216,-3326,-2003,9103,-2721,-3119,-213,-2101,9774,5,-5,-8,0,-3819,0
2024-11-17 11:40:49,-1144,-416,4287,9443,-2386,-2266,9047,-2680,-3312,-210,-2060,9783,5,-5,-9,0,-3810,0
2024-11-17 11:41:19,-1198,-374,4239,8911,-3745,-2563,8994,-2604,-3510,-213,-2014,9793,6,-5,-10,0,-3807,0
2024-11-17 11:41:49,-1255,-348,4193,9601,-1884,-2065,8945,-2545,-3674,-212,-1964,9803,5,-5,-10,0,-3806,0
2024-11-17 11:42:19,-1321,-312,4131,8805,-2427,-4072,8912,-2444,-3821,-248,-1954,9804,7,-6,-11,0,-3810,0
2024-11-17 11:42:49,-1399,-276,4063,8555,-2364,-4608,8880,-2332,-3964,-288,-1898,9814,7,-5,-11,0,-3793,0
2024-11-17 11:43:20,-1467,-247,3995,8729,-2222,-4344,8842,-2214,-4112,-312,-1829,9826,8,-6,-13,0,-3769,0
