timestamp,int16__VOLT_BRDSUP,int16__TEMP_MCU,int16__VIP_INPUT_Voltage,int16__VIP_INPUT_Current,int16__VIP_INPUT_Power,uint16__STAT_CH_ON,uint16__STAT_CH_OCF,int16__VIP_Voltage_VD0,int16__VIP_Current_VD0,int16__VIP_Voltage_VD4,int16__VIP_Current_VD4,int16__VIP_Voltage_VD6,int16__VIP_Current_VD6,int16__VIP_Voltage_VD7,int16__VIP_Current_VD7,int16__VIP_Voltage_VD8,int16__VIP_Current_VD8,int16__VIP_Voltage_VD9,int16__VIP_Current_VD9,int16__VIP_Voltage_VD10,int16__VIP_Current_VD10,int16__VIP_Voltage_VD11,int16__VIP_Current_VD11
2024-11-08 04:46:52,0,806,0,0,0,65535,0,772,6,860,4,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:47:22,0,806,0,0,0,65535,0,773,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:47:52,0,806,0,0,0,65535,0,773,8,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:48:22,0,806,0,0,0,65535,0,771,5,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:48:52,0,806,0,0,0,65535,0,772,9,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:49:22,0,806,0,0,0,65535,0,772,5,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:49:52,0,806,0,0,0,65535,0,772,6,859,4,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:50:22,0,806,0,0,0,65535,0,772,5,860,6,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:50:52,0,806,0,0,0,65535,0,771,8,859,4,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:51:22,0,806,0,0,0,65535,0,772,8,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:51:52,0,806,0,0,0,65535,0,773,6,860,6,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:52:22,0,806,0,0,0,65535,0,772,8,860,5,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:52:52,0,806,0,0,0,65535,0,772,5,859,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:53:34,0,807,0,0,0,65535,0,771,6,860,5,911,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:54:04,0,807,0,0,0,65535,0,773,9,859,5,910,31,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:54:34,0,807,0,0,0,65535,0,772,6,859,5,911,36,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:55:04,0,807,0,0,0,65535,0,772,10,859,5,911,34,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:55:34,0,806,0,0,0,65535,0,772,6,859,5,911,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:56:04,0,807,0,0,0,65535,0,773,6,859,5,912,32,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:56:34,0,807,0,0,0,65535,0,773,7,859,5,910,35,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:57:04,0,807,0,0,0,65535,0,772,10,860,5,909,35,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:57:34,0,807,0,0,0,65535,0,772,9,860,5,910,31,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:58:04,0,807,0,0,0,65535,0,772,9,860,4,910,30,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:58:34,0,807,0,0,0,65535,0,772,8,859,5,910,29,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:59:04,0,808,0,0,0,65535,0,772,6,860,5,910,35,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 04:59:34,0,807,0,0,0,65535,0,773,9,860,4,910,32,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:00:04,0,807,0,0,0,65535,0,773,6,859,5,911,36,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:00:34,0,807,0,0,0,65535,0,772,9,860,5,910,33,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:01:19,0,807,0,0,0,65535,0,771,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:01:49,0,807,0,0,0,65535,0,773,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:02:19,0,807,0,0,0,65535,0,772,9,860,4,912,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:02:49,0,807,0,0,0,65535,0,773,6,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:03:19,0,807,0,0,0,65535,0,772,6,859,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:03:49,0,807,0,0,0,65535,0,772,6,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:04:19,0,807,0,0,0,65535,0,771,9,860,5,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:04:49,0,807,0,0,0,65535,0,772,8,859,4,913,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
2024-11-08 05:05:19,0,806,0,0,0,65535,0,772,9,860,5,914,2,0,0,32767,32767,32767,32767,32767,32767,32767,32767
