timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-07 14:55:47,0,0,0,0,0,0
2024-11-07 14:56:17,0,0,0,0,0,0
2024-11-07 14:56:47,0,0,0,0,0,0
2024-11-07 14:57:17,0,0,0,0,0,0
2024-11-07 14:57:47,0,0,0,0,0,0
2024-11-07 14:58:17,0,0,0,0,0,0
2024-11-07 14:58:47,0,0,0,0,0,0
2024-11-07 14:59:17,0,0,0,0,0,0
2024-11-07 14:59:47,0,0,0,0,0,0
2024-11-07 15:00:17,0,0,0,0,0,0
2024-11-07 15:00:47,0,0,0,0,0,0
2024-11-07 15:01:17,0,0,0,0,0,0
2024-11-07 15:01:47,0,0,0,0,0,0
2024-11-07 15:02:17,0,0,0,0,0,0
2024-11-07 15:02:47,0,0,0,0,0,0
2024-11-07 15:03:55,89,0,2,0,-2,-1
2024-11-07 15:04:25,89,-1,0,0,1,-1
2024-11-07 15:04:55,91,-3,-4,0,0,-2
2024-11-07 15:05:25,94,-2,-7,-1,1,-2
2024-11-07 15:05:56,97,0,-11,-1,-2,-1
2024-11-07 15:06:26,0,0,0,0,0,0
2024-11-07 15:06:56,0,0,0,0,0,0
2024-11-07 15:07:26,0,0,0,0,0,0
2024-11-07 15:07:56,0,0,0,0,0,0
2024-11-07 15:08:53,0,0,0,0,0,0
2024-11-07 15:09:23,88,0,1,0,1,-1
2024-11-07 15:09:53,89,-2,-3,0,0,-1
2024-11-07 15:10:23,92,-3,-4,0,0,-2
2024-11-07 15:11:36,93,-3,-5,-1,-21,-1
2024-11-07 15:12:06,93,-3,-5,1,-32,-2
2024-11-07 15:12:36,93,-3,-5,1,-41,-2
2024-11-07 15:13:06,93,-3,-5,1,-54,-1
2024-11-07 15:13:36,93,-3,-5,4,-68,2
2024-11-07 15:14:06,93,-3,-5,5,-79,5
2024-11-07 15:14:36,93,-3,-5,3,-86,8
2024-11-07 15:15:06,93,-3,-5,-3,-89,9
2024-11-07 15:15:36,93,-3,-5,-6,-91,10
2024-11-07 15:16:06,93,-3,-5,-6,-93,10
2024-11-07 15:16:36,93,-3,-5,-3,-95,10
2024-11-07 15:17:06,93,-3,-5,-1,-97,11
2024-11-07 15:17:59,93,-3,-5,-2,-99,11
2024-11-07 15:18:29,93,-3,-5,-5,-100,11
2024-11-07 15:18:59,93,-3,-5,-6,-99,11
2024-11-07 15:19:29,93,-3,-5,-5,-99,10
2024-11-07 15:19:59,93,-3,-5,-1,-100,11
2024-11-07 15:20:29,93,-3,-5,2,-99,13
2024-11-07 15:20:59,93,-3,-5,4,-99,14
2024-11-07 15:21:29,93,-3,-5,-1,-98,14
2024-11-07 15:21:59,93,-3,-5,-7,-99,14
2024-11-07 15:22:29,93,-3,-5,-9,-98,13
2024-11-07 15:22:59,93,-3,-5,-7,-99,11
2024-11-07 15:23:30,93,-3,-5,-6,-100,10
2024-11-07 15:24:00,93,-3,-5,-4,-100,10
2024-11-07 15:24:30,93,-3,-5,-4,-101,10
2024-11-07 15:25:00,93,-3,-5,-4,-101,11
2024-11-07 15:25:30,93,-3,-5,-3,-101,12
