timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-07 14:56:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:56:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:57:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:57:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:58:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:58:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:59:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 14:59:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:00:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:00:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:01:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:01:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:02:17,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:02:47,0,0,0,0,0,0,0,0,0,0,0
2024-11-07 15:03:55,0,0,0,0,0,10240,130,430,0,54,0
2024-11-07 15:04:25,0,0,0,0,0,10240,-210,-170,0,54,0
2024-11-07 15:04:55,0,0,0,0,0,10510,-440,-510,0,54,0
2024-11-07 15:05:25,0,0,0,0,0,10860,-340,-900,0,-54,0
2024-11-07 15:05:56,0,0,0,0,0,11210,-70,-1340,0,-54,0
2024-11-07 15:06:26,0,0,0,0,0,0,0,0,0,9,0
2024-11-07 15:06:56,0,0,0,0,0,0,0,0,0,9,0
2024-11-07 15:07:26,0,0,0,0,0,0,0,0,0,9,0
2024-11-07 15:07:56,0,0,0,0,0,0,0,0,0,9,0
2024-11-07 15:08:53,0,0,0,0,0,0,0,0,0,9,0
2024-11-07 15:09:23,0,0,0,0,0,10100,-40,-30,0,-9,0
2024-11-07 15:09:53,0,0,0,0,0,10250,-310,-450,0,54,0
2024-11-07 15:10:23,0,0,0,0,0,10650,-520,-580,0,54,0
2024-11-07 15:11:36,0,3,0,-3,0,10770,-440,-650,0,-45,0
2024-11-07 15:12:06,0,5,0,-5,0,10770,-440,-650,0,-45,0
2024-11-07 15:12:36,0,7,0,-7,0,10770,-440,-650,0,-45,0
2024-11-07 15:13:06,0,9,0,-9,0,10770,-440,-650,0,-45,0
2024-11-07 15:13:36,0,11,0,-11,0,10770,-440,-650,0,-45,0
2024-11-07 15:14:06,0,13,0,-13,0,10770,-440,-650,0,-45,0
2024-11-07 15:14:36,0,15,0,-15,1,10770,-440,-650,0,-45,0
2024-11-07 15:15:06,0,15,0,-15,1,10770,-440,-650,0,-45,0
2024-11-07 15:15:36,0,15,-1,-15,1,10770,-440,-650,0,-45,0
2024-11-07 15:16:06,0,16,-1,-16,1,10770,-440,-650,0,-45,0
2024-11-07 15:16:36,0,16,0,-16,1,10770,-440,-650,0,-45,0
2024-11-07 15:17:06,0,16,0,-16,1,10770,-440,-650,0,-45,0
2024-11-07 15:17:59,0,17,0,-17,2,10770,-440,-650,0,-45,0
2024-11-07 15:18:29,0,17,0,-17,1,10770,-440,-650,0,-45,0
2024-11-07 15:18:59,0,17,-1,-17,2,10770,-440,-650,0,-45,0
2024-11-07 15:19:29,0,17,0,-17,1,10770,-440,-650,0,-45,0
2024-11-07 15:19:59,0,17,0,-17,1,10770,-440,-650,0,-45,0
2024-11-07 15:20:29,0,17,0,-17,2,10770,-440,-650,0,-45,0
2024-11-07 15:20:59,0,17,0,-17,2,10770,-440,-650,0,-45,0
2024-11-07 15:21:29,0,17,0,-17,2,10770,-440,-650,0,-45,0
