timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-17 10:28:45,97092,0,2,167
2024-11-17 10:29:15,97092,0,2,167
2024-11-17 10:29:45,96911,0,2,167
2024-11-17 10:30:15,97092,0,2,167
2024-11-17 10:30:45,97092,0,2,167
2024-11-17 10:31:15,96911,0,2,167
2024-11-17 10:31:45,96911,0,2,167
2024-11-17 10:32:15,97092,0,2,167
2024-11-17 10:32:45,97092,0,2,167
2024-11-17 10:33:15,97092,0,2,167
2024-11-17 10:33:46,96911,0,2,167
2024-11-17 10:34:16,97092,0,2,167
2024-11-17 10:34:46,97092,0,2,167
2024-11-17 10:35:16,97092,0,2,167
2024-11-17 10:35:46,97092,0,2,167
2024-11-17 10:36:16,97092,0,2,167
2024-11-17 10:36:46,97092,0,2,167
2024-11-17 10:37:16,96911,0,2,167
2024-11-17 10:37:46,97092,0,2,167
2024-11-17 10:38:16,96911,0,2,167
2024-11-17 10:38:46,97092,0,2,167
2024-11-17 10:39:16,96911,0,2,167
2024-11-17 10:39:46,97092,0,2,167
2024-11-17 10:40:16,96911,0,2,167
2024-11-17 10:40:46,97092,0,2,167
2024-11-17 10:41:16,97092,0,2,167
2024-11-17 10:41:46,97092,0,2,167
2024-11-17 10:42:16,97092,0,2,167
2024-11-17 10:42:46,96911,0,2,167
2024-11-17 10:43:16,97092,0,2,167
2024-11-17 10:43:46,96911,0,2,167
2024-11-17 10:44:16,97092,0,2,167
2024-11-17 10:44:46,97092,0,2,167
2024-11-17 10:45:16,96911,0,2,167
2024-11-17 10:45:46,96911,0,2,167
2024-11-17 10:46:16,96911,0,2,167
2024-11-17 10:46:46,97092,0,2,167
2024-11-17 10:47:16,97092,0,2,167
2024-11-17 10:47:46,96911,0,2,167
2024-11-17 10:48:16,97454,0,2,167
2024-11-17 10:48:46,97092,0,2,167
2024-11-17 10:49:16,96911,0,2,167
2024-11-17 10:49:46,96911,0,2,167
2024-11-17 10:50:16,97092,0,2,167
2024-11-17 10:50:46,96911,0,2,167
2024-11-17 10:51:17,97092,0,2,167
2024-11-17 10:51:47,96911,0,2,167
2024-11-17 10:52:17,97273,0,2,167
2024-11-17 10:52:47,97092,0,2,167
2024-11-17 10:53:17,96911,0,2,167
2024-11-17 10:53:47,96911,0,2,167
2024-11-17 10:54:17,97092,0,2,167
2024-11-17 10:54:47,97092,0,2,167
2024-11-17 10:55:17,97092,0,2,167
2024-11-17 10:55:47,97092,0,2,167
2024-11-17 10:56:17,97092,0,2,167
2024-11-17 10:56:47,96911,0,2,167
2024-11-17 10:57:17,96911,0,2,167
2024-11-17 10:57:47,97092,0,2,167
2024-11-17 10:58:17,97092,0,2,167
2024-11-17 10:58:47,97092,0,2,167
2024-11-17 10:59:17,97273,0,2,167
2024-11-17 10:59:47,97273,0,2,167
2024-11-17 11:00:17,96911,0,2,167
2024-11-17 11:00:47,96911,0,2,167
2024-11-17 11:01:17,97273,0,2,167
2024-11-17 11:01:47,97092,0,2,167
2024-11-17 11:02:17,96911,0,2,167
2024-11-17 11:02:47,97092,0,2,167
2024-11-17 11:03:17,97092,0,2,167
2024-11-17 11:03:47,97092,0,2,167
2024-11-17 11:04:17,97092,0,2,167
2024-11-17 11:04:47,96911,0,2,167
2024-11-17 11:05:17,97092,0,2,167
2024-11-17 11:05:47,97273,0,2,167
2024-11-17 11:06:17,96911,0,2,167
2024-11-17 11:06:47,97092,0,2,167
2024-11-17 11:07:17,96911,0,2,167
2024-11-17 11:07:47,97092,0,2,167
2024-11-17 11:08:17,97273,0,2,167
2024-11-17 11:08:48,97092,0,2,167
2024-11-17 11:09:18,96911,0,2,167
2024-11-17 11:09:48,96911,0,2,167
2024-11-17 11:10:18,97092,0,2,167
2024-11-17 11:10:48,97092,0,2,167
2024-11-17 11:11:18,96911,0,2,167
2024-11-17 11:11:48,96911,0,2,167
2024-11-17 11:12:18,96911,0,2,167
2024-11-17 11:12:48,96911,0,2,167
2024-11-17 11:13:18,97092,0,2,167
2024-11-17 11:13:48,96911,0,2,167
2024-11-17 11:14:18,97092,0,2,167
2024-11-17 11:14:48,97092,0,2,167
2024-11-17 11:15:18,97092,0,2,167
2024-11-17 11:15:48,97273,0,2,167
2024-11-17 11:16:18,97092,0,2,167
2024-11-17 11:16:48,97092,0,2,167
2024-11-17 11:17:18,97092,0,2,167
2024-11-17 11:17:48,96911,0,2,167
2024-11-17 11:18:18,96911,0,2,167
2024-11-17 11:18:48,97092,0,2,167
2024-11-17 11:19:18,96911,0,2,167
2024-11-17 11:19:48,97092,0,2,167
2024-11-17 11:20:18,96911,0,2,167
2024-11-17 11:20:48,97092,0,2,167
2024-11-17 11:21:18,96911,0,2,167
2024-11-17 11:21:48,96911,0,2,167
2024-11-17 11:22:18,97092,0,2,167
2024-11-17 11:22:48,96911,0,2,167
2024-11-17 11:23:18,96911,0,2,167
2024-11-17 11:23:48,97092,0,2,167
2024-11-17 11:24:18,96911,0,2,167
2024-11-17 11:24:48,97092,0,2,167
2024-11-17 11:25:18,97092,0,2,167
2024-11-17 11:25:49,97092,0,2,167
2024-11-17 11:26:19,97092,0,2,167
2024-11-17 11:26:49,97092,0,2,167
2024-11-17 11:27:19,96911,0,2,167
2024-11-17 11:27:49,96911,0,2,167
2024-11-17 11:28:19,97092,0,2,167
2024-11-17 11:28:49,97092,0,2,167
2024-11-17 11:29:19,97092,0,2,167
2024-11-17 11:29:49,97092,0,2,167
