timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-17 10:28:45,2,156314,9516,890,0
2024-11-17 10:29:15,2,156344,9516,890,0
2024-11-17 10:29:45,2,156374,9516,890,0
2024-11-17 10:30:15,2,156404,9516,890,0
2024-11-17 10:30:45,2,156434,9516,890,0
2024-11-17 10:31:15,2,156464,9516,890,0
2024-11-17 10:31:45,2,156494,9516,890,0
2024-11-17 10:32:15,2,156524,9516,890,0
2024-11-17 10:32:45,2,156554,9516,890,0
2024-11-17 10:33:15,2,156584,9516,890,0
2024-11-17 10:33:46,2,156614,9516,890,0
2024-11-17 10:34:16,2,156644,9516,890,0
2024-11-17 10:34:46,2,156674,9516,890,0
2024-11-17 10:35:16,2,156704,9516,890,0
2024-11-17 10:35:46,2,156734,9516,890,0
2024-11-17 10:36:16,2,156764,9516,890,0
2024-11-17 10:36:46,2,156794,9516,890,0
2024-11-17 10:37:16,2,156824,9516,890,0
2024-11-17 10:37:46,2,156854,9516,890,0
2024-11-17 10:38:16,2,156884,9516,890,0
2024-11-17 10:38:46,2,156914,9516,890,0
2024-11-17 10:39:16,2,156944,9516,890,0
2024-11-17 10:39:46,2,156974,9516,890,0
2024-11-17 10:40:16,2,157004,9516,890,0
2024-11-17 10:40:46,2,157034,9516,890,0
2024-11-17 10:41:16,2,157064,9516,890,0
2024-11-17 10:41:46,2,157094,9516,890,0
2024-11-17 10:42:16,2,157124,9516,890,0
2024-11-17 10:42:46,2,157154,9516,890,0
2024-11-17 10:43:16,2,157184,9516,890,0
2024-11-17 10:43:46,2,157214,9516,890,0
2024-11-17 10:44:16,2,157244,9516,890,0
2024-11-17 10:44:46,2,157274,9516,890,0
2024-11-17 10:45:16,2,157304,9516,890,0
2024-11-17 10:45:46,2,157334,9516,890,0
2024-11-17 10:46:16,2,157364,9516,890,0
2024-11-17 10:46:46,2,157394,9516,890,0
2024-11-17 10:47:16,2,157424,9516,890,0
2024-11-17 10:47:46,2,157454,9516,890,0
2024-11-17 10:48:16,2,157484,9516,890,0
2024-11-17 10:48:46,2,157514,9516,890,0
2024-11-17 10:49:16,2,157544,9516,890,0
2024-11-17 10:49:46,2,157574,9516,890,0
2024-11-17 10:50:16,2,157604,9516,890,0
2024-11-17 10:50:46,2,157634,9516,890,0
2024-11-17 10:51:17,2,157664,9516,890,0
2024-11-17 10:51:47,2,157694,9516,890,0
2024-11-17 10:52:17,2,157724,9516,890,0
2024-11-17 10:52:47,2,157754,9516,890,0
2024-11-17 10:53:17,2,157784,9516,890,0
2024-11-17 10:53:47,2,157814,9516,890,0
2024-11-17 10:54:17,2,157844,9516,890,0
2024-11-17 10:54:47,2,157874,9516,890,0
2024-11-17 10:55:17,2,157904,9516,890,0
2024-11-17 10:55:47,2,157934,9516,890,0
2024-11-17 10:56:17,2,157964,9516,890,0
2024-11-17 10:56:47,2,157994,9516,890,0
2024-11-17 10:57:17,2,158024,9516,890,0
2024-11-17 10:57:47,2,158054,9516,890,0
2024-11-17 10:58:17,2,158084,9516,890,0
2024-11-17 10:58:47,2,158114,9516,890,0
2024-11-17 10:59:17,2,158144,9516,890,0
2024-11-17 10:59:47,2,158174,9516,890,0
2024-11-17 11:00:17,2,158204,9516,890,0
2024-11-17 11:00:47,2,158234,9516,890,0
2024-11-17 11:01:17,2,158264,9516,890,0
2024-11-17 11:01:47,2,158294,9516,890,0
2024-11-17 11:02:17,2,158324,9516,890,0
2024-11-17 11:02:47,2,158354,9516,890,0
2024-11-17 11:03:17,2,158384,9516,890,0
2024-11-17 11:03:47,2,158414,9516,890,0
2024-11-17 11:04:17,2,158444,9516,890,0
2024-11-17 11:04:47,2,158474,9516,890,0
2024-11-17 11:05:17,2,158504,9516,890,0
2024-11-17 11:05:47,2,158534,9516,890,0
2024-11-17 11:06:17,2,158564,9516,890,0
2024-11-17 11:06:47,2,158594,9516,890,0
2024-11-17 11:07:17,2,158624,9516,890,0
2024-11-17 11:07:47,2,158654,9516,890,0
2024-11-17 11:08:17,2,158684,9516,890,0
2024-11-17 11:08:48,2,158714,9516,890,0
2024-11-17 11:09:18,2,158744,9516,890,0
2024-11-17 11:09:48,2,158774,9516,890,0
2024-11-17 11:10:18,2,158804,9516,890,0
2024-11-17 11:10:48,2,158834,9516,890,0
2024-11-17 11:11:18,2,158864,9516,890,0
2024-11-17 11:11:48,2,158894,9516,890,0
2024-11-17 11:12:18,2,158924,9516,890,0
2024-11-17 11:12:48,2,158954,9516,890,0
2024-11-17 11:13:18,2,158984,9516,890,0
2024-11-17 11:13:48,2,159014,9516,890,0
2024-11-17 11:14:18,2,159044,9516,890,0
2024-11-17 11:14:48,2,159074,9516,890,0
2024-11-17 11:15:18,2,159104,9516,890,0
2024-11-17 11:15:48,2,159134,9516,890,0
2024-11-17 11:16:18,2,159164,9516,890,0
2024-11-17 11:16:48,2,159194,9516,890,0
2024-11-17 11:17:18,2,159224,9516,890,0
2024-11-17 11:17:48,2,159254,9516,890,0
2024-11-17 11:18:18,2,159284,9516,890,0
2024-11-17 11:18:48,2,159314,9516,890,0
2024-11-17 11:19:18,2,159344,9516,890,0
2024-11-17 11:19:48,2,159374,9516,890,0
2024-11-17 11:20:18,2,159404,9516,890,0
2024-11-17 11:20:48,2,159434,9516,890,0
2024-11-17 11:21:18,2,159464,9516,890,0
2024-11-17 11:21:48,2,159494,9516,890,0
2024-11-17 11:22:18,2,159524,9516,890,0
2024-11-17 11:22:48,2,159554,9516,890,0
2024-11-17 11:23:18,2,159584,9516,890,0
2024-11-17 11:23:48,2,159614,9516,890,0
2024-11-17 11:24:18,2,159644,9516,890,0
2024-11-17 11:24:48,2,159674,9516,890,0
2024-11-17 11:25:18,2,159704,9516,890,0
2024-11-17 11:25:49,2,159734,9516,890,0
2024-11-17 11:26:19,2,159764,9516,890,0
2024-11-17 11:26:49,2,159794,9516,890,0
2024-11-17 11:27:19,2,159824,9516,890,0
2024-11-17 11:27:49,2,159854,9516,890,0
2024-11-17 11:28:19,2,159884,9516,890,0
2024-11-17 11:28:49,2,159914,9516,890,0
2024-11-17 11:29:19,2,159944,9516,890,0
2024-11-17 11:29:49,2,159974,9516,890,0
