timestamp,magFieldVec_X,magFieldVec_Y,magFieldVec_Z,coarseSunVec_X,coarseSunVec_Y,coarseSunVec_Z,fineSunVec_X,fineSunVec_Y,fineSunVec_Z,nadirVec_X,nadirVec_Y,nadirVec_Z,angRateVec_X,angRateVec_Y,angRateVec_Z,wheelSpeedArr_X,wheelSpeedArr_Y,wheelSpeedArr_Z
2024-11-08 00:32:12,-2474,28,-406,2843,-581,-9570,2601,-359,-9649,14,-473,9989,4,-11,-5,0,-3588,0
2024-11-08 00:32:42,-2466,26,-571,2442,-420,-9688,2260,-168,-9740,37,-640,9979,4,-11,-6,0,-3584,0
2024-11-08 00:33:12,-2459,28,-740,1360,-320,-9902,1942,0,-9810,38,-797,9968,5,-11,-5,0,-3588,0
2024-11-08 00:33:42,-2444,28,-911,1181,-160,-9929,1650,97,-9862,28,-872,9962,6,-11,-5,0,-3592,0
2024-11-08 00:34:12,-2425,27,-1092,961,-140,-9953,1367,143,-9905,-17,-891,9960,7,-12,-5,0,-3598,0
2024-11-08 00:34:42,-2394,32,-1275,880,-60,-9961,1090,204,-9938,-71,-931,9956,7,-11,-5,0,-3581,0
2024-11-08 00:35:12,-2369,36,-1445,1282,140,-9916,760,270,-9967,-75,-965,9953,7,-12,-5,0,-3551,0
2024-11-08 00:35:42,-2339,38,-1611,520,180,-9985,422,328,-9986,-66,-1012,9948,7,-12,-5,0,-3538,0
2024-11-08 00:36:12,-2306,42,-1775,361,1062,-9937,70,400,-9992,-51,-1059,9944,7,-12,-6,0,-3544,0
2024-11-08 00:36:42,-2273,42,-1917,-320,1601,-9866,-215,448,-9988,-59,-1085,9941,8,-11,-6,0,-3535,0
2024-11-08 00:37:12,-2236,40,-2078,-340,400,-9986,-579,476,-9972,-40,-1120,9937,8,-12,-5,0,-3522,0
2024-11-08 00:37:42,-2194,31,-2237,-220,100,-9997,-915,450,-9948,-37,-1089,9940,8,-12,-5,0,-3533,0
2024-11-08 00:38:12,-2147,27,-2390,-80,20,-10000,-1230,439,-9914,-56,-1070,9942,8,-12,-4,0,-3534,0
2024-11-08 00:38:42,-2099,28,-2540,-1062,220,-9941,-1541,441,-9871,-68,-1038,9946,9,-12,-5,0,-3519,0
2024-11-08 00:39:12,-2059,28,-2665,-1580,480,-9863,-1851,454,-9817,-56,-1033,9946,8,-12,-5,0,-3507,0
2024-11-08 00:39:42,-2021,21,-2800,-2304,561,-9715,-2225,455,-9739,-12,-1007,9949,9,-12,-5,0,-3502,0
2024-11-08 00:40:12,-1979,14,-2928,-2061,180,-9784,-2584,459,-9650,23,-1002,9950,9,-11,-5,0,-3510,0
2024-11-08 00:40:42,-1932,15,-3055,-1741,160,-9846,-2937,505,-9545,52,-1044,9945,8,-11,-7,0,-3509,0
2024-11-08 00:41:12,-1882,33,-3186,-2401,240,-9704,-3268,603,-9432,73,-1135,9935,7,-11,-9,0,-3519,0
2024-11-08 00:41:42,-1835,44,-3304,-2842,100,-9587,-3571,677,-9316,94,-1229,9924,7,-11,-10,0,-3524,0
2024-11-08 00:42:12,-1775,36,-3431,-3802,-240,-9246,-3874,684,-9194,101,-1255,9920,8,-11,-10,0,-3538,0
2024-11-08 00:42:42,-1709,29,-3553,-3742,420,-9264,-4170,678,-9064,92,-1305,9914,8,-11,-10,0,-3541,0
2024-11-08 00:43:12,-1637,22,-3672,-4204,280,-9069,-4459,653,-8927,85,-1319,9912,9,-11,-9,0,-3543,0
2024-11-08 00:43:42,-1574,-4,-3789,-4749,260,-8797,-4752,603,-8778,91,-1297,9915,9,-11,-9,0,-3531,0
2024-11-08 00:44:12,-1521,-29,-3897,-6509,-160,-7590,-5080,550,-8596,138,-1222,9924,9,-11,-8,0,-3527,0
2024-11-08 00:44:42,-1466,-61,-3987,-6631,-441,-7472,-5351,493,-8433,157,-1158,9931,9,-11,-8,0,-3558,0
2024-11-08 00:45:12,-1389,-103,-4092,-5945,-460,-8027,-5622,429,-8259,138,-1071,9941,9,-10,-6,0,-3573,0
2024-11-08 00:45:42,-1306,-144,-4191,-5286,20,-8489,-5884,405,-8075,112,-986,9951,9,-10,-6,0,-3557,0
2024-11-08 00:46:12,-1240,-192,-4273,-5764,861,-8126,-6156,402,-7870,112,-852,9963,9,-10,-5,0,-3556,0
2024-11-08 00:46:43,-1165,-246,-4357,-6026,721,-7948,-6421,445,-7653,108,-711,9974,9,-10,-4,0,-3568,0
2024-11-08 00:47:13,-1084,-302,-4429,-5287,521,-8472,-6661,531,-7439,89,-605,9981,8,-10,-4,0,-3569,0
2024-11-08 00:47:43,-1006,-356,-4499,-7414,481,-6693,-6872,661,-7234,68,-436,9990,8,-10,-3,0,-3567,0
2024-11-08 00:48:13,-931,-404,-4548,-7164,860,-6924,-7065,795,-7032,54,-358,9993,7,-11,-4,0,-3574,0
2024-11-08 00:48:43,-841,-463,-4600,-7513,1563,-6411,-7249,954,-6822,23,-243,9997,6,-11,-4,0,-3590,0
2024-11-08 00:49:13,-728,-503,-4646,-8090,2002,-5527,-7402,1153,-6624,-35,-176,9998,6,-11,-4,0,-3592,0
2024-11-08 00:49:43,-618,-549,-4683,-8329,1762,-5246,-7554,1331,-6416,-82,-148,9999,6,-11,-5,0,-3580,0
2024-11-08 00:50:13,-514,-585,-4706,-8599,1964,-4711,-7717,1473,-6187,-108,-141,9998,6,-11,-7,0,-3565,0
2024-11-08 00:50:43,-420,-618,-4719,-7818,1644,-6014,-7912,1572,-5910,-136,-187,9997,5,-12,-8,0,-3563,0
2024-11-08 00:51:13,-325,-661,-4720,-8290,2323,-5086,-8080,1595,-5671,-134,-175,9998,6,-11,-10,0,-3571,0
2024-11-08 00:51:43,-228,-700,-4712,-8157,2425,-5251,-8279,1572,-5384,-133,-201,9997,6,-12,-11,0,-3569,0
2024-11-08 00:52:13,-141,-751,-4692,-8823,2041,-4241,-8488,1484,-5074,-82,-175,9998,6,-12,-11,0,-3569,0
2024-11-08 00:52:43,-59,-804,-4656,-8657,1162,-4869,-8707,1353,-4728,-24,-169,9999,7,-12,-11,0,-3590,0
2024-11-08 00:53:13,26,-857,-4611,-8711,1262,-4746,-8910,1184,-4383,40,-141,9999,7,-12,-12,0,-3626,0
2024-11-08 00:53:43,123,-905,-4563,-9294,-220,-3685,-9062,1019,-4104,47,-79,10000,7,-12,-13,0,-3680,0
2024-11-08 00:54:13,247,-946,-4501,-9195,-1563,-3606,-9202,829,-3826,24,-37,10000,8,-11,-12,0,-3707,0
2024-11-08 00:54:43,364,-983,-4426,-9157,-2525,-3126,-9332,629,-3539,2,0,10000,8,-11,-13,0,-3725,0
2024-11-08 00:55:13,477,-987,-4348,-9315,-1222,-3426,-9452,397,-3242,-10,10,10000,8,-12,-13,0,-3760,0
2024-11-08 00:55:43,598,-976,-4265,-8973,-1462,-4166,-9553,134,-2954,-73,0,10000,9,-12,-14,0,-3783,0
2024-11-08 00:56:13,709,-979,-4170,-9292,-1842,-3204,-9641,-187,-2648,-73,45,10000,10,-12,-14,0,-3811,0
2024-11-08 00:56:43,790,-990,-4083,-9667,-1641,-1962,-9708,-472,-2353,-49,99,9999,10,-12,-13,0,-3825,0
2024-11-08 00:57:13,859,-1002,-3977,-9757,-1402,-1683,-9770,-760,-1993,-24,194,9998,10,-12,-12,0,-3850,0
2024-11-08 00:57:43,924,-1014,-3871,-9932,-961,-661,0,0,0,-2,269,9996,10,-12,-11,0,-3862,0
2024-11-08 00:58:13,975,-1029,-3757,-9835,-1542,941,0,0,0,23,352,9994,9,-11,-10,0,-3868,0
2024-11-08 00:58:43,1005,-1027,-3648,-9833,-1782,360,0,0,0,65,429,9991,9,-11,-9,0,-3867,0
2024-11-08 00:59:13,1033,-1018,-3548,-9801,-1980,100,0,0,0,101,483,9988,9,-11,-8,0,-3864,0
2024-11-08 00:59:43,1050,-999,-3458,-9934,-1142,140,0,0,0,145,502,9986,8,-11,-7,0,-3842,0
2024-11-08 01:00:13,1062,-979,-3363,-9733,-2003,1121,0,0,0,183,492,9986,9,-11,-7,0,-3837,0
2024-11-08 01:00:43,1081,-959,-3265,-9943,-1060,100,0,0,0,208,539,9983,8,-10,-7,0,-3835,0
2024-11-08 01:01:13,1096,-933,-3171,-9967,-480,-660,0,0,0,211,562,9982,8,-10,-6,0,-3821,0
2024-11-08 01:01:44,1118,-911,-3078,-9991,-100,-420,0,0,0,199,570,9982,8,-10,-6,0,-3794,0
2024-11-08 01:02:14,1128,-877,-2992,-9913,621,1162,0,0,0,176,532,9984,7,-10,-5,0,-3772,0
2024-11-08 01:02:44,1136,-845,-2909,-9912,-501,1222,0,0,0,159,532,9985,7,-10,-5,0,-3745,0
2024-11-08 01:03:14,1144,-801,-2823,-9792,-441,1982,0,0,0,141,485,9987,7,-10,-6,0,-3720,0
2024-11-08 01:03:44,1151,-763,-2745,-9555,200,2944,0,0,0,126,448,9989,8,-11,-6,0,-3708,0
2024-11-08 01:04:14,1166,-722,-2672,-9292,481,3665,0,0,0,79,433,9990,8,-10,-5,0,-3725,0
2024-11-08 01:04:44,1183,-686,-2600,-9528,-280,3023,0,0,0,7,457,9990,8,-11,-5,0,-3718,0
2024-11-08 01:05:14,1200,-652,-2530,-9199,-641,3868,0,0,0,-79,455,9989,8,-11,-5,0,-3711,0
