timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-08 00:31:42,0,1,-1,0,0,-2150,10,620,0,-3587,0
2024-11-08 00:32:12,0,0,0,0,0,-3200,-100,370,0,-3588,0
2024-11-08 00:32:42,0,0,0,0,0,-4120,-170,70,0,-3584,0
2024-11-08 00:33:12,0,0,0,0,0,-4940,-220,-170,0,-3588,0
2024-11-08 00:33:42,0,0,0,0,0,-5380,-240,-290,0,-3593,0
2024-11-08 00:34:12,0,0,0,0,0,-5450,-190,-260,0,-3599,0
2024-11-08 00:34:42,0,0,0,0,0,-5510,10,-220,0,-3579,0
2024-11-08 00:35:12,0,0,0,0,0,-5600,110,-170,0,-3551,0
2024-11-08 00:35:42,0,0,0,0,0,-5620,100,-90,0,-3538,0
2024-11-08 00:36:12,0,0,0,0,0,-5880,0,-170,0,-3543,0
2024-11-08 00:36:42,0,0,0,0,0,-6090,60,-240,0,-3534,0
2024-11-08 00:37:12,0,0,0,0,0,-6200,40,-200,0,-3523,0
2024-11-08 00:37:42,0,0,0,0,0,-6160,-50,-30,0,-3533,0
2024-11-08 00:38:12,0,0,0,0,0,-6020,-40,320,0,-3534,0
2024-11-08 00:38:42,0,0,0,0,0,-5860,40,650,0,-3519,0
2024-11-08 00:39:12,0,0,0,0,0,-5750,20,970,0,-3505,0
2024-11-08 00:39:42,0,0,0,0,0,-5700,-90,1250,0,-3503,0
2024-11-08 00:40:12,0,0,0,0,0,-5590,-210,1530,0,-3510,0
2024-11-08 00:40:42,0,0,0,0,0,-5630,-290,1560,0,-3509,0
2024-11-08 00:41:12,0,0,0,0,0,-5970,-380,1210,0,-3519,0
2024-11-08 00:41:42,0,0,0,0,0,-6570,-430,460,0,-3525,0
2024-11-08 00:42:12,0,0,0,0,0,-6970,-440,-170,0,-3538,0
