timestamp,int32__battCapacity,int32__battVoltage,int32__battCurrent,int32__battTemperature
2024-11-08 00:32:12,97273,0,2,167
2024-11-08 00:32:42,96911,0,2,167
2024-11-08 00:33:12,97092,0,2,167
2024-11-08 00:33:42,97092,0,2,167
2024-11-08 00:34:12,97092,0,2,167
2024-11-08 00:34:42,97092,0,2,167
2024-11-08 00:35:12,97092,0,2,167
2024-11-08 00:35:42,96911,0,2,167
2024-11-08 00:36:12,96911,0,2,167
2024-11-08 00:36:42,96911,0,2,167
2024-11-08 00:37:12,97092,0,2,167
2024-11-08 00:37:42,96911,0,2,167
2024-11-08 00:38:12,97092,0,2,167
2024-11-08 00:38:42,97273,0,2,167
2024-11-08 00:39:12,97273,0,2,167
2024-11-08 00:39:42,97092,0,2,167
2024-11-08 00:40:12,96911,0,2,167
2024-11-08 00:40:42,96911,0,2,167
2024-11-08 00:41:12,97092,0,2,167
2024-11-08 00:41:42,97092,0,2,167
2024-11-08 00:42:12,96911,0,2,167
2024-11-08 00:42:42,97092,0,2,167
2024-11-08 00:43:12,97092,0,2,167
2024-11-08 00:43:42,97092,0,2,167
2024-11-08 00:44:12,96911,0,2,167
2024-11-08 00:44:42,96911,0,2,167
2024-11-08 00:45:12,96911,0,2,167
2024-11-08 00:45:42,97273,0,2,167
2024-11-08 00:46:12,96911,0,2,167
2024-11-08 00:46:43,97092,0,2,167
2024-11-08 00:47:13,97092,0,2,167
2024-11-08 00:47:43,97092,0,2,167
2024-11-08 00:48:13,96911,0,2,167
2024-11-08 00:48:43,97092,0,2,167
2024-11-08 00:49:13,97092,0,2,167
2024-11-08 00:49:43,97092,0,2,167
2024-11-08 00:50:13,96911,0,2,167
2024-11-08 00:50:43,97092,0,2,167
2024-11-08 00:51:13,96911,0,2,167
2024-11-08 00:51:43,96911,0,2,167
2024-11-08 00:52:13,97092,0,2,167
2024-11-08 00:52:43,97092,0,2,167
2024-11-08 00:53:13,96911,0,2,167
2024-11-08 00:53:43,96911,0,2,167
2024-11-08 00:54:13,96911,0,2,167
2024-11-08 00:54:43,97063,0,3,167
2024-11-08 00:55:13,96911,0,2,167
2024-11-08 00:55:43,97092,0,2,167
2024-11-08 00:56:13,97092,0,2,167
2024-11-08 00:56:43,96911,0,2,167
2024-11-08 00:57:13,96911,0,2,167
2024-11-08 00:57:43,97273,0,2,167
2024-11-08 00:58:13,96911,0,2,167
2024-11-08 00:58:43,96911,0,2,167
2024-11-08 00:59:13,97092,0,2,167
2024-11-08 00:59:43,96911,0,2,167
2024-11-08 01:00:13,97273,0,2,167
2024-11-08 01:00:43,97454,0,2,167
2024-11-08 01:01:13,97092,0,2,167
2024-11-08 01:01:44,97092,0,2,167
2024-11-08 01:02:14,97092,0,2,167
2024-11-08 01:02:44,96911,0,2,167
