timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-07 22:25:33,96,-6,217,0,1,3
2024-11-07 22:26:03,97,-4,228,0,1,3
2024-11-07 22:26:33,97,-3,236,0,1,2
2024-11-07 22:27:03,97,-2,244,0,1,2
2024-11-07 22:27:33,97,-2,249,-1,0,2
2024-11-07 22:28:03,96,-1,253,0,1,1
2024-11-07 22:28:33,95,-1,255,-1,0,1
2024-11-07 22:29:03,94,-1,256,-1,0,0
2024-11-07 22:29:33,92,-1,254,-1,0,-1
2024-11-07 22:30:03,91,-2,252,0,-1,-1
2024-11-07 22:30:33,89,-2,248,-1,0,-2
2024-11-07 22:31:03,86,-2,244,-1,0,-1
2024-11-07 22:31:33,79,-18,183,-1,2,-1
2024-11-07 22:32:03,77,-15,162,-1,3,0
2024-11-07 22:32:33,75,-10,149,-1,2,0
2024-11-07 22:33:03,73,-6,137,-2,2,1
2024-11-07 22:33:34,73,-4,125,-2,1,2
2024-11-07 22:34:04,73,-3,115,-2,1,3
2024-11-07 22:34:34,74,-3,109,-2,0,2
2024-11-07 22:35:04,74,-3,104,-3,0,2
2024-11-07 22:35:34,75,-3,103,-2,0,1
2024-11-07 22:36:04,75,-4,101,-2,1,1
2024-11-07 22:36:34,74,-5,99,-2,1,0
2024-11-07 22:37:04,74,-7,93,-2,1,-1
2024-11-07 22:37:34,73,-7,83,-2,1,-1
2024-11-07 22:38:04,73,-7,73,-2,1,-1
2024-11-07 22:38:34,73,-8,63,-2,1,-1
2024-11-07 22:39:04,73,-7,56,-1,2,-1
2024-11-07 22:39:34,73,-7,50,-1,1,-2
2024-11-07 22:40:04,73,-6,53,-1,1,-2
2024-11-07 22:40:34,73,-5,50,-1,1,-3
2024-11-07 22:41:04,75,-4,44,0,0,-3
2024-11-07 22:41:34,76,-3,38,0,0,-4
2024-11-07 22:42:04,78,-3,30,1,0,-5
2024-11-07 22:42:34,81,-3,20,1,0,-6
2024-11-07 22:43:04,84,-3,9,1,0,-5
2024-11-07 22:43:34,87,-2,0,2,0,-5
2024-11-07 22:44:04,90,-1,-10,2,0,-5
2024-11-07 22:44:34,93,0,-19,2,-1,-5
2024-11-07 22:45:04,97,1,-30,3,-1,-5
2024-11-07 22:45:34,101,1,-41,3,-1,-5
2024-11-07 22:46:04,105,3,-51,3,-1,-4
2024-11-07 22:46:34,108,4,-60,2,-1,-4
2024-11-07 22:47:04,110,4,-66,2,-1,-2
2024-11-07 22:47:34,111,4,-72,1,-1,-2
2024-11-07 22:48:05,112,4,-76,1,-1,-1
2024-11-07 22:48:35,110,4,-79,0,-1,-1
2024-11-07 22:49:05,109,4,-82,-1,-1,-1
2024-11-07 22:49:35,107,4,-85,-1,-1,0
2024-11-07 22:50:05,103,4,-87,-1,-1,0
2024-11-07 22:50:35,98,4,-88,-2,-1,0
2024-11-07 22:51:05,92,4,-88,-2,-1,0
2024-11-07 22:51:35,85,3,-88,-3,-1,1
2024-11-07 22:52:05,74,2,-85,-5,-1,1
2024-11-07 22:52:35,57,0,-81,-8,-1,2
2024-11-07 22:53:05,38,-1,-76,-10,0,1
2024-11-07 22:53:35,14,-3,-70,-11,0,2
2024-11-07 22:54:05,-11,-5,-65,-11,0,2
2024-11-07 22:54:35,-34,-5,-61,-9,1,0
2024-11-07 22:55:05,-51,-4,-59,-6,1,0
2024-11-07 22:55:35,-63,-3,-58,-5,1,-1
2024-11-07 22:56:05,-72,-3,-57,-4,0,-1
2024-11-07 22:56:35,-80,-2,-56,-3,1,-1
2024-11-07 22:57:05,-87,-1,-55,-2,1,-1
2024-11-07 22:57:35,-93,-1,-54,-1,0,-1
2024-11-07 22:58:05,-99,0,-54,-2,0,-1
2024-11-07 22:58:35,-107,0,-53,-2,0,-1
2024-11-07 22:59:05,-113,0,-52,-1,0,-1
2024-11-07 22:59:35,-118,0,-51,-1,0,-1
2024-11-07 23:00:05,-120,1,-48,1,0,0
2024-11-07 23:00:35,-120,0,-44,0,0,0
2024-11-07 23:01:05,-121,-2,-40,0,0,0
2024-11-07 23:01:35,-120,-3,-36,1,0,0
2024-11-07 23:02:05,-119,-3,-33,0,1,0
2024-11-07 23:02:36,-119,-3,-30,1,1,0
2024-11-07 23:03:06,-120,-2,-27,1,1,-1
2024-11-07 23:03:36,-120,-2,-25,0,0,-1
2024-11-07 23:04:06,-120,-1,-22,1,1,-1
2024-11-07 23:04:36,-121,-2,-19,1,0,-1
2024-11-07 23:05:06,-121,-3,-17,0,0,-2
2024-11-07 23:05:36,-123,-3,-15,1,0,-2
2024-11-07 23:06:06,-124,0,-12,1,0,-2
2024-11-07 23:06:36,-124,0,-9,1,0,-2
2024-11-07 23:07:06,-124,1,-4,1,0,-1
2024-11-07 23:07:36,-122,1,0,2,0,0
2024-11-07 23:08:06,-121,0,7,2,0,0
2024-11-07 23:08:36,-118,-1,15,2,0,1
2024-11-07 23:09:06,-116,-3,22,1,0,0
2024-11-07 23:09:36,-114,-5,29,2,0,1
2024-11-07 23:10:06,-112,-4,34,1,1,0
2024-11-07 23:10:36,-110,-3,40,1,1,0
2024-11-07 23:11:06,-106,-2,49,2,0,2
2024-11-07 23:11:36,-101,-3,60,2,0,3
2024-11-07 23:12:06,-95,-3,73,2,0,4
2024-11-07 23:12:36,-90,-3,85,2,1,4
2024-11-07 23:13:06,-85,-3,97,2,0,4
2024-11-07 23:13:36,-80,-4,108,2,0,3
2024-11-07 23:14:06,-76,-5,116,1,1,1
2024-11-07 23:14:36,-73,-6,120,1,1,1
2024-11-07 23:15:06,-70,-8,124,1,1,0
2024-11-07 23:15:36,-67,-8,127,2,2,0
2024-11-07 23:16:06,-64,-7,129,2,1,0
2024-11-07 23:16:36,-61,-6,130,1,1,-1
2024-11-07 23:17:06,-58,-5,130,1,1,0
2024-11-07 23:17:37,-55,-4,131,2,0,1
2024-11-07 23:18:07,-52,-2,131,2,0,1
2024-11-07 23:18:37,-49,0,131,1,0,0
2024-11-07 23:19:07,-47,2,128,2,0,0
2024-11-07 23:19:37,-44,2,123,1,-1,-2
2024-11-07 23:20:07,-41,0,115,1,-1,-3
2024-11-07 23:20:37,-39,0,106,2,-1,-3
2024-11-07 23:21:07,-36,0,96,2,0,-4
2024-11-07 23:21:37,-34,-1,84,2,0,-5
2024-11-07 23:22:07,-31,-1,71,2,0,-5
2024-11-07 23:22:37,-28,-2,57,2,0,-5
2024-11-07 23:23:07,-26,-3,43,2,0,-5
2024-11-07 23:23:37,-23,-4,29,2,0,-5
2024-11-07 23:24:07,-20,-4,16,2,1,-5
2024-11-07 23:24:37,-17,-4,4,2,1,-5
2024-11-07 23:25:07,-15,-4,-6,3,1,-5
2024-11-07 23:25:37,-12,-4,-19,3,1,-5
2024-11-07 23:26:07,-10,-4,-33,3,0,-6
2024-11-07 23:26:37,-7,-5,-47,4,0,-5
2024-11-07 23:27:07,-5,-5,-56,3,1,-4
