timestamp,adcsErrFlags,estAngRateNorm,estAngRateVec_X,estAngRateVec_Y,estAngRateVec_Z,estAttAngles_Roll,estAttAngles_Pitch,estAttAngles_Yaw,measWheelSpeed_X,measWheelSpeed_Y,measWheelSpeed_Z
2024-11-07 22:25:03,0,0,0,0,0,10700,1460,23730,0,-3255,0
2024-11-07 22:25:33,0,0,0,0,0,10940,1750,25500,0,-3246,0
2024-11-07 22:26:03,0,0,0,0,0,10970,2050,26780,0,-3224,0
2024-11-07 22:26:33,0,0,0,0,0,10920,2300,27750,0,-3194,0
2024-11-07 22:27:03,0,0,0,0,0,10890,2450,28620,0,-3186,0
2024-11-07 22:27:33,0,0,0,0,0,10860,2510,29350,0,-3188,0
2024-11-07 22:28:03,0,0,0,0,0,10730,2630,29780,0,-3179,0
2024-11-07 22:28:33,0,0,0,0,0,10610,2700,30050,0,-3171,0
2024-11-07 22:29:03,0,0,0,0,0,10510,2670,30140,0,-3175,0
2024-11-07 22:29:33,0,0,0,0,0,10360,2550,29900,0,-3195,0
2024-11-07 22:30:03,0,0,0,0,0,10200,2370,29530,0,-3229,0
2024-11-07 22:30:33,0,0,0,0,0,9970,2270,29050,0,-3253,0
2024-11-07 22:31:03,0,0,0,0,0,9690,2170,28540,0,-3262,0
2024-11-07 22:31:33,0,0,0,0,0,9340,-400,21080,0,-3329,0
2024-11-07 22:32:03,0,0,0,0,0,9010,-350,18670,0,-3383,0
2024-11-07 22:32:33,0,0,0,0,0,8690,80,17240,0,-3392,0
2024-11-07 22:33:04,0,0,0,0,0,8480,440,15830,0,-3375,0
2024-11-07 22:33:34,0,0,0,0,0,8400,610,14380,0,-3351,0
2024-11-07 22:34:04,0,0,0,0,0,8440,610,13320,0,-3340,0
2024-11-07 22:34:34,0,0,0,0,0,8510,580,12640,0,-3334,0
2024-11-07 22:35:04,0,0,0,0,0,8560,540,12100,0,-3332,0
2024-11-07 22:35:34,0,0,0,0,0,8600,510,11940,0,-3326,0
2024-11-07 22:36:04,0,0,0,0,0,8620,380,11760,0,-3337,0
2024-11-07 22:36:34,0,0,0,0,0,8620,180,11420,0,-3359,0
2024-11-07 22:37:04,0,0,0,0,0,8580,-20,10680,0,-3392,0
2024-11-07 22:37:34,0,0,0,0,0,8500,-140,9570,0,-3416,0
2024-11-07 22:38:04,0,0,0,0,0,8470,-280,8350,0,-3441,0
2024-11-07 22:38:34,0,0,0,0,0,8480,-440,7260,0,-3477,0
2024-11-07 22:39:04,0,0,0,0,0,8450,-430,6440,0,-3499,0
2024-11-07 22:39:34,0,0,0,0,0,8440,-430,5770,0,-3527,0
2024-11-07 22:40:04,0,0,0,0,0,8430,-260,6150,0,-3539,0
2024-11-07 22:40:34,0,0,0,0,0,8470,-200,5740,0,-3561,0
2024-11-07 22:41:04,0,0,0,0,0,8620,-100,5130,0,-3572,0
2024-11-07 22:41:34,0,0,0,0,0,8800,-60,4470,0,-3587,0
2024-11-07 22:42:04,0,0,0,0,0,9040,-150,3440,0,-3626,0
2024-11-07 22:42:34,0,0,0,0,0,9320,-190,2210,0,-3661,0
2024-11-07 22:43:04,0,0,0,0,0,9690,-270,990,0,-3703,0
2024-11-07 22:43:34,0,0,0,0,0,10000,-260,-70,0,-3731,0
2024-11-07 22:44:04,0,0,0,0,0,10340,-230,-1190,0,-3747,0
2024-11-07 22:44:34,0,0,0,0,0,10730,-260,-2380,0,-3772,0
2024-11-07 22:45:04,0,0,0,0,0,11210,-210,-3640,0,-3774,0
