timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-17 11:03:47,-107,7,-10,-2,3,-2
2024-11-17 11:04:17,-98,7,-6,-2,1,-2
2024-11-17 11:04:47,-89,7,-2,-1,2,-1
2024-11-17 11:05:17,-82,6,0,-1,2,-1
2024-11-17 11:05:47,-74,6,3,1,1,-1
2024-11-17 11:06:17,-66,6,7,1,1,0
2024-11-17 11:06:47,-58,6,12,-1,1,-1
2024-11-17 11:07:17,-49,5,18,0,2,-1
2024-11-17 11:07:47,-40,5,24,0,1,-1
2024-11-17 11:08:17,-31,5,29,1,1,0
2024-11-17 11:08:48,-24,5,33,2,1,1
2024-11-17 11:09:18,-16,5,38,1,1,0
2024-11-17 11:09:48,-8,5,44,0,1,0
2024-11-17 11:10:18,-1,4,48,1,2,0
2024-11-17 11:10:48,5,3,53,1,1,1
2024-11-17 11:11:18,12,3,58,2,0,1
2024-11-17 11:11:48,18,3,61,1,0,1
2024-11-17 11:12:18,24,2,64,1,0,1
2024-11-17 11:12:48,30,1,66,2,0,2
2024-11-17 11:13:18,34,0,65,2,0,3
2024-11-17 11:13:48,39,0,61,2,-1,5
2024-11-17 11:14:18,42,-1,55,2,-1,6
2024-11-17 11:14:48,45,-1,48,2,-1,6
2024-11-17 11:15:18,49,-2,40,1,-1,6
2024-11-17 11:15:48,53,-2,33,0,0,5
2024-11-17 11:16:18,56,-2,27,1,-1,4
2024-11-17 11:16:48,60,-2,23,0,-1,4
2024-11-17 11:17:18,64,-2,21,0,-2,3
2024-11-17 11:17:48,69,-1,21,1,-1,2
2024-11-17 11:18:18,74,-1,23,2,0,1
2024-11-17 11:18:48,78,-1,26,1,0,1
2024-11-17 11:19:18,83,0,31,1,-1,1
2024-11-17 11:19:48,87,0,35,1,-1,0
2024-11-17 11:20:18,91,0,39,1,0,0
2024-11-17 11:20:48,94,0,41,2,0,0
2024-11-17 11:21:18,98,-1,41,1,-1,1
2024-11-17 11:21:48,101,-1,41,0,0,3
2024-11-17 11:22:18,103,-2,37,1,0,3
2024-11-17 11:22:48,106,-3,31,1,-2,4
2024-11-17 11:23:18,108,-3,24,0,-1,3
2024-11-17 11:23:48,110,-4,17,1,-2,3
2024-11-17 11:24:18,112,-4,12,0,-2,3
2024-11-17 11:24:48,114,-4,6,1,-1,3
2024-11-17 11:25:18,116,-4,2,1,-1,3
2024-11-17 11:25:49,117,-5,-2,0,-2,3
2024-11-17 11:26:19,121,-8,-10,1,-2,2
2024-11-17 11:26:49,132,-14,-26,2,-4,1
2024-11-17 11:27:19,135,-12,-31,2,-3,0
2024-11-17 11:27:49,136,-9,-34,2,-3,1
2024-11-17 11:28:19,136,-7,-36,1,-2,1
2024-11-17 11:28:49,135,-6,-38,1,-2,0
2024-11-17 11:29:19,134,-6,-38,2,-2,0
2024-11-17 11:29:49,134,-5,-38,1,-1,0
