timestamp,estQSet_Q1,estQSet_Q2,estQSet_Q3,estQSet_X,estQSet_Y,estQSet_Z
2024-11-08 03:43:47,46,-1,-4,2,0,3
2024-11-08 03:44:17,58,-1,1,3,1,4
2024-11-08 03:44:47,70,-1,8,3,1,5
2024-11-08 03:45:17,80,0,15,3,0,4
2024-11-08 03:45:47,90,-1,21,2,0,4
2024-11-08 03:46:18,97,-1,27,1,1,3
2024-11-08 03:46:48,103,-2,32,1,0,4
2024-11-08 03:47:18,109,-2,36,1,1,4
2024-11-08 03:47:48,115,-3,42,1,0,4
2024-11-08 03:48:18,120,-4,47,1,1,4
2024-11-08 03:48:48,124,-3,50,1,1,2
2024-11-08 03:49:18,125,-3,50,-1,1,1
2024-11-08 03:49:48,123,-3,46,-1,0,0
2024-11-08 03:50:18,121,-2,40,-1,0,-1
2024-11-08 03:50:48,117,-2,30,-2,0,-1
2024-11-08 03:51:18,113,-2,18,-2,0,-2
2024-11-08 03:51:48,107,-2,5,-2,0,-3
2024-11-08 03:52:18,102,-2,-6,-2,-1,-1
2024-11-08 03:52:48,98,-2,-17,-2,-1,-2
2024-11-08 03:53:18,93,-1,-28,-2,-1,-3
2024-11-08 03:53:48,89,-2,-38,-1,0,-2
2024-11-08 03:54:18,84,-1,-49,-1,0,-2
2024-11-08 03:54:48,80,-1,-58,-2,0,-2
2024-11-08 03:55:18,76,-1,-67,-1,0,-2
2024-11-08 03:55:48,73,0,-73,-1,0,-1
2024-11-08 03:56:18,71,0,-77,-1,0,-1
2024-11-08 03:56:48,69,2,-80,-1,-1,-1
2024-11-08 03:57:18,67,3,-83,-2,-1,0
2024-11-08 03:57:48,64,4,-85,-1,-1,0
2024-11-08 03:58:18,62,4,-88,-1,-1,-1
2024-11-08 03:58:48,59,4,-90,-1,-1,-2
2024-11-08 03:59:18,57,3,-91,-1,-1,0
2024-11-08 03:59:48,54,3,-90,-1,-1,0
2024-11-08 04:00:18,52,1,-88,-1,-1,-1
2024-11-08 04:00:48,49,0,-85,-1,0,0
2024-11-08 04:01:19,47,0,-80,-2,-1,1
2024-11-08 04:01:49,44,0,-75,-1,0,1
2024-11-08 04:02:19,42,0,-70,-1,0,1
2024-11-08 04:02:49,39,0,-64,-1,0,1
2024-11-08 04:03:19,37,0,-59,-1,0,1
2024-11-08 04:03:49,34,1,-53,-1,0,2
2024-11-08 04:04:19,31,1,-47,-2,-1,2
2024-11-08 04:04:49,28,3,-41,-1,0,2
2024-11-08 04:05:19,26,4,-37,-1,-1,1
2024-11-08 04:05:49,23,5,-32,-1,-1,2
2024-11-08 04:06:19,21,5,-29,-1,-1,1
2024-11-08 04:06:49,19,4,-26,-1,-1,2
2024-11-08 04:07:19,16,3,-22,-1,-2,2
2024-11-08 04:07:49,13,1,-18,-1,0,2
2024-11-08 04:08:19,10,0,-14,-2,0,2
2024-11-08 04:08:49,7,0,-7,-2,0,3
2024-11-08 04:09:19,4,-1,-1,-2,0,3
