timestamp,uint8__opMode,uint32__upTime,uint16__totalResetCount,uint16__resetReasonBitField,uint16__payloadModesStatus
2024-11-17 22:49:07,2,200697,9516,890,0
2024-11-17 22:50:05,4,200755,9516,890,0
2024-11-17 22:50:35,4,200785,9516,890,0
2024-11-17 22:51:05,4,200815,9516,890,0
2024-11-17 22:51:35,4,200845,9516,890,0
2024-11-17 22:52:06,4,200875,9516,890,0
2024-11-17 22:52:36,4,200905,9516,890,0
2024-11-17 22:53:06,4,200935,9516,890,0
2024-11-17 22:53:36,4,200965,9516,890,0
2024-11-17 22:54:06,4,200995,9516,890,0
2024-11-17 22:54:36,4,201025,9516,890,0
2024-11-17 22:55:06,4,201055,9516,890,0
2024-11-17 22:55:36,4,201085,9516,890,0
2024-11-17 22:56:06,4,201115,9516,890,0
2024-11-17 22:56:36,4,201145,9516,890,0
2024-11-17 22:57:06,4,201175,9516,890,0
2024-11-17 22:57:36,4,201205,9516,890,0
2024-11-17 22:58:06,4,201235,9516,890,0
2024-11-17 22:58:36,4,201265,9516,890,0
2024-11-17 22:59:06,4,201295,9516,890,0
2024-11-17 22:59:36,4,201325,9516,890,0
2024-11-17 23:00:06,4,201355,9516,890,0
2024-11-17 23:00:50,2,201399,9516,890,0
2024-11-17 23:01:20,2,201429,9516,890,0
2024-11-17 23:01:50,2,201459,9516,890,0
2024-11-17 23:02:20,2,201489,9516,890,0
2024-11-17 23:02:50,2,201519,9516,890,0
2024-11-17 23:03:20,2,201549,9516,890,0
2024-11-17 23:03:50,2,201579,9516,890,0
2024-11-17 23:04:20,2,201609,9516,890,0
2024-11-17 23:04:50,2,201639,9516,890,0
2024-11-17 23:05:20,2,201669,9516,890,0
2024-11-17 23:05:50,2,201699,9516,890,0
2024-11-17 23:06:20,2,201729,9516,890,0
2024-11-17 23:06:50,2,201759,9516,890,0
2024-11-17 23:07:20,2,201789,9516,890,0
2024-11-17 23:07:50,2,201819,9516,890,0
2024-11-17 23:08:20,2,201849,9516,890,0
2024-11-17 23:08:50,2,201879,9516,890,0
2024-11-17 23:09:20,2,201909,9516,890,0
2024-11-17 23:09:50,2,201939,9516,890,0
2024-11-17 23:10:21,2,201969,9516,890,0
